"text","text_en","cmp_code","eu_code"
"That is the dimension of what they did when they last had charge of the Government of this country.",NA,"305",NA
"My claim that interest rates would be higher under Labor is also supported by the impact of their industrial relations policy.",NA,"305",NA
"They will run an industrial relations policy where wages will rise not based on productivity, because they will take productivity out of the equation, and if wages go up not based on productivity, they become inflationary.",NA,"414",NA
"And inevitably if you have inflationary wage rises, the Reserve Bank will retaliate by lifting interest rates.",NA,"414",NA
"That is my case, that is my charge, that is my argument.",NA,"414",NA
"That is why I assert unconditionally that interest rates will always be higher under a Labor Government than a Coalition Government.",NA,"305",NA
"Our budget, thanks to the magnificent work of Peter Costello and his colleagues, is strong and in surplus.",NA,"414",NA
"They are the surpluses generated by the Coalition in the face of fierce opposition from the Australian Labor Party.",NA,"414",NA
"As a result, we have been able to invest record amounts in health, in education, in roads, in defence, and to give taxation relief and additional family benefits.",NA,"414",NA
"The Coalition and the Labor Party are divided in this election campaign on many issues.",NA,"000",NA
"But there's one issue on which we are not divided.",NA,"504",NA
"Both sides of politics in Australia are committed to the maintenance of Medicare.",NA,"504",NA
"There is no argument between the Labor Party and the Coalition on Medicare.",NA,"504",NA
"In fact, the Coalition has strengthened Medicare by the introduction of a Medicare safety net.",NA,"504",NA
"But Labor would abolish the Medicare safety net.",NA,"504",NA
"Labor would take away a measure that has already provided invaluable support to 600,000 Australians and their families.",NA,"504",NA
"We have a strong and prosperous economy, but our goals for the future must be to further strengthen and to preserve that strong economy for the benefit of ourselves and our children.",NA,"410",NA
"That can only happen if we are prepared to tackle head on the major challenges that must be faced over the next decade and beyond.",NA,"410",NA
"We must maintain and strengthen the productivity gains of recent years.",NA,"410",NA
"We must further entrench the entrepreneurial culture within the Australian nation.",NA,"401",NA
"We must address the ageing of our population",NA,"601",NA
"and we must balance our need for economic growth with protection of our precious environment.",NA,"416",NA
"So much of our economic growth to date has been based on productivity improvements.",NA,"410",NA
"There are two threats to this.",NA,"410",NA
"The first of those threats, which I have outlined, is that of Labor's industrial relations policy.",NA,"305",NA
"Labor would return control of industrial relations to the union movement.",NA,"702",NA
"Only 17.5 per cent of the private sector workforce in this country belongs to a union, yet Labor wants to give 100 per cent control of that system to the trade union movement.",NA,"702",NA
"Labor will abolish Australian Workplace Agreements.",NA,"401",NA
"Labor will adopt a double standard in relation to secondary boycotts under the Trade Practices Act.",NA,"403",NA
"Labor will give unions a special deal, Labor will bring back preference clauses.",NA,"702",NA
"The cover was blown on that by the CFMEU on Friday.",NA,"702",NA
"Labor will require anybody who makes a contract with the Federal Government to disclose the identity of the subcontractors.",NA,"201",NA
"Labor will go back to the 50s and 60s when it comes to industrial relations",NA,"305",NA
"and that will inevitably produce inflationary wage rises with all the consequences for interest rates that that entails.",NA,"414",NA
"The other great challenge is of course our shortage of skills and in a way this has been a consequence of our very economic success and I will therefore have something to say about that issue in a moment.",NA,"411",NA
"But I have some policy initiatives to outline to you today including one in relation to skills.",NA,"411",NA
"Let me say that all of the initiatives that I outline today reflect very directly the values and attitudes which have shaped me all the years that I’ve spent in public life.",NA,"603",NA
"First and foremost a belief in the central role of the family in the Australian community.",NA,"603",NA
"A belief that the family is the greatest source of emotional support and inspiration that an individual can ever have.",NA,"603",NA
"As the son of a small business owner an unshakeable belief in the role of dynamic small business as an engine of economic progress and personal self-fulfillment.",NA,"401",NA
"A passionate belief in flexible workplaces free of rigidity in the industrial system and unwanted union interference.",NA,"401",NA
"And a firm commitment to strong budgets as the way to keep interest rates down",NA,"414",NA
"and underpin a capacity to spend more in areas of human services.",NA,"504",NA
"There’s a golden thread that runs through so many Coalition policies and that is that great principle of choice.",NA,"201",NA
"Greater choice for families to choose how they will balance their work and their family responsibilities.",NA,"201",NA
"Greater choice for entrepreneurial Australians to start and expand their small business.",NA,"401",NA
"Greater choice and opportunity for young Australians to develop their talents to the full.",NA,"706",NA
"And importantly, greater choice for Australian parents to decide how and where their children will be educated.",NA,"201",NA
"I also want greater choice in health and education",NA,"505",NA
"backed by an unyielding commitment to universal high standards.",NA,"504",NA
"Australia should never be a nation defined by class or envy, but rather a nation united by mateship and achievement.",NA,"606",NA
"Australia is facing a national skills shortage in traditional trades such as carpenters, welders, auto-electricians, motor mechanics, brick layers, chefs and hairdressers.",NA,"411",NA
"This is in part a product of our great economic success.",NA,"411",NA
"It’s also the legacy of some bad decisions we made a generation or more ago.",NA,"411",NA
"This country made a big mistake 30 or 40 years ago when it turned its back on the old system of having technical skills.",NA,"411",NA
"Those skills taught earlier generations to be tradesman and women.",NA,"411",NA
"We now must reinvest in the future of the 70% of young Australians who do not go directly to university when they leave school.",NA,"706",NA
"I want an Australian nation in which a high quality technical education is as prized as a university degree.",NA,"411",NA
"And what is more – so do millions of Australians.",NA,"411",NA
"We have already announced a number of measures in this area, including the funding of tool kits for 34,000 new apprentices",NA,"411",NA
"and the establishment of an Institute of Trade Skill Excellence.",NA,"411",NA
"But today, I announce the centerpiece of our drive to tackle skills shortages and to revolutionise vocational education and training throughout Australia.",NA,"411",NA
"A re-elected Coalition Government will establish 24 Australian Technical Colleges to accelerate national skills development in traditional trades.",NA,"411",NA
"These select high achievement colleges will provide tuition in a given year for up to 7,200 students in years 11 and 12 and will offer both academic and vocational education to students.",NA,"411",NA
"These colleges will be located in regions suffering serious skills shortages and high rates of youth unemployment and which are supported by a significant industry base.",NA,"411",NA
"They will be based all around the country, from Darwin to Northern Tasmania, across to Adelaide, to Perth and right here in Queensland.",NA,"411",NA
"New colleges will be located in Northern Brisbane, the Gold Coast, Gladstone and Townsville.",NA,"411",NA
"These colleges will operate independently of the State education system.",NA,"301",NA
"They will be run by the principals, and teachers will be recruited on the basis of performance based pay.",NA,"411",NA
"They will send a powerful signal to young Australians that trade skills offer a proven path to a rewarding career.",NA,"411",NA
"To further encourage skills excellence we will also introduce Commonwealth Scholarships for New Apprentices in priority trades after their first and second year of apprenticeship.",NA,"411",NA
"And importantly we will extend the Youth Allowance to apprentices thus putting them on the same footing as university students.",NA,"504",NA
"This will be of particular help to many low income families.",NA,"503",NA
"And also the Coalition will further invest in skills by allocating a portion of the money spent on defence equipment and maintenance towards additional skills training.",NA,"411",NA
"This will represent an investment of an extra $200 million over 10 years for skills development and training.",NA,"411",NA
"A re-elected Coalition Government will invest more than $100 million to build an Australian Network of Industry Careers Advisers.",NA,"411",NA
"We will do this by significantly expanding the role of some 216 community partnerships across Australia especially as a vehicle for partnering industry with professional career advisers.",NA,"411",NA
"We aim at nothing less than assisting all young Australians from age 13 to 19 to make a successful transition from school to an enduring career.",NA,"706",NA
"My friends, one of the things our network of career advisers will do is to give young Australians greater exposure to local role models running their own businesses.",NA,"401",NA
"Small businesses are the heart and soul of the Australian economy.",NA,"401",NA
"There are 1.2 million of them, employing almost 3.5 million Australians.",NA,"401",NA
"They are dynamic.",NA,"401",NA
"Many new small businesses are started by women.",NA,"706",NA
"Many operate from home.",NA,"401",NA
"They represent the new face of innovative Australia.",NA,"401",NA
"The new face of entrepreneurial Australia.",NA,"401",NA
"We must do more to encourage them, to entrench that culture, and to bring on more.",NA,"402",NA
"That’s why I’m especially pleased to announce a series of measures at furthering entrenching the enterprise culture within this country.",NA,"401",NA
"A re-elected Coalition Government will further reduce small business taxes,",NA,"402",NA
"consolidate our flexible industrial relations system",NA,"401",NA
"and provide emphasis and impetus to further small business growth.",NA,"402",NA
"First, we will extend the Simplified Tax System to include businesses accounting on an accruals basis.",NA,"303",NA
"This will permit more businesses, including in particular, many in the farming sector to take advantage of the concessions associated with the Simplified Taxation System and that will give tax relief of over $330 million to small businesses over a period of three years.",NA,"402",NA
"Secondly, and importantly, we’re going to provide extra incentive and encouragement to small business growth through the introduction, from the 1st of July next year, of a new 25% Entrepreneurs Tax Discount.",NA,"402",NA
"Small businesses that are in the Simplified Tax System, and have an annual turnover of $50,000 or less, will be eligible for a 25% discount on their income tax liability in respect of their business income.",NA,"402",NA
"This initiative is, in essence, a kick-start, a special, upfront incentive for enterprising Australians, especially many of the micro or home-based businesses in the critical, early days of a business when they need that extra help to get a start.",NA,"402",NA
"The discount will begin to phase out when the turnover passes $50,000.",NA,"402",NA
"The new discount will provide significant relief of more than $900 million over a period of three years.",NA,"402",NA
"We’re also determined to further improve the regulatory environment for small business.",NA,"303",NA
"Today I announce that stemming from the recent review of the income tax self-assessment system, if re-elected, we will reduce, from the current four years to two years, the amendment period in which the Australian Taxation Office can audit and adjust the tax assessment of businesses within the Simplified Taxation System.",NA,"402",NA
"It’s an understatement to say that that will significantly reduce the record keeping compliance requirement, and therefore, add to the peace of mind of many men and women in small business.",NA,"402",NA
"I also want to announce another measure – geared towards the burgeoning home based business sector.",NA,"401",NA
"About 785,000 Australian entrepreneurs operate from home, or largely from home, many more want to start up at home.",NA,"401",NA
"But one of the problems is that many councils impose restrictions on the types of businesses allowed to operate from home, on floor space, and placement and size of signs, employee numbers and the like.",NA,"401",NA
"Some councils however, have adopted a more flexible regulatory approach, a framework that allows small businesses a little more freedom.",NA,"401",NA
"So to further encourage the local government sector to help the small business sector the Coalition will introduce a Regulation Reduction Incentive Fund",NA,"303",NA
"and it will be established with an initial amount from the Commonwealth of $50 million and local governments will compete for payments from the fund based on their proposals to reduce red tape and regulatory complexity and compliance requirements for the home-based business sector.",NA,"303",NA
"Of all of our reforms to small business none of course have been more important than our crusade to improve industrial relations, to give them more freedom and flexibility at the workplace level.",NA,"401",NA
"And today I want to announce that as a result of the ever increasing contribution that independent contractors make to our economy, a reelected Coalition Government will establish separate legislation to enshrine and protect the status of independent contractors.",NA,"401",NA
"There are more than a million independent contractors in Australia, including owner-drivers, which includes taxi drivers, sole traders, building sub-contractors and cleaners and the list goes on.",NA,"401",NA
"They opt for freedom and flexibility but they are always under attack from unions.",NA,"401",NA
"And Labor Governments would seek to frustrate them and to get them into the industrial relations net.",NA,"401",NA
"That’s why a re-elected Coalition Government will legislate to protect the rights of independent contractors",NA,"401",NA
"and stop unions looking to restrict their freedom to choose how they want to work.",NA,"702",NA
"A new Independent Contractors Act would ensure that freedom of contract for independent contractors is enshrined and preserved, that they have a firewall built around them to protect them from the deprivation of unions and unfriendly Labor governments who would seek to impose limits and constraints on their freedom to contract.",NA,"401",NA
"Our commitment to small business is strong, consistent and enduring.",NA,"401",NA
"But so, of course, is our commitment to the Australian family, an unshakable belief that it really is the centre of the life of this nation",NA,"603",NA
"and a belief that the role of government is not to tell parents how to bring up their children, not to tell parents where they should be educated, not to tell parents whether one or other should be at home full time when the children are young.",NA,"201",NA
"But rather to create policies and a climate in which parents can decide because they are the best people placed to make that decision – how their children will be raised, where they will be educated and who will care for them and for how long each day.",NA,"201",NA
"Unlike Mr Latham, I respect those mothers, and in some cases fathers in Australia, who decide that the best thing for them is that mum or dad should be at home full time while the children are young.",NA,"603",NA
"I will never lead a Government that punishes and penalises stay at home mothers.",NA,"603",NA
"How dare Mr Latham say to a single income family on $35,000 a year with three children that that family should be $461 a year worse off.",NA,"603",NA
"We have brought the principle of choice to all of our policies and importantly, I bring a new dimension to our policies today in relation to childcare.",NA,"201",NA
"We have spent more than $8 billion on childcare in the six years from 1996 to 2002, more than double that in the last six years of the Labor Government.",NA,"504",NA
"Our policies have seen an 84 per cent increase in the number of childcare places",NA,"504",NA
"and as part of our ongoing commitment to supporting parental choice in relation to childcare,",NA,"201",NA
"I announce today that if the Coalition is re-elected, we will introduce a new taxation rebate of 30 per cent on parents out of pocket childcare expenses.",NA,"504",NA
"This new rebate recognises that childcare costs faced by families vary enormously across the country, and providing a rebate on the out of pocket cost, supports families choosing the childcare service which best suits their needs.",NA,"201",NA
"At the same time, to ensure complete fairness of treatment for families where one parent makes the choice to stay at home full time, we will provide an appropriate increase in the rate of Family Tax Benefit B.",NA,"504",NA
"That is the benefit paid to parents who are at home full time caring for their children.",NA,"504",NA
"We also, I believe, need these days to be more responsive as a society to the special needs of grandparents who are called increasingly to look after grandchildren as a result of family breakdowns.",NA,"706",NA
"They are heroic people.",NA,"706",NA
"They’ve spent their lives raising their own children and suddenly they find they must do the same thing again for their grandchildren.",NA,"706",NA
"And they do it out of the love they naturally have for those children.",NA,"706",NA
"And to give grandparents caring for their grandchildren greater support, a re-elected Coalition government will improve access to child care through a relaxation of the eligibility requirements and greater access to higher benefits.",NA,"504",NA
"We’ll waive the work study training test for access to child care benefits and that will enable grandparents to access full time childcare at 50 hours a week if required.",NA,"504",NA
"We’ll also make child care more affordable for grandparents in receipt of income support, by enabling them to have access to special rate child care benefit.",NA,"504",NA
"Earlier this year, with Brendan Nelson, I announced that the Coalition would invest a record $31.3 billion in Australia’s schools over the next four years.",NA,"506",NA
"That was an increase of $8 billion over the previous 4 years.",NA,"506",NA
"We will continue to drive high national standards in Australian schools including through our flagship literacy and numeracy programmes.",NA,"506",NA
"We are ensuring that students benefit through greater national consistency and from values programmes",NA,"506",NA
"and we’ll ensure that parents receive plain English language reports, so they know how their child is performing against national benchmarks.",NA,"506",NA
"We will maintain our unwavering commitment to the right of parents to decide where their children will be educated.",NA,"201",NA
"The Coalition has an unconditional commitment to parental choice in education.",NA,"201",NA
"There will be no hit lists under the Coalition.",NA,"506",NA
"Hit lists never shrink, they only grow.",NA,"506",NA
"Consistently over the years, the Commonwealth has looked in dismay at the failure of State Governments around Australia to match the funding increases for their own government schools, at the same rate as the Commonwealth has increased its share of the funding of government schools.",NA,"506",NA
"This, notwithstanding the growing revenues that State Governments are receiving from the GST.",NA,"506",NA
"I am no longer prepared in the face of this to do nothing further, because I believe that there are some areas of assistance both in relation to government schools and the poorer resourced independent schools that need some assistance.",NA,"506",NA
"Our strong budget position means that we can now afford to make an additional capital injection into those two categories of schools.",NA,"506",NA
"A re-elected Coalition government will invest over a period of four years, an additional $1 billion over its existing funding, to upgrade classrooms, libraries, basic amenities and grounds of government and poorly resourced non-government schools.",NA,"506",NA
"In relation to the government schools, we're going to do things a little differently this time.",NA,"506",NA
"We're not going to pay the money to the State Governments.",NA,"302",NA
"We're going to deal directly with the parent bodies.",NA,"301",NA
"We're going to ask the parent bodies, in conjunction with the principals, to submit their plans directly to the Federal Government.",NA,"506",NA
"And of the billion dollars, $700 million is going to be allocated to government schools and $300 million to the poorer resourced Catholic and independent schools.",NA,"506",NA
"And pity help any state government that tries to get in the way of the local P&C getting their share of this new programme.",NA,"302",NA
"I said earlier that there were many issues that divided the Government and the Labor Party, but one of them was not Medicare.",NA,"504",NA
"In Australia, we're very fortunate to have a strong network of general practice as the first line of treatment for illness and injury.",NA,"504",NA
"And our goal is to ensure that as many people as possible have access to quality and convenient GP services when they need them.",NA,"504",NA
"Earlier in the campaign I announced 100 per cent Medicare, which from the 1st of January next year will increase GP Medicare rebates to 100 per cent of the Medicare fee.",NA,"504",NA
"Today I am delighted to announce Round the Clock Medicare, the Coalition's plan to increase Australians' access to after hours General Practitioner services.",NA,"504",NA
"This programme will extend the benefits of these initiatives to weeknights and weekends.",NA,"504",NA
"While it is relatively easy to find a GP in most parts, not all parts, in standard hours, it's more difficult to find GPs providing services after hours - weekdays and evenings and weekends, Saturday afternoons and on Sundays.",NA,"504",NA
"And this new programme - Round the Clock Medicare - invests in after hours GP services in two ways.",NA,"504",NA
"Firstly by giving GPs greater incentives to practice after hours by increasing Medicare rebates on after hours GP services by $10 from the 1st of January 2005.",NA,"504",NA
"This loading will be over and above the other benefits of strengthening Medicare and 100 per cent Medicare.",NA,"504",NA
"And secondly, investing in much needed after hours GP infrastructure by providing recurrent operating subsidies to up to 30 after hours GP services in areas of high demand; providing startup funding to up to 30 new after hours GP services, and providing recurrent supplementary assistance to up to 100 after hours services in outer suburban and regional areas to ensure their viability.",NA,"504",NA
"Labor's preferred solution is after hours GP clinics co-located with public hospitals, but this is a partial and limited approach.",NA,"504",NA
"The Coalition's after hours plan will encourage a range of models, including GP cooperatives, mobile medical locum services, and dedicated free standing after hours clinics.",NA,"504",NA
"And I repeat, so that there is no misunderstanding.",NA,"504",NA
"We will retain the Medicare Safety Net, Labor will cut it out of the heart of Medicare.",NA,"504",NA
"My friends, the Coalition has a vision for a world class system of aged care",NA,"504",NA
"that recognises the individual needs of older Australians.",NA,"706",NA
"The Coalition understands that if older Australians need care, they want choice in when, how and where it is delivered, and increasingly they want it delivered to them at home.",NA,"706",NA
"We also recognize the profound effect that dementia has on those living with the condition, their carers, their families and their other loved ones, and indeed our community as a whole.",NA,"504",NA
"A reelected Coalition Government therefore will allocate $200 million over a period of four years to support a major dementia initiative.",NA,"504",NA
"First, we will invest $52 million over the next four years to assist people with dementia by making dementia a National Health Priority.",NA,"504",NA
"This will provide a focus for collaboration between governments and other organisations for monitoring, reporting on and developing strategies to improve health outcomes for people living with dementia.",NA,"504",NA
"Second, we'll provide $127 million for an extra 2,000 extended Aged Care In the Home packages, specifically targeted to people with dementia.",NA,"504",NA
"And third, we'll provide $20 million to expand the Carer Education and Workforce Training project.",NA,"506",NA
"This will provide dementia specific training for up to 8,000 community care staff and residential care workers, and up to 6,000 extra carers and community workers such as police and transport staff.",NA,"506",NA
"This is a necessary response to a growing health challenge that affects a growing number of people in the community, and I want it to be one of the major health priorities of the Government in its next term.",NA,"504",NA
"My friends, the initiatives I have outlined this morning underpin our commitment to a stronger economic future for our nation.",NA,"410",NA
"They have been made possible only because of the economic success of the last eight and a half years.",NA,"410",NA
"Promises made in an election campaign mean nothing if you don't have a strong economy providing the wherewithal to make those promises affordable and achievable.",NA,"410",NA
"Without a strong economy, you cannot sustain the automatic indexation of the aged pension.",NA,"410",NA
"Without a strong economy, you cannot sustain a growing investment in health and education.",NA,"410",NA
"Without a strong economy, you cannot sustain a growing investment in roads.",NA,"410",NA
"Without a strong economy, you cannot afford to adequately defend the nation.",NA,"410",NA
"Without a strong economy, you cannot deliver security and certainty to Australian families so that they can live their lives in peace and plan carefully for their future.",NA,"410",NA
"The greatest legacy that this Government has given the Australian nation over the last eight and a half years is the strongest, best performing economy that we have seen since World War II.",NA,"410",NA
"It has not happened by accident.",NA,"305",NA
"It's not a fluke.",NA,"305",NA
"It's not been done by signing pieces of cardboard.",NA,"305",NA
"It has been done by hard work and difficult decisions.",NA,"305",NA
"And again let me remind you, it's been done in the teeth of tenacious opposition from the Labor Party to virtually every fundamental reform that we have tried to bring about.",NA,"305",NA
"They tried to stop us getting the budget back into the black, they opposed our industrial relations reforms, they opposed our taxation reforms, they opposed many of our welfare reforms.",NA,"305",NA
"They have been not only a failure in government in terms of budget policy, but they have been a negative force in Opposition.",NA,"305",NA
"My friends, Australian families want security and the greatest security that we can give them is the assurance that their interest rates will be kept as low as possible.",NA,"408",NA
"Nothing threatens their security more than the prospect of rising interest rates.",NA,"408",NA
"Nothing is more certain than if economic policy is allowed to slip into the hands of those who, when they last had control of it, delivered five budget deficits in a row, that there will be massive upward pressure on interest rates.",NA,"305",NA
"My friends, there is much to be done.",NA,"305",NA
"The journey of the last eight and a half years has been a journey which has brought us a stronger, prouder, more prosperous, more respected Australia.",NA,"601",NA
"An Australia bound together by the common bonds of egalitarianism and mateship, an Australia made up of people proudly drawn from the four corners of the earth - all of them making a wonderful contribution to our modern nation, a modern nation which is proud of its history, proud of its traditions, but ready to change and adapt in the face of changing world circumstances.",NA,"601",NA
