"text","text_en","cmp_code","eu_code"
"We will work with the states and territories, teaching bodies, school systems and the Australian Curriculum and Reporting Authority (ACARA) to examine ways to lift the status of coding to a core skill that is part of learning from the start of schooling.",NA,"411",NA
"Labor’s plan is that by 2020 computer programming and digital technologies – coding – is taught in every primary and secondary Australian school.",NA,"411",NA
"We will also invest $9 million to establish a National Coding in Schools centre (NCIS) so that all teachers in Australia have the opportunity to develop their skills, and every student can have access to exciting ways to learn coding.",NA,"411",NA
"NCIS will collaborate and link with industry and experts to develop the materials and content to support coding in schools.",NA,"411",NA
"To ensure teachers and students benefit from cutting edge virtual programs that set students up for success at school and in the workplace NCIS will: Develop and promote innovative teaching of coding in our schools; ensuring teachers in every school gain access to practical hands on training in coding and its integration into the classroom;",NA,"411",NA
"Partner with business and industry leaders to connect the teaching of coding in schools to help establish a culture of innovation and creativity while equipping students with the skills that will be in-demand in the future, including hands-on experience;",NA,"411",NA
"Provide ongoing engagement with teachers across the country to support the integration of coding into their teaching with confidence.",NA,"411",NA
"As our economy responds to technological change, it is vital all Australians have the skills to be able to participate – to secure good jobs today and well into the future.",NA,"411",NA
"POSITIVE POLICY",NA,"H",NA
"Skilling Teachers in STEM - Upskilling Teachers",NA,"H",NA
"Experts predict that in the years to come, 75 per cent of the fastest growing occupations will require skills in science, technology, engineering or mathematics (STEM).",NA,"411",NA
"But we know that unless students are interested and engaged in STEM at an early age, they are unlikely to pursue a career in those fields.",NA,"411",NA
"Currently this isn’t the case, with more children dropping out of STEM subjects with every additional year of study.",NA,"411",NA
"This partly reflects the way STEM subjects are taught, but it also happens because our teachers aren’t properly supported to engage young peoples’ natural curiosity.",NA,"411",NA
"This is now an urgent issue that requires immediate action.",NA,"411",NA
"Nationally, around 60 per cent of IT teachers and 40 per cent of General Science and maths teachers teaching Years 7-10 classes do not have a tertiary qualification in those areas.",NA,"411",NA
"We need to do more to support Australia’s great teachers so that they can deliver STEM courses in a way that will inspire and engage young Australians.",NA,"411",NA
"Labor has a two-part plan to upskill teachers as an urgent priority, and create a pipeline of future STEM qualified teachers to join the teaching ranks.",NA,"411",NA
"Labor will establish a five year STEM teacher training fund that will support 5,000 primary and secondary teachers a year to undertake professional development in STEM disciplines.",NA,"411",NA
"Coding and programming will be a key focus of this program.",NA,"411",NA
"The training fund will ensure the upskilling of around 25,000 existing STEM teachers in primary and secondary education, with these teachers taking their new skills straight to the classroom.",NA,"411",NA
"These grants will back our teachers to do what they do best, with the skills and training they need.",NA,"411",NA
"The grants will be flexible and will allow teachers to work with their schools in determining the best form of professional development.",NA,"411",NA
"Labor will work with teaching bodies, TAFEs and State Governments to develop criteria for access to the scheme and the eligible courses and uses of the grants.",NA,"411",NA
"We will invest $127 million in reskilling teachers over four years, kicking off in the 2017 school year.",NA,"411",NA
"POSITIVE POLICY",NA,"H",NA
"Girls Into Code",NA,"H",NA
"Australia has a chronic shortage of women graduating with computer science or coding skills.",NA,"411",NA
"Since 2001, the rate of women enrolling in an IT degree has actually fallen from about 1 in 4 to just 1 in 10.",NA,"411",NA
"Continuing to see women fall behind in IT will limit our capacity for all Australians to capture and embrace the opportunities of the digital economy, let alone meet the projected demand for ICT skills across industry.",NA,"411",NA
"The lack of diversity will also begin to affect our ability to innovate as a nation.",NA,"411",NA
"On top of that, women could be left out economically, shut out from influential positions in industry and government due to lack of relevant skills and experience.",NA,"503",NA
"This will perpetuate the gender gap in Australian IT in which currently: Only 28 per cent of workers in the ICT are women",NA,"503",NA
"Only 1 in 5 tech entrepreneurs are women.",NA,"503",NA
"It is therefore crucial that young women learn to code and consider careers in ICT as early as possible, so that they have a stake in the digital economy of the future.",NA,"411",NA
"That is why Labor will launch Girls into Code – a $4.5 million grants program to support organisations that promote, encourage and inspire girls to learn code.",NA,"411",NA
"Improving rates of participation by women in technology jobs involves capturing girls’ interest early, by providing opportunities for them to experience the creative side of ICT as through Carnegie Mellon’s Alice and MIT’s Scratch initiatives.",NA,"411",NA
"It is also important to highlight role models and demonstrate diverse career paths from a young age, while moving away from stereotypes.",NA,"503",NA
"Labor’s Girls into Code grants program will facilitate mentoring and access to role models, connect coding programs to schools, and create opportunities for girls to build up their confidence and showcase their talent in coding and ICT skills.",NA,"411",NA
"There are a range of organisations and movements that are doing great work delivering engaging and inclusive programs that inspire young women and girls to code, including Code Club Australia, Code Like a Girl, DigiGirlz and Girls Make Games.",NA,"503",NA
"Labor’s Girls into Code will ensure these programs are offered in more places, to more girls so that in the future Australian women are just as equipped to benefit from the jobs of the future as men will be.",NA,"411",NA
"POSITIVE POLICY",NA,"H",NA
"National TAFE Funding Guarantee",NA,"411",NA
"Under the Abbott-Turnbull Government, Australia’s TAFEs are struggling.",NA,"411",NA
"In the past two years we have seen the closures of TAFEs, reductions in staffing, ever-increasing course costs and unscrupulous private providers and brokers preying on vulnerable people.",NA,"411",NA
"This must not be allowed to continue.",NA,"411",NA
"TAFE must be backed by governments as it is critical to our future.",NA,"411",NA
"Labor has a plan to back TAFE into the future by developing a comprehensive National Priority Plan that defines the unique role of TAFE as our public provider and delivers on this by working with the states and territories to provide ongoing guaranteed TAFE funding.",NA,"411",NA
"TAFE must remain an essential part of Australia’s skills and training sector as it plays a vital role in servicing our regions, industries in transition and disadvantaged groups.",NA,"411",NA
"As the Australian economy changes, the jobs of the future will change.",NA,"411",NA
"Our trades will involve more technology-based skills, and workers will need training in these skills to be more effective in the workplace and to remain competitive in the employment market.",NA,"411",NA
"New trades and professions will emerge and require quality training programs and upskilling courses.",NA,"411",NA
"It is therefore absolutely critical that we invest in supporting our national asset – our public TAFE sector.",NA,"411",NA
"There are challenges in the way the vocational educational sector is funded which has led to the decline of the TAFE sector nationally.",NA,"411",NA
"Over the last year it has become clear that there has been a failure in the market and we have seen the proliferation of opportunistic and sub-standard training providers costing the taxpayers and students millions of dollars.",NA,"403",NA
"This needs to stop.",NA,"411",NA
"Under Labor’s plan for TAFE, a Shorten Labor Government will work with Premiers and Chief Ministers on a comprehensive National Priority Plan that defines the unique role of TAFE and places it squarely as the public provider within the VET sector – as the cornerstone of our economy’s need to train and retrain its workforce and deliver on improving the participation, productivity, innovation and growth efforts required for the nation.",NA,"411",NA
"The Turnbull Government has been silent on TAFE and now it appears they are considering abandoning the VET sector completely to the States.",NA,"411",NA
"This would seriously undermine the national effort required to support growth and jobs through nationally coordinated skills development.",NA,"411",NA
"In comparison, Labor is firmly committed to a strong TAFE sector.",NA,"411",NA
"We understand how critically important TAFE is to so many students, communities, industries and businesses.",NA,"411",NA
"It is a national asset and we must work across all levels of government to ensure its future.",NA,"411",NA
"POSITIVE POLICY",NA,"H",NA
"New Graduates into STEM Teaching",NA,"H",NA
"Experts predict that in the years to come, 75 per cent of the fastest growing occupations will require skills in science, technology, engineering or mathematics (STEM).",NA,"411",NA
"But we know that unless students are interested and engaged in STEM at an early age, they are unlikely to pursue a career in those fields.",NA,"411",NA
"Currently this isn’t the case, with more children dropping out of STEM subjects with every additional year of study.",NA,"411",NA
"This partly reflects the way STEM subjects are taught, but it also happens because our teachers aren’t properly supported to engage young peoples’ natural curiosity.",NA,"411",NA
"This is now an urgent issue that requires immediate action.",NA,"411",NA
"Labor will provide 25,000 teaching scholarships over five years to new and recent graduates of STEM degrees to encourage them to continue their study and become a STEM teacher.",NA,"411",NA
"A STEM degree is the best background for teaching STEM in our schools, as people with qualifications and a passion for these subjects will be better able to connect with young Australians and engage them in their studies.",NA,"411",NA
"Labor’s Teach STEM initiative will provide an incentive payment to attract more STEM graduates to become teachers.",NA,"411",NA
"Students that have just completed a STEM degree, or graduated within five years, will be able apply for the incentive payments.",NA,"411",NA
"The payment of $15,000 will be structured so that $5,000 is paid upon commencement of the course of study, with the remaining paid after their first year in the classroom.",NA,"411",NA
"This initiative will increase the attractiveness of STEM teaching careers and boost the number of qualified STEM teachers in Australian classrooms.",NA,"411",NA
"Labor will invest $133 million over four years to deliver our Teach STEM program.",NA,"411",NA
"Labor wants to upskill teachers and attract more STEM-qualified people into teaching because we understand that targeted investment across the education system to improve skills and drive innovation is vital to unlocking this country’s most important resource: the creativity and genius of Australia’s people.",NA,"411",NA
"POSITIVE POLICY",NA,"H",NA
"Investing in Indigenous Students",NA,"H",NA
"A Shorten Labor Government will invest an additional $100 million to support Indigenous students to succeed at school, and boost the number of Indigenous teachers.",NA,"607.3",NA
"This is part of Labor’s plan to help close the gap between Indigenous and non-Indigenous students.",NA,"607.3",NA
"Currently, the gap between outcomes for Indigenous and non-Indigenous students is unacceptably high.",NA,"607.3",NA
"Indigenous students are still:Twice as likely to be developmentally vulnerable in their first year of school.",NA,"607.3",NA
"Up to two years behind at school.",NA,"607.3",NA
"Behind non-Indigenous students’ NAPLAN results.",NA,"607.3",NA
"Less likely to complete Year 12.",NA,"607.3",NA
"This is just not good enough.",NA,"607.3",NA
"Labor’s Your Child. Our Future plan will make sure that Indigenous students get the targeted support we know makes a difference to their education.",NA,"607.3",NA
"Schools and educators will be able to put in place targeted strategies to close the gap, including: Early intervention literacy and numeracy programs.",NA,"607.3",NA
"Breakfast clubs.",NA,"607.3",NA
"Attendance, parenting and family support programs.",NA,"607.3",NA
"Targeted professional development and training for teachers.",NA,"607.3",NA
"One-on-one tutoring and mentoring.",NA,"607.3",NA
"Labor’s Your Child. Our Future will see an additional $96 million go towards improving outcomes for Indigenous students around Australia over school years 2018 and 2019.",NA,"607.3",NA
"In addition, Labor will provide $4.8 million over the forward estimates to fund 100 scholarships per year for Aboriginal and Torres Strait Islander students, and increase the number of Aboriginal and Torres Strait Islander teachers.",NA,"607.3",NA
"Increasing the number of Indigenous teachers is critical to improving the educational outcomes of Indigenous students.",NA,"607.3",NA
"Indigenous teachers are significantly under-represented in schools.",NA,"607.3",NA
"While Indigenous students comprise 5 per cent of the total school student population, they only represent approximately 1 per cent of the teaching community.",NA,"607.3",NA
"Labor is committed to efforts to close the gap in Indigenous disadvantage – and education is key.",NA,"607.3",NA
"Mr Turnbull’s decision to dump the Gonski reforms and rip $29 billion out of schools will mean that students who need the most help are not getting the resources and support they need to succeed at school.",NA,"506",NA
"Only Labor will put people first – and support Aboriginal and Torres Strait Islander students with the investment they need to achieve their best.",NA,"607.3",NA
"Funding for the $96 million in targeted support for Indigenous students formed part of Labor’s Your Child. Our Future package announced on 28 January 2016.",NA,"607.3",NA
"Labor’s Indigenous teacher scholarships program is offset from Labor’s announced improvements to the Budget.",NA,"607.3",NA
"POSITIVE POLICY",NA,"H",NA
"Targeted Teaching",NA,"H",NA
"A Shorten Labor Government will make sure school funding is conditional on evidence-based learning programs which are proven to increase student results.",NA,"506",NA
"Labor will also provide $4.6 million to expand the use of Targeted Teaching – using accurate information about what students actually understand, and what they are ready to learn next.",NA,"506",NA
"This will put Australian students on the right track to meet Labor’s target for our schools to be back in the top five internationally for reading, maths and science by 2025.",NA,"506",NA
"Targeted Teaching is about recognising that a one-size-fits-all approach to the classroom does not achieve the best results, and backing our educators in their hard work to support every student.",NA,"506",NA
"It means catching students before they fall too far behind, and making sure students who are ahead are still challenged to reach their full potential.",NA,"506",NA
"It also requires educators to assess their own teaching, keep what is working and change what is not.",NA,"506",NA
"Labor’s plan recognises that every dollar of taxpayer funds should be going toward programs which actually make a difference in the classroom.",NA,"506",NA
"Labor will immediately invest $4.6 million to identify the most effective Targeted Teaching resources, and develop guidance and support so schools and teachers can make the changes we need in the classroom.",NA,"506",NA
"Australian trials show Targeted Teaching has the potential to improve the proportion of students meeting early primary learning benchmarks in disadvantaged schools by up to 20 per cent.",NA,"506",NA
"Schools and school systems will be expected to have a proven strategy to lift student results.",NA,"506",NA
"Labor’s needs-based Your Child. Our Future plan will mean schools have the resources at the local level to support the implementation of programs like Targeted Teaching – with Labor investing $3.8 billion more in our schools than Mr Turnbull in 2018 and 2019 alone.",NA,"506",NA
"Labor has made education a priority because we know it is critical to Australia’s future economy.",NA,"506",NA
"You can’t have a plan for economic growth if you don’t have a plan to invest in education.",NA,"506",NA
"The choice for families is clear this election.",NA,"506",NA
"A vote for Malcolm Turnbull and the Liberals is a vote for a $50 billion tax cut for big business.",NA,"503",NA
"A vote for Bill Shorten and Labor is a vote for strong schools.",NA,"506",NA
"POSITIVE POLICY",NA,"H",NA
"Supporting Country Classrooms",NA,"H",NA
"Despite one in three Australians living outside our capital cities, there is a clear educational divide between the city and the country.",NA,"506",NA
"Across all tested year levels, students from regional and remote Australia score lower in NAPLAN.",NA,"506",NA
"More students in regional Australia also drop out of school, with year 12 retention rates significantly lower than in major cities.",NA,"506",NA
"Labor believes the future success of regional students and communities relies on a strong education system that will equip students in country schools with the skills they need to get the jobs of the future.",NA,"506",NA
"If Australia is to have a strong economic future, we need to make sure every student in regional and country Australia is prepared for high-skill, high-wage jobs.",NA,"506",NA
"Labor’s policy will ensure every child growing up outside our capital cities has the opportunity to achieve their full potential at school, and that the long-standing divide in educational achievement is closed.",NA,"506",NA
"Labor will invest an additional $1.8 billion in regional and country classrooms as part of the Your Child. Our Future plan for Australian schools.",NA,"506",NA
"Under Labor’s plan to fund the Gonski reforms on-time and in-full, students outside our capital cities will have the same opportunities to learn the skills they need to succeed.",NA,"506",NA
"Labor’s new school funding for our regions will benefit 1.5 million students during 2018 and 2019.",NA,"506",NA
"This extra support will mean more individualised support and attention for regional students, better early literacy and numeracy programs and better professional development for our teachers.",NA,"506",NA
"POSITIVE POLICY",NA,"H",NA
"Addressing The Child Care Squeeze",NA,"H",NA
"The struggle to secure early education and care places has been completely ignored by the Liberals.",NA,"506",NA
"Many parents face long and frustrating waiting lists to access early education and care services – with the current arrangements limiting work options for parents.",NA,"506",NA
"This isn’t only a battle before children reach school.",NA,"506",NA
"Parents needing Outside School Hours Care can face long waiting lists, and may even find that services simply don’t exist in their area.",NA,"506",NA
"Long waiting lists also drive up early education and care costs – locking low and middle income families out of high demand areas.",NA,"506",NA
"They also lock vulnerable and disadvantaged children out of vital early learning, when they have the most to gain.",NA,"506",NA
"To help tackle waiting lists, Labor will: Invest $100 million over three years from 2017-18 so services in areas of very high demand can expand – creating more places where families need them.",NA,"504",NA
"We will target areas of high or rapidly growing demand, with waiting lists in the local area, and priority will be given to community and not-for-profit services which would otherwise not be able to expand.",NA,"504",NA
"Commit $63.2 million over three years from 2017-18 to establish or expand up to 1,200 Outside School Hours Care services. Grants of up to $50,000 will be made available.",NA,"506",NA
"Services must be in areas of high demand, have waiting lists or be in areas where Outside School Hours Care is currently not available.",NA,"506",NA
"Families who rely on child care need a better deal now – and that's what Labor will deliver.",NA,"504",NA
"The Liberals have done nothing for 1,000 days in government other than make early education and care more expensive for families – and they have no plans at all to deal with waiting lists or expand Outside School Hours Care.",NA,"506",NA
"As well as tackling waiting lists, Labor will boost the Child Care Benefit by 15 per cent and increase the Child Care Rebate cap from $7,500 to $10,000 per child per year from 1 January 2017.",NA,"504",NA
"Labor’s plan for better early education and care is essential to a growing economy.",NA,"506",NA
"It’s central to Labor’s plan for fairer growth, real jobs and greater opportunities.",NA,"404",NA
"POSITIVE POLICY",NA,"H",NA
"Real Skills, Good Jobs",NA,"H",NA
"Labor won’t let Australians fall behind because there is a gap between the skills they have and the ones employers are looking for.",NA,"701",NA
"We will help more unemployed young people into apprenticeships by creating 10,000 new Apprentice Ready places and see retrenched workers gain formal recognition of their skills through 5,000 accelerated apprenticeships so they can find their next job.",NA,"701",NA
"We are backing apprenticeships because we believe every Australian should have the chance to gain real skills and a good job.",NA,"701",NA
"Together, the creation of these 15,000 places represents a $62.5 million investment in jobs and training for Australians who are struggling to get into work.",NA,"701",NA
"POSITIVE POLICY",NA,"H",NA
"Safe Schools: Supporting LGBTI Students",NA,"H",NA
"Every Australian student deserves to be treated with respect and dignity at school – so they can learn free from bullying and discrimination.",NA,"503",NA
"Unfortunately, school is still a very difficult place for far too many LGBTI Australians: Eighty per cent of LGBTI students face verbal abuse and bullying at school.",NA,"503",NA
"Only one in five LGBTI students attend a school where they feel supported.",NA,"503",NA
"LGBTI young Australians are six times more likely to die from suicide, with bullying and exclusion major factors in suicide attempts.",NA,"503",NA
"Labor funded the national rollout of the Safe Schools program in 2013 to address the serious issues of bullying and poor mental health among young LGBTI Australians.",NA,"503",NA
"Every time bullying occurs in our schools, it distracts students from their learning and saps them of their potential.",NA,"503",NA
"Already, 545 schools with over 400,000 students have chosen to take part in the program.",NA,"503",NA
"Safe Schools is supported by Beyond Blue, The Black Dog Institute and headspace.",NA,"503",NA
"Despite the Liberals’ initial support for Safe Schools, Malcolm Turnbull has caved in to the extreme elements of his backbench and cut funding for the program from 2017.",NA,"503",NA
"This coincides with his unnecessary, damaging and divisive plebiscite on marriage equality – which will only make life harder for young Australians coming to terms with their sexuality.",NA,"503",NA
