"text","text_en","cmp_code","eu_code"
"Continue to push for clear country of origin labelling for food and ingredients including clear labels showing the source country of imported products.",NA,"403",NA
"The recently announced changes, due to come into force later this year, while welcome need to be improved upon and monitored for their effectiveness.",NA,"403",NA
"It’s imperative to scrap the punitive AQIS charges on small exporters that destroy incentives to export.",NA,"402",NA
"We will continue to push for urgent strong anti-dumping rules to prevent domestic industries being dumping grounds for imported produce such as what happened with tinned tomatoes.",NA,"406",NA
"Help work to encourage domestic investment in Australian agriculture through investment vehicles such as Australian superannuation funds.",NA,"703.1",NA
"Encourage immigrant arrivals, including those with needed skills and investment dollars, to settle in rural and regional Australia to address rural labour shortages.",NA,"602.2",NA
"Continue to support the full implementation of the Murray Darling Basin Plan.",NA,"703.1",NA
"As part of that we see the automation and upgrading of the barrages where the river meets the Coorong  as a key part of modernising the river infrastructure to more effectively manage the interaction between fresh and salt water.",NA,"411",NA
"States which were early adopters of water efficiencies must be acknowledged in any federal scheme.",NA,"301",NA
"Irrigators should be able to access federal infrastructure grants for value adding to agriculture more easily.",NA,"703.1",NA
"Immediately scrap the planned Backpacker Tax as these young people are a vital part of harvesting different agricultural products, many of them with only short harvest windows.",NA,"703.1",NA
"Support the export of livestock to countries who implement Australia’s strict ESCAS Exporter Supply Chain Assurance System.",NA,"501",NA
"However, our preference is to encourage the processing of livestock in Australia, in regional Australia, to grow industry and jobs, we understand that different markets exist and that will take time to grow.",NA,"410",NA
"Federal drought funding must require that state governments do not unreasonabley impede the delivery of drought support.",NA,"703.1",NA
"Australian Made",NA,"H",NA
"Australians and government in particular should support Australian businesses and our quality Australian made goods because of the hugely beneficial flow-on effects to the Australian economy.",NA,"406",NA
"The term 'Australian Made' should mean just that, so consumers can make an informed choice.",NA,"406",NA
"Examples of what needs to be done: Labelling laws must be overhauled to provide consumers with truth in labelling as to the ingredients and their country of origin",NA,"406",NA
"Introduce an Australian Made labelling category where 75% or more of the labour component to manufacture or assemble the product was undertaken by Australian residents",NA,"406",NA
"A single federal authority should be formed to accredit the use of all Made in Australia symbols",NA,"403",NA
"Government departments should be required to procure a much greater proportion of Australian produced and manufactured products and services",NA,"406",NA
"Have more effective anti-dumping laws to prevent below-cost imported goods flooding the market and destroying Australian jobs in the process",NA,"406",NA
"Aviation",NA,"H",NA
"A safe and strong aviation sector is vital to Australia's needs.",NA,"406",NA
"Having our aircraft maintained in Australia is an integral part of ensuring high safety standards and trust in the aviation industry.",NA,"406",NA
"Examples of what needs to be done: There should be an Inspector General of Aviation that acts as an impartial watch-dog over all aviation regulators -  in particular CASA and the ATSB - to ensure that they operate in the public interest.",NA,"403",NA
"Implement recommendations from Senate reports on aviation and safety",NA,"403",NA
"Childhood Education & Care",NA,"H",NA
"Australian families should have access to high-quality, accessible and affordable early childhood education, as well as affordable child care when needed.",NA,"506",NA
"The childcare sector is facing an affordability crisis, which in turn will severely impact on the number of women who can readily participate in the workforce.",NA,"504",NA
"Examples of what needs to be done: Enhance the policy focus on Early Childhood Education, given its critical impact on the stage of life where social and emotional development is most influenced",NA,"506",NA
"•Increase the existing child care rebate from $7,500 to $10,000 p.a. per child, indexed annually to CPI",NA,"504",NA
"•Federal funding for child care should favour centres run by local communities",NA,"301",NA
"Climate Change & Energy",NA,"H",NA
"Action is required to reduce carbon emissions and our reliance on fossil fuels and inefficient forms of energy generation.",NA,"416.2",NA
"Australia is uniquely placed to embrace renewable energy resources.",NA,"416.2",NA
"Government at all levels must play an integral role in leading a best-practice approach.",NA,"416.2",NA
"It is about being smart and efficient for the benefit of the planet.",NA,"416.2",NA
"We support a 50% renewable (electricity only) target by 2030.",NA,"416.2",NA
"Examples of what needs to be done: Have an efficient and effective emissions trading scheme (ETS) based on world's best practice",NA,"416.2",NA
"Australia needs to quickly move toward a cleaner and more affordable energy future.",NA,"416.2",NA
"This will involve reduced reliance on economically unsustainable technologies",NA,"411",NA
"Government policies need to facilitate innovative and job creating energy industry opportunities through research, adoption, education and manufacturing of new technologies",NA,"411",NA
"Australian energy resources should be available to Australians before being available for sale to the rest of the world.",NA,"406",NA
"An allocation for domestic use prior to export would also help lower the cost of energy for consumers",NA,"406",NA
"Australian tax payer funded research into renewable energy and climate change needs to be made more easily available to Australian industry to ensure our competitive advantage in these areas is fostered",NA,"402",NA
"The importation of substandard and unsafe products related to renewable energy and or climate change must be curtailed",NA,"406",NA
"Co-operatives & Mutual Enterprises",NA,"H",NA
"Co-operatives and Mutual Enterprises are a bedrock of communities around the country and have enormous potential to grow and play an even bigger role in Australian society.",NA,"403",NA
"Examples of what needs to be done: The current senate inquiry instigated by Nick into co-ops is a useful starting point for the reforms needed to allow co-ops to flourish",NA,"403",NA
"Government policies must be supportive of Co-operatives and Mutual Enterprises",NA,"403",NA
"Educators should include the Co-op and CME business model in their curriculum",NA,"403",NA
"Crime",NA,"H",NA
"All Australians have the right to feel safe as they go about their lives.",NA,"605.1",NA
"Being tough on crime also means being tough on the causes of crime.",NA,"605.1",NA
"Inadequate penalties not only insult victims and their families, they continue to put the community at risk.",NA,"605.1",NA
"Substance abuse – a major contributor to violence and theft – must be tackled.",NA,"605.1",NA
"Examples of what needs to be done: Increase the transparency of plea bargaining and give victims a greater say in the plea bargaining process",NA,"605.1",NA
"Legislation regarding the confiscation of proceeds from crime, particularly drug trafficking, needs to be more effective",NA,"605.1",NA
"The mental impairment defence needs to be reformed as it is being abused in some cases",NA,"605.1",NA
"Prisons should have more effective rehabilitation programs, rather than being a training ground for more hardened criminals",NA,"605.1",NA
"Defence",NA,"H",NA
"Australian defence policy must focus on the protection of our nation and creating stability in our region.",NA,"104",NA
"We also believe parliament should be involved in any decision to deploy troops to conflict zones.",NA,"202.3",NA
"Above all, Australia needs to be self-sufficient in defence resources.",NA,"104",NA
"Examples of what needs to be done: Defence procurement must be overhauled to acknowledge the economic and strategic benefits of local manufacture",NA,"413",NA
"Our defence strategy must be based first and foremost on Australia's needs",NA,"104",NA
"Disabilities",NA,"H",NA
"People with disabilities should be treated with dignity and respect and be able to live full and meaningful lives.",NA,"705",NA
"Examples of what needs to be done: The rollout of the NDIS needs to be carefully evaluated to ensure it has the maximum benefit for its clients",NA,"504",NA
"Respite for those families with a disabled family member needs to be given greater priority",NA,"504",NA
"Education",NA,"H",NA
"Our vision is realising the full potential of education in Australia to propel all learners to be the best that they can be now and in the future so they can further their individual aims and assist in lifting Australia’s competitiveness and innovation.",NA,"506",NA
"We support transforming schooling to drive a new era of development and growth across the full range of expectations for 21st Century learning.",NA,"410",NA
"We support building upon the strengths of our schools and driving and amplifying leading edge research driven teaching in Australia.",NA,"506",NA
"Children should have the best start for learning through quality early childhood experiences that nurture and develop the whole child.",NA,"506",NA
"Examples of what needs to be done: Implement and fully fund Gonski to address the inadequate and piecemeal approach to funding for our schools.",NA,"506",NA
"Currently schools in South Australia receive less Federal Government funding than if they were in any other state or territory.",NA,"506",NA
"If this funding inequity continues, South Australian independent school students will receive on average $400 less in funding each year, increasing each year from 2017 compared to students in other states.",NA,"506",NA
"This funding discrimination against South Australian schools and their students must be reversed as a matter of urgency.",NA,"506",NA
"•Further support for students with special learning needs including students with disability and high achievers.",NA,"506",NA
"•All Year 7 students in South Australia should receive the same amount of Federal Government funding as Year 7 students in other states.",NA,"506",NA
"Year 7 students in South Australia receive less Commonwealth Government funding per year than students in other states and territories.",NA,"506",NA
"This is because the federal government funds them at the primary school student rate even though all Year 7 students in Australia now use the Australian Curriculum.",NA,"506",NA
"•A Senate inquiry into Australia’s education system, with a particular focus on best practice in teach and learning and how this can be supported by Government funding.",NA,"506",NA
"•Tie education funding to practical educational outcomes so that students of all ages and socio-economic statuses have the best opportunity to achieve their potential and goals",NA,"506",NA
"•Maintain university fee regulation to ensure students from all backgrounds are able to access higher education as a way to address socioeconomic disparity",NA,"506",NA
"•Place greater emphasis on trade, work-ready and entrepreneurial courses from years 10+",NA,"411",NA
"Employment & Workplace Relations",NA,"H",NA
"High levels of workplace participation and productivity are the key to achieving a strong and prosperous economy, particularly in the small business sector.",NA,"701",NA
"This needs to be set in a framework of mutual fairness.",NA,"503",NA
"Examples of what needs to be done: Reviews of the employment and workplace relations system should be ongoing to ensure our standard of living is maintained and small business – the engine-room of jobs growth – prospers",NA,"402",NA
"Acknowledge and respect the role of responsible unions in the workplace to give a voice to workers who otherwise would face an un-level playing field",NA,"701",NA
"Environment",NA,"H",NA
"Clean air, clean water and preserving our iconic natural resources are fundamental to guiding what we do for our environment – not just for us, but for Australia’s future generations.",NA,"501",NA
"Examples of what needs to be done: Call on state governments to identify and preserve our best agricultural land as an investment in our future",NA,"703.1",NA
"Review the applicability of California’s vehicle emissions standards to Australia",NA,"501",NA
"Protect groundwater (aquifers, including the Great Artesian Basin) from any adverse impacts of mining and coal seam gas exploration",NA,"501",NA
"Have an efficient emissions trading scheme based on the Frontier Economics scheme",NA,"501",NA
"Have federal legislation to protect key environmental assets, rather than being dealt with on a state by state basis",NA,"501",NA
"Maintain the right of environmental and community groups to pursue legal action under environmental legislation",NA,"501",NA
"Family Violence",NA,"H",NA
"Australian families should be free from incidents of violence.",NA,"605.1",NA
"Police and family violence services must properly protect and support survivors.",NA,"605.1",NA
"Examples of what needs to be done: The creation of a federal body which investigates the circumstances surrounding every fatal family violence incident, with a particular focus on systemic failures in the lead-up to each incident.",NA,"605.1",NA
"Currently police forces rarely undertake this level of investigation, which allows flawed systems to remain in place.",NA,"605.1",NA
"Often law enforcement agencies have missed opportunities to intervene before a fatal incident occurs.",NA,"605.1",NA
"•Advocate for uniform laws relating to family violence across all state and territory jurisdictions, to ensure equal protection regardless of where someone lives",NA,"605.1",NA
"•Create and fund an evidence-based national awareness campaign with a particular focus on the cultural environment which contributes to family violence",NA,"506",NA
"•Provide adequate funding for a coordinated approach to family and intimate partner violence including safe houses, counselling, case management and legal support to ensure survivors have a voice and can enforce their rights",NA,"504",NA
"•Rehabilitation of perpetrators to help reduce the ongoing harm caused by repeat offenders and in turn the damaging intergenerational cycle of this particular type of crime",NA,"605.2",NA
"•Creation and funding of a national education program in schools focussing on respect and safety in family and other interpersonal relationships",NA,"506",NA
"Food Security",NA,"H",NA
"Australia needs a comprehensive strategic approach to protect, invest and grow our own food production resources.",NA,"104",NA
"It is an integral part of our national security.",NA,"104",NA
"Examples of what needs to be done: Change competition laws to allow for the break up of companies that abuse their market power in their dealings with farmers",NA,"403",NA
"Establish a rural development bank that will make it easier for farmers to access finance.",NA,"703.1",NA
"Create incentives to invest in agriculture, including for our super funds",NA,"703.1",NA
"Overhaul and implement truthful food labelling laws.",NA,"406",NA
"Our current laws that allow imported produce to be passed off as Australian are costing our farmers jobs",NA,"406",NA
"Scrap the punitive AQIS charges on small exporters that destroy incentives to export",NA,"703.1",NA
"Foreign Aid",NA,"H",NA
"Foreign aid helps people in developing countries escape extreme poverty, improve health outcomes and helps increase regional stability.",NA,"107",NA
"Through the provision of foreign aid, Australia is able to meet its obligations as a responsible global citizen and also benefits from a heightened level of prosperity and stability in the region",NA,"107",NA
"Examples of what needs to be done: Restore the $7.6b of aid funding cut by the Australian government in the 2014 budget",NA,"107",NA
"Work towards a foreign aid budget that represents 0.7% of Gross National Income, in line with Australia's commitment to the United Nations Sustainable Development goals",NA,"107",NA
"Foreign Investment",NA,"H",NA
"Australia needs a strategic approach to foreign investment, rather than the inconsistent approach we have now.",NA,"406",NA
"Foreign investment would be much lower if there were greater incentives for Australians to invest in their own country.",NA,"402",NA
"Examples of what needs to be done: Adapt New Zealand’s foreign investment laws which clearly set out a definition of the national interest and have lower thresholds for foreign investment approval",NA,"406",NA
"Lower the existing Foreign Investment Review Board threshold ($252m) so that all proposed overseas transactions greater than $5m are subject to greater scrutiny",NA,"406",NA
"Have a foreign investment register of key assets in order to promote greater transparency",NA,"406",NA
"Genetically Modified Organisms (GMO)",NA,"H",NA
"Farmers and consumers should have the right to say no to GMOs.",NA,"403",NA
"Government has a role to play in supporting continued research into the long-term unknown effects of GMOs on both human and plant health.",NA,"501",NA
"Examples of what needs to be done: Ensure all GMO products are correctly labelled so consumers can make informed decisions",NA,"403",NA
"Protect farmers who want their crops to remain GMO free by imposing stricter regulations and legal liability on those responsible for contamination",NA,"403",NA
"Fund independent research on the long-term health and environmental effects of GMOs",NA,"501",NA
"Government Accountability",NA,"H",NA
"Politicians must be open and up front with the Australian people.",NA,"304",NA
"Government's primary role is to provide public infrastructure",NA,"411",NA
"and services",NA,"504",NA
"and to drive both national economic growth and personal growth.",NA,"410",NA
"The public have the right to expect that governments will deliver services efficiently and fairly without unnecessary waste and duplication.",NA,"303",NA
"Australians who speak out against corrupt practices deserve to be protected.",NA,"304",NA
"Examples of what needs to be done: Establish a national anti-corruption commission",NA,"304",NA
"Ensure politician entitlements and claims are reported in a timely and transparent way",NA,"304",NA
"Put in place whistleblower legislation that protects the informant and compensates them for any loss of income due to their actions",NA,"304",NA
"Government services (federal, state, local) must be delivered quickly and efficiently and be fully accountable to the public",NA,"303",NA
"Review duplicated services at a federal, state and local government level and determine the most appropriate entity to deliver these services",NA,"303",NA
"Health Care",NA,"H",NA
"High quality, easily accessible health care is a fundamental right for all Australians.",NA,"504",NA
"With an ageing population and rising health costs that outstrip the CPI, there needs to be a new approach that focuses on preventative health care.",NA,"504",NA
"Examples of what needs to be done: Government resources should be directed to maximising patient outcomes that involve enhancing local care and existing GP clinics",NA,"504",NA
"Preventative health care must be an absolute government priority, with targeted funding to reduce chronic medical conditions such as diabetes, heart disease and osteoporosis.",NA,"504",NA
"This should include comprehensive and effective public education campaigns",NA,"504",NA
"Telemedicine should be expanded for regional communities to improve access to specialist medical care",NA,"504",NA
"Address medical practices which pursue quantity over quality",NA,"504",NA
"The 30% private health insurance rebate should be reinstated to ensure greater participation and affordability.",NA,"504",NA
"This in turn takes pressure off the public hospital system",NA,"504",NA
"The Australian health care system should be subject to rigorous evidence based assessment to identify and eliminate waste and maximise efficiency",NA,"303",NA
"Housing Affordability",NA,"H",NA
"A combination of local, state and federal government taxes and red tape have made housing less affordable, particularly for those trying to enter the housing market for the first time.",NA,"503",NA
"This needs to be tackled head on.",NA,"503",NA
"Examples of what needs to be done: Form a housing affordability taskforce charged with delivering practical solutions to encourage greater home ownership.",NA,"503",NA
"The aim of this taskforce is to examine relevant housing affordability levers and recommend measures to reduce tape and taxes and highlight innovative and cost-effective building and housing concepts.",NA,"403",NA
"Ensure Australian residents are not priced out of the housing market by foreign investors",NA,"406",NA
"Modify negative gearing to encourage the creation of new affordable housing stock",NA,"503",NA
"Immigration",NA,"H",NA
"Immigrants have played a critical role in building Australia.",NA,"602.2",NA
"We should continue to encourage safe and orderly immigration to Australia, in particular amongst younger skilled families and investors who will help drive economic growth.",NA,"602.2",NA
"Examples of what needs to be done: A special category of visa should be created to encourage investors to settle in areas of low population and economic growth.",NA,"402",NA
"Innovation, Technology, R&D",NA,"H",NA
"Government must facilitate and bring together world class research and development, innovative thinkers, venture capital and a highly skilled, creative and diverse work force.",NA,"411",NA
"This strong platform will revitalise Australia’s economic outlook by strategically growing the innovation and technology sectors.",NA,"411",NA
"Examples of what needs to be done: Encourage universities, government agencies and companies to undertake research and development by increasing funding to align with other world leading countries",NA,"411",NA
"•Improve funding strategies to target specific research goals, increase focus on commercialisation and enable longer term research projects",NA,"411",NA
"•Encourage entrepreneurship by legalising equity funding platforms and co-investing with venture capitalists to drive local development of innovative Australian ideas and keep talented Australians onshore",NA,"402",NA
"•Create a ministerial-level position with responsibility for leading a culture of innovation and entrepreneurship throughout all government agencies, research institutions and the private sector",NA,"402",NA
"Live Animal Exports",NA,"H",NA
"It is important that strict controls are placed on live animal exports to ensure animals are treated in accordance with Australian animal welfare standards.",NA,"501",NA
"However, our preference is to have Australian processing and the exporting of chilled meat.",NA,"406",NA
"Marriage Equality",NA,"H",NA
"Marriage is a formalised commitment that should be available to all people who wish it, irrespective of their gender.",NA,"201.2",NA
"Examples of what needs to be done:  Remove all discrimination from the Marriage Act to ensure that all people, regardless of their sex or gender identity, have the opportunity to marry",NA,"201.2",NA
"•Churches and religious bodies should retain the right to decide for themselves whether to perform or recognise any marriage",NA,"603",NA
"Mental Health",NA,"H",NA
"Mental health is a significant issue affecting millions of Australians.",NA,"504",NA
"Early intervention can reduce the impact of mental illness in the community and help people receive appropriate treatment and support to recover.",NA,"504",NA
"Government must prioritise mental health.",NA,"504",NA
"Examples of what needs to be done: Government must increase funding for preventative mental health measures and services that provide individual and family support within the community",NA,"504",NA
"•Substance abuse, including alcohol, needs to be considered as part of a wider approach",NA,"504",NA
"Overseas Students",NA,"H",NA
"Overseas students play an important part in Australia’s economy.",NA,"602.2",NA
"We need to focus on providing competitive world-class educational resources",NA,"506",NA
"and encourage students to utilise theirs skills in Australia.",NA,"602.2",NA
"Examples of what needs to be done: Both state and federal governments need to work with higher education providers to support them in offering high quality, flexible services that support industry needs",NA,"402",NA
"•Overseas students should be offered the opportunity to stay an extra 12 months in low population growth areas after completion of their studies and encouraged to apply for residency if they have needed skills or the ability to invest in our country",NA,"602.2",NA
"Penalty Rates",NA,"H",NA
"Penalty rates are an integral part of the industrial relations system and any variance to rates and conditions must be dealt with by the appropriate workplace relations tribunal (currently Fair Work Commission).",NA,"701",NA
"The unique challenges of small business should always be considered.",NA,"403",NA
"•Examples of what needs to be done: Fair Work Commission should remain the independent umpire",NA,"701",NA
"•Small business*",NA,"403",NA
"and the potential for increased youth employment should always be considered in any determination of weekend penalty rates.",NA,"701",NA
"See Frequently Asked Questions.",NA,NA,NA
"* ABS defines small business as less than 20 employees. Fairwork Australia defines small business as less than 15 employees.",NA,NA,NA
"Population",NA,"H",NA
"People should be encouraged to move to areas where there is low population growth.",NA,"301",NA
"A more even distribution of the population would allow regional areas to flourish and allow metropolitan cities to grow sustainably",NA,"301",NA
"Examples of what needs to be done: Businesses and individuals who commit to moving to low population areas could be provided with tax breaks for the first two years to help them become established",NA,"402",NA
"•Actively seek skilled and business migrants and in particular those who have the means to set up and operate businesses in low population areas via a special category of investor category of visa",NA,"202.1",NA
"Predatory Gambling",NA,"H",NA
"Targeted gambling reform is required. We have the world’s highest per capita gambling losses and level of problem gambling.",NA,"603",NA
"Our governments are totally out-of-touch with the overwhelming community desire to rein in the damage caused.",NA,"603",NA
"Examples of what needs to be done: With pokies being the biggest cause of problem gambling, the immediate implementation of the Productivity Commission’s recommendation for $1 maximum bets per spin and $120 in hourly losses (compared to $10 per spin and $1200 an hour) is required",NA,"603",NA
"•Challenge the major parties to conduct a referendum on implementing $1 maximum bet reforms.",NA,"603",NA
"•Ensure the Productivity Commission regularly updates its gambling research",NA,"603",NA
"•End micro-betting on sports events, which can lead to corruption and match fixing in sports",NA,"603",NA
"•Remove ATMs from venues with poker machines",NA,"603",NA
"•Overhaul outdated online gambling laws, to take into account the impact of emerging technologies",NA,"603",NA
"•End sports betting ads during games",NA,"603",NA
"•The Commonwealth needs to develop an approach to wean state governments off their $5billion a year of gambling taxes",NA,"603",NA
"Privacy Protection",NA,"H",NA
"Ordinary Australians' privacy needs to be safeguarded against potential abuse from businesses and governments.",NA,"202.1",NA
"Examples of what needs to be done: Amend the Privacy Act to prohibit betting agencies from engaging in direct marketing to prospective customers",NA,"202.1",NA
"•Amend the Privacy Act to ensure that all Australians must provide informed, written consent before their personal information can be disclosed to third party and overseas entities (e.g. banks and telcos outsourcing to overseas data and call centres)",NA,"202.1",NA
"•Ensure metadata collection only occurs following the issuing of a warrant by an Australian court that deems the collection to be necessary to prevent or investigate serious crime or terrorist activity",NA,"202.1",NA
"Regional Australia",NA,"H",NA
"Regional centres around Australia present a prime opportunity for both investment in development and economic growth.",NA,"301",NA
"Examples of what needs to be done: Encourage industry and educational institutions to invest in regional Australia via incentives, helping to boost both the economy and increase education pathways",NA,"301",NA
"•Encourage immigrant arrivals to settle in rural and regional Australia first",NA,"301",NA
"•Encourage tourism and the arts to refocus on the regions",NA,"301",NA
"•Economic incentives for families living in regions",NA,"301",NA
"•Call upon government to revisit the recommendations proposed in 2013 House of Representatives report into ‘Fly in, Fly out’ workforce practices in regional Australia",NA,"301",NA
"•Greater incentives for renewable energy in regional areas to boost manufacturing",NA,"301",NA
"Refugees/Asylum Seekers",NA,"H",NA
"Genuine asylum seekers must be treated with dignity and compassion.",NA,"202.1",NA
"The bipartisan support for off-shore processing, in order to discourage dangerous boat journeys to Australia, should be matched with an increase in the humanitarian intake to at least 27,000 places per year.",NA,"202.1",NA
"However, priority should be given to timely (preferably within 12 months) resettlement to appropriate countries, working together with the United Nations High Commissioner for Refugees (UNHCR).",NA,"601.2",NA
"Above all, Australia must play a key role for an orderly regional solution to this crisis.",NA,"107",NA
"Examples of what needs to be done: Depending on the outcome of the assessment, individuals must either be returned to their country of origin where safe and practical to do so, or settled in another country with the co-operation of the UNHCR.",NA,"601.2",NA
"•Government must ensure the safety and security of refugees in offshore processing centres, including timely health and mental health care.",NA,"202.1",NA
"•International agencies such as the UNHCR, Red Cross and media organisations should have access to any detention centres.",NA,"202.1",NA
"•Whistleblowers must be protected for speaking out.",NA,"202.1",NA
"Religious Freedom",NA,"H",NA
"People of religious faith should be able to practice their religion without persecution.",NA,"202.1",NA
"This important right carries with it the mutual obligation to respect other faith-based beliefs (and those who do not believe) and not incite violence or discriminatory behaviour, or harass or use coercion tactics.",NA,"202.1",NA
"What needs to be done: We should look at implementing French laws giving protection to the vulnerable for psychological coercion",NA,"202.1",NA
"•There needs to be ongoing multi-faith dialogue to encourage tolerance and respect for the beliefs of others",NA,"607.1",NA
"Small Business",NA,"H",NA
"As Australia's largest employing sector, small business makes a significant contribution to Australia’s economy.",NA,"402",NA
"All Australians should be encouraged to develop their own niche and/or nurture and grow their own enterprises.",NA,"401",NA
"Government must play an integral role in fostering small business growth and in doing so reduce bureaucratic obstacles.",NA,"402",NA
"Examples of what needs to be done: Targeted tax breaks for the first two years of operation",NA,"402",NA
"•Payroll tax exemption for businesses with up to 15 full-time equivalent employees",NA,"402",NA
"•Streamline access to and processing of Government services for small business",NA,"402",NA
"Subcontractors",NA,"H",NA
"Over the past 10 years the building and construction industry has contributed approximately 10 percent of Australia’s GDP and accounts for nearly the same proportion of employment.",NA,"701",NA
"However, over the same period the construction industry has experienced nearly one quarter of all insolvencies in Australia.",NA,"403",NA
"There is a culture of non-payment of subcontractors in the construction industry, as well as serious allegations that phoenixing activity has become an acceptable way to make a profit.",NA,"701",NA
"•Examples of what needs to be done: Implementation of all of the Senate Economics Committee’s recommendations in their report on insolvency in the construction industry",NA,"403",NA
"•National legislation for a security of payment regime, and rapid adjudication processes in the commercial construction industry",NA,"701",NA
"•Close the legal loopholes that allow phoenixing activity to take place",NA,"403",NA
"Substance Abuse & Rehabilitation",NA,"H",NA
"With one of the highest levels of substance abuse in the world, we need a total revamp to ensure those with a problem can access help.",NA,"504",NA
"We must develop programs and an Australia wide culture that seeks to minimise addiction is the first place.",NA,"504",NA
"Examples of what needs to be done: Treat personal drug use as primarily a health issue, rather than a criminal issue, with well funded rehabilitation programs - including mandatory rehabilitation in certain circumstances.",NA,"605.2",NA
"•Develop programs and an Australia wide change in culture ￼that seeks to minimise addiction in the first place",NA,"504",NA
"•Explore innovative ways to disrupt and minimise the drug business model",NA,"605.1",NA
"•Enable the ability of the public to simply and safely “inform” on dealers to significantly reduce any localised interest in dealing and cut off the sale and revenue elements of any drug based business model",NA,"605.1",NA
"•Current resources should be focussed more on prevention and rehabilitation",NA,"504",NA
"•An increase in spending is required to establish better access to rehabilitation clinics along with a clear transition into skills and job training",NA,"504",NA
"•Drug trafficking legislation should be modified to allow authorities to rapidly and simply seize assets of those involved trafficking and distribution",NA,"605.1",NA
"Superannuation",NA,"H",NA
"Encouraging a nest egg for a comfortable and secure retirement is what superannuation policy should be about.",NA,"403",NA
"That should include greater certainty and a bigger say in how superannuation funds are managed.",NA,"403",NA
"Examples of what needs to be done: Overturn the unacceptable 7-year delay to increase the superannuation guarantee from 9.5% to 12%",NA,"403",NA
"•Overhaul the superannuation industry to increase transparency, end fee gouging and require that investment choices are made under increased checks and balances",NA,"403",NA
"•Superannuation funds must be required to hold an annual general meeting where members are entitled to ask questions as to how their fund is performing and how it is being administered",NA,"403",NA
"•Tax-breaks for superannuation must be re-calibrated so the greatest benefit is directed to those with the least savings, and a reduced benefit is enjoyed by those with very high superannuation savings",NA,"403",NA
"Terrorism",NA,"H",NA
"There is no excuse for terrorism.",NA,"605.1",NA
"Such acts of violence cannot be justified in any circumstances.",NA,"605.1",NA
"It is incumbent on community leaders and government to denounce and take action to prevent all acts of terrorism and to keep its citizens safe.",NA,"605.1",NA
"Examples of what needs to be done: Ensure government has sufficient power to deal with terrorists in a way that is effective and not counter-productive",NA,"605.1",NA
