"text","text_en","cmp_code","eu_code"
"We’ve heard a great deal from the Labor Party about science and innovation or ‘noodle nation’ or ‘knowledge nation’, whatever description you choose, they’ve talked about it, we have done something about it.",NA,"411",NA
"Over the next few years our $3 billion science and innovation plan unveiled at the beginning of this year, which is the greatest ever single provision for science, technology and innovation made by any Australian Government.",NA,"411",NA
"It’s going to double research grants,",NA,"411",NA
"it’s going to add thousands of more places to Australian universities,",NA,"506",NA
"it’s going to endow centers of excellence,",NA,"411",NA
"it is going to, through the Federation Fellowships,",NA,"411",NA
"it is going to bring back and retain the brightest and the best of our scientific minds",NA,"411",NA
"and it’s going to continue to allow this nation to do something it has always done and that is to punch above its weight in the area of science and research.",NA,"601",NA
"And the good news is that that plan is up and running, it is being implemented",NA,"411",NA
"and over the next three years the full measure of the value of that policy launched at the beginning of this year will become apparent to the Australian people.",NA,"411",NA
"In the area of welfare reform, over the next term we’ll invest $1. 7 billion to reform Australia’s welfare system.",NA,"504",NA
"Isn’t it interesting when we ran for office in 1996 we were accused by the Labor Party of wanting to destroy the social security safety net.",NA,"504",NA
"We were accused by the Labor Party of wanting to weaken the financial position of the poor in our community.",NA,"503",NA
"The reality is that after five years of Coalition Government the safety net for social security is stronger and better than ever.",NA,"504",NA
"The gap between the rich and the poor has not, contrary to their mantra and their rhetoric, widened",NA,"503",NA
"and particularly as a result of the reforms under tax reform, low income families’ financial position is now vastly better and strengthened compared to what it was when we came to office in March of 1996.",NA,"503",NA
"So it will be the Coalition under Amanda Vanstone’s leadership and assisted by Tony Abbott that will blaze the trail of welfare reform over the next three years, of reducing welfare dependency,",NA,"505",NA
"of giving people an incentive to be in work and not be in welfare.",NA,"402",NA
"Of reconnecting mature age workers with the work force.",NA,"706",NA
"In other words giving to Australia a modern, progressive social welfare system, the goal of which is to involve people in the community rather than to leave them wasting on welfare dependency.",NA,"606",NA
"Then there is the area of primary, secondary and tertiary education.",NA,"506",NA
"An area talked about so much by our opponents over the last few years.",NA,"305",NA
"An area whose standards have been derided quite wrongly by the Australian Labor Party",NA,"305",NA
"because the reality is that according to international measures, apart from pre-school, which is the exclusive responsibility of states, the standards in primary and secondary and tertiary institutions in Australia are above the industrial world average.",NA,"601",NA
"In our roles in education we have continued to argue for improved standards and benchmarks and measurements.",NA,"506",NA
"Better education is not only more dollars,",NA,"506",NA
"it’s better standards,",NA,"506",NA
"better philosophies of education,",NA,"506",NA
"better teaching",NA,"506",NA
"and better attitudes to the orthodox rigorous of learning.",NA,"606",NA
"The great attack of the Labor Party of course has been that we have impoverished and weakened the government schools of this country to the benefit of the so called wealthy independent schools.",NA,"506",NA
"Well let me say as a very proud product of a government high school in Sydney, that this Government has been a faithful and generous supporter of the government education sector in this country.",NA,"506",NA
"Let me remind you that since 1996, the amount of federal money going to government schools in Australia has risen by 43% while the enrolments in government schools around Australia over that same period have risen by only 1.3%.",NA,"506",NA
"Now they are hardly the figures of a government or a response of a government that is intent on doing damage to the great public education system of this country.",NA,"506",NA
"The truth is 69% of all Australian children go to government schools and those schools receive 78% of total government funding.",NA,"506",NA
"Once again, hardly the proportions of a government that has some kind of philosophical commitment against government schools.",NA,"506",NA
"The truth as distinct from the Labor fiction is that we believe in excellence in both government schools and independent schools.",NA,"506",NA
"The truth is that we genuinely believe in the absolute freedom of parental choice when it comes to the education of children.",NA,"201",NA
"We believe that it is the right of every parent to decide the education for their children",NA,"201",NA
"and we believe that governments should support and facilitate, not frustrate and deny the exercise of that freedom of choice.",NA,"201",NA
"Let me sound a warning to the parents of children at all independent schools: Labor’s hit list of independent schools is merely the thin end of the wedge.",NA,"506",NA
"There will be one group this campaign, there’ll be another group in the future if Labor is elected because their union masters, the education union’s ultimate goal is to remove all government assistance to all independent schools.",NA,"506",NA
"Meanwhile, as well as having given record funding increases to government schools, we’ve also been very successful in lifting standards",NA,"506",NA
"and I want to thank and congratulate David Kemp for the wonderful job that he’s done in lifting standards of literacy and numerical within Australian schools.",NA,"305",NA
"In 1995, 27% of children could not properly read, now that figure has fallen to 13%.",NA,"506",NA
"That’s the kind of education policy Australian parents really want.",NA,"506",NA
"That solid practical achievement that’s not rhetorical abuse based on the politics of envy.",NA,"305",NA
"In the area of health I’ve long held the view that despite its undoubted weaknesses and despite the need constantly to add to and improve Australia’s health system, it is better than any I have seen or read of anywhere else in the world.",NA,"601",NA
"And over the time that we have been in government we have done two things, we have revived from its death throes private health insurance.",NA,"401",NA
"Private health insurance was allowed to bleed to death under Labor because they didn’t believe in it.",NA,"401",NA
"And never let it be forgotten that when, after the 1998 election and we put up the bill for the 30 per cent tax rebate, the Labor Party voted against it.",NA,"305",NA
"They voted against it and it was only passed through the Senate with the support of Brian Harradine.",NA,"305",NA
"They may now say they are in favor of it but once again don’t listen to what they say, remember what they did.",NA,"305",NA
"What we have done with that rebate is to lift to 45 per cent the number of Australians in private health insurance,",NA,"401",NA
"and that has taken the load off public hospitals,",NA,"303",NA
"as well as enabling many people to assume responsibility for the health care of themselves and their own families.",NA,"505",NA
"We’ve massively increased the money going to the states under the health care agreements.",NA,"504",NA
"In the current five year period the money going to the states is 28 per cent higher after inflation, that’s 28 per cent higher in real terms than what it was in the last year of the Keating health care agreements.",NA,"504",NA
"That is hardly the policy or the approach of a government that is trying to starve the public hospitals of Australia of their necessary resources.",NA,"504",NA
"In recent years we’ve added a special $500 million country health program that’s going to bring more doctors to rural areas.",NA,"504",NA
"Proudly we have doubled the amount of money going to health and medical research, we’ve doubled that as a result of the recommendations of the Wills Report.",NA,"504",NA
"And can I applaud the work of Michael Wooldridge in the preventative health area.",NA,"305",NA
"If you want a real outcome in health, if you want something that really matters for the future listen to this.",NA,"305",NA
"Our childhood immunizations rates in 1996 were 53 per cent, that was a disgraceful third world standard.",NA,"305",NA
"As a result of Michael’s policies that figure is now more than 95 per cent.",NA,"305",NA
"And in this campaign we’ve announced a $306 million program for outer-metropolitan doctors,",NA,"504",NA
"for more after hours clinics,",NA,"504",NA
"for new funds for the fight against cancer and arthritis",NA,"504",NA
"and for palliative care.",NA,"504",NA
"And later in the campaign I’ll be announcing some policies of benefit to carers within the Australian community.",NA,"504",NA
"I don’t think, ladies and gentlemen, Australia has had a better Minister for the Environment then Senator Robert Hill.",NA,"305",NA
"He’s negotiated a great position for Australia at two very difficult international conferences.",NA,"601",NA
"He’s presided over the introduction of the Natural Heritage Trust.",NA,"501",NA
"And there’s going to be a five year extension of that trust which will run through our next term and hopefully the term afterwards.",NA,"501",NA
"And that’s been the largest and the most successful environmental restoration in Australia’s history.",NA,"501",NA
"There are 400,000 volunteers involved in it",NA,"606",NA
"and on top of that for the first time because of federal leadership we have an agreement between the states and the Commonwealth to do something about the problem of water quality and salinity.",NA,"501",NA
"I mean it is a disgraceful thought that if we don’t do something about this the drinking water for the people of Adelaide in 20 years time will be unfit for consumption in three out of five days of the week.",NA,"501",NA
"Australians want a global agreement on greenhouse gas emissions.",NA,"501",NA
"But we’re not going to ratify the Kyoto Agreement until the full cost to Australia of that ratification is known.",NA,"601",NA
"Unlike Mr. Beazley we’re not going to sign away Australia’s freedom of action until we know the full cost to Australian industry and Australian jobs of that particular action.",NA,"305",NA
"Everyone in this area who thinks about it knows that the only way you can have an effective international arrangement on greenhouse gas emissions is to include the United States of America and also the developing countries.",NA,"107",NA
"So ladies and gentlemen they are some of the many policies for the future which have been announced by the Government during the last 12 months.",NA,"601",NA
"But I now want to turn to a number of areas which are also very important to Australia’s future and particularly important to Australia’s families in different aspects of their lives.",NA,"601",NA
"Strong, stable, united, loving families is still the most prized asset that this nation has.",NA,"603",NA
"Without them we have no real soul,",NA,"603",NA
"without them we have no real hope as a community for the future.",NA,"603",NA
"And every arm of government policy should be directed towards assisting and strengthening Australian families.",NA,"603",NA
"That is why low interest rates are so important.",NA,"603",NA
"Just remember a few years ago when you were paying 17 or 18 per cent, if you were lucky to get a loan, in order to buy a home.",NA,"402",NA
"And in that one area alone the average homebuyer is paying $350 a month less as a result of the policies of this government and as a result of the fall in interest rates.",NA,"402",NA
"Our health policies are of great benefit to families,",NA,"603",NA
"and of course families receive very major benefits as a result of taxation reform.",NA,"603",NA
"And it’s clearly demonstrated in recent independent research the great bulk of those additional benefits went to low and middle income families, they didn’t go to the big end of town, they didn’t go to the well-off, they went to the great family mainstream of the Australian community who were genuinely in need of that assistance.",NA,"503",NA
"So assistance for families has always been a hallmark of this government and it’s been amongst our highest priorities since our election.",NA,"603",NA
"We gave $2 billion to the family tax initiative in 1997,",NA,"603",NA
"and quite apart from the tax cuts another $2 billion of family benefits in last year’s new tax system.",NA,"504",NA
"And today I’m committing a future Coalition Government to further improvements in the tax system so far as it relates to families.",NA,"603",NA
"I have outlined during the year some of the government’s priorities in a broad sense for its third term.",NA,"202",NA
"One of these is the ongoing challenge of the balance in our lives between work and family.",NA,"603",NA
"I guess of all the many discussions around the community and neighborhood barbecues, that particular balancing act for so many families with young children probably comes up more frequently then any.",NA,"603",NA
"One of the things therefore that we have thought of in formulating our policies is precisely that.",NA,"603",NA
"And we know that one of the hardest times for families comes on the birth of their first child, when typically the family, a couple, loses one of its two incomes for a period of time during which the mother or father gives up or reduces paid employment to care for the child.",NA,"603",NA
"This means for example that a mother who might have been earning $30,000 when her first baby was born and then leaves the workforce for the first four years of the child’s life would pay over $5,000 in tax while someone receiving the same $30,000 earned evenly over the same five year period would pay no tax at all.",NA,"503",NA
"This issue of fluctuating incomes has been dealt with in the taxation system in our provisions to allow farmers and artists for example to average their income to smooth out these peaks of taxation liability.",NA,"503",NA
"The Coalition therefore believes that it is fair to have similar provisions to cover fluctuations that occur on the start of a family when the first child is born",NA,"503",NA
"and in addition of course assistance with family formation is very much in Australia’s long term interests.",NA,"601",NA
"Therefore if elected the Coalition will introduce the First Child Tax Refund.",NA,"603",NA
"This proposal will repay to parents who act as a prime carer after the birth of the first of their babies, born after the first of July 2001, the tax they paid on their personal exertion income in the year or the year prior to the birth of the child.",NA,"603",NA
"It will be repaid in full over five years if the parent stays out of the paid workforce, or in part if they return to work at a reduced income.",NA,"603",NA
"This means that the refund is available for the first child born to a couple after the first of July 2001, whether or not they have other children.",NA,"603",NA
"The tax refund will be paid after the end of each year as part of the parents’ assessment.",NA,"603",NA
"It will be capped at $2,500 a year,",NA,"601",NA
"if the baby is born during the year of assessment the benefit will be paid pro-rata based on the baby’s date of birth, but the benefit is payable for the full five year period.",NA,"603",NA
"The Coalition is aware that some families do not have the challenge of losing a substantial part of their income when perhaps the mother or father was not in paid work prior to the birth.",NA,"504",NA
"But they still face increased expenditure on the birth of their first child.",NA,"504",NA
"We will therefore under this plan guarantee a minimum payment of $500 for each full year for a parent who earns less than $25,000 in the relevant assessment year.",NA,"504",NA
"The proposal will benefit about 240,000 families in the first year and as payments continue for five years after the baby is born the families covered by this proposal will peak at about 905,000 at the end of the five year period.",NA,"504",NA
"The Coalition also wishes to use the First Child Tax Refund to promote a wider spread of national savings",NA,"414",NA
"and we will be releasing further proposals in our savings policy later in the campaign.",NA,"202",NA
"Can I say ladies and gentlemen that when we looked at our position and our capacity in relation to taxation it was very clear that with the prospective budget position across the board income tax reductions would not have been plausible over the next few years.",NA,"414",NA
"We have therefore decided to target that income tax relief at the very point in the experience of a couple’s lifecycle, that is the birth of the first child when the maximum economic pressure is being experienced,",NA,"603",NA
"and I believe that this measure, quite new, quite different, quite innovative, this measure will go a long way towards providing significant financial relief for young couples in middle Australia wanting to start having a family.",NA,"603",NA
"Thank you.",NA,"000",NA
"Can I now turn to an issue that is important to all of us and it has been something that has always helped to define what kind of society we are and that is the care of the elderly within our community.",NA,"601",NA
"Once again, it’s something we have heard a lot about from the Labor Party over the last few years.",NA,"305",NA
"But as I think I will demonstrate in a few moments the package that I am announcing in this election campaign goes a lot further than anything that has been proposed by the Australian Labor Party.",NA,"504",NA
"And let us first of all remind ourselves that when we came to office Labor had run down aged care homes by cutting capital funding by seventy-five per cent in the last four years to only $10 million a year.",NA,"504",NA
"The Coalition in the time it’s been in government has increased spending in the sector by 68% and our other reforms are working.",NA,"504",NA
"Building and care standards have improved",NA,"504",NA
"and a capital stream of some $8.5 billion has been generated over the ten years to 2008.",NA,"504",NA
"In this campaign we are announcing a $416 million package of additional funding to provide more places, more capital funds and better care.",NA,"504",NA
"As announced by the Deputy Prime Minister last week, the Coalition will provide $100 million over four years in additional capital funding for aged care homes in rural, remote and urban fringe areas of Australia.",NA,"504",NA
"In addition, the Coalition will provide $200 million over four years to assist providers to meet the nursing and other staff costs of our higher standards.",NA,"504",NA
"We will also hold a review of the price and costing arrangements underpinning residential care substance.",NA,"504",NA
"Under the Coalition’s policies, the total number of available aged care places will grow from about 168,000 today to almost 200,000 by June 2006.",NA,"504",NA
"That’s an increase of 30,000.",NA,"504",NA
"21,000 of them are residential places and 9,000 are the very popular and sought after community care packages.",NA,"504",NA
"And on that score can I remind you that when we came to office there were only 4,000 community care packages.",NA,"504",NA
"They are the packages where the services are taken in the home so that the elderly person can stay in his or her home environment much longer.",NA,"504",NA
"And we have dramatically increased that so that under our policies you will have a total of about 34,000.",NA,"504",NA
"In contrast to this, in contrast to this the Labor Party offers capital loans.",NA,"504",NA
"They say they are not grants.",NA,"504",NA
"Lower support for operating costs than our $200 million commitment and in reality a phantom 12,000 additional beds because there has been no provision made in their costing for ongoing funding.",NA,"504",NA
"In addition, recognizing the critical need to attract more nurses into this sector and into other sectors, the Coalition will provide $28 million over four years to encourage more people to enter or re-enter aged care nursing,",NA,"504",NA
"especially in rural and regional areas.",NA,"706",NA
"This initiative will offer 250 scholarships worth up to $10,000 a year for students undertaking appropriate courses at rural and regional university campuses.",NA,"504",NA
"Our new accreditation standards require continuous improvement in care standards",NA,"504",NA
"and the Coalition will provide $20 million over four years to fund the training of up to 10,000 care staff in small aged care homes to help them meet these standards.",NA,"506",NA
"Ladies and gentlemen, that $416 million package by its size, its scope and its emphasis on the areas of real need in the aged care sector goes infinitely further than has the Labor Party in dealing with the challenges of this most important part of our social welfare responsibility.",NA,"504",NA
"One of the many things that I have been very proud to have been associated with as Prime Minister and in which I have taken a relentless personal interest is the ongoing campaign against the scourge of drugs within the Australian community.",NA,"603",NA
"Our Tough on Drugs program which has already led to the Commonwealth Government committing a record $516 million is the largest single initiative ever undertaken in this country to fight the drug program.",NA,"603",NA
"It fights it on three fronts.",NA,"603",NA
"On education and law enforcement and rehabilitation.",NA,"603",NA
"And there is solid evidence despite the negative doomsayers who want to run up the white flag and throw up in surrender and give up the fight.",NA,"603",NA
"Over 5,800 kilograms of illicit drugs with a street value of over $2 billion has been seized.",NA,"605",NA
"There has been a dramatic and pleasing reduction in the number of deaths from heroin overdoses",NA,"605",NA
"and can I take the opportunity of thanking both Amanda Vanstone and Chris Ellison, my two parliamentary colleagues",NA,"305",NA
"and also let me thank the magnificent men and women of the Australian Federal Police, the Australian Customs Service and the State police services for the work, the dangerous work but the crucial work that they have been doing on our behalf in this very important area.",NA,"605",NA
"Under Tough on Drugs we have already allocated $98 million over four years to the Australian Federal Police and $70 million for the Customs Service,",NA,"605",NA
"$60 million to 133 community based treatment programs to rural and regional Australia,",NA,"504",NA
"$27 million under the National School Drug Education strategy",NA,"603",NA
"and $110 million to provide, with the states a national system of diverting drug users into compulsory expert assessment and onto education and treatment as an alternative to being caught up in the criminal justice system.",NA,"504",NA
"Today I am announcing a $109 million package to expand the Tough on Drugs strategy further with particular emphasis on more funds for community treatment and prevention.",NA,"603",NA
"We will invest a further $60 million over four years in the non-government organizations treatment grants program.",NA,"504",NA
"In allocating funds from this new commitment we will continue to take advice from Major Watters of the Salvation Army and the Australian National Council on Drugs.",NA,"603",NA
"We will provide another $14 million to the community partnerships",NA,"603",NA
"and in an important new initiative we will also spend $28 million over four years to develop and introduce retractable needle and syringe technology into Australia.",NA,"411",NA
"Evidence suggests that this will reduce the risk of needle stick injuries that can transmit blood borne viruses.",NA,"504",NA
"Australian industry will also benefit from the research and development that this initiative will generate",NA,"410",NA
"and I daresay many parents of young children whose great fear when their children are out playing in the park or on the beach are needles, will welcome this initiative very warmly.",NA,"603",NA
"We will also provide another $4.7 million to expand the National Heroin Signature program to track the origins of cocaine and amphetamines.",NA,"605",NA
"And we will provide an additional million dollars to the Croc Festivals which do such wonderful work in building self-esteem, confidence and shared enterprise and those festivals of course support indigenous communities.",NA,"706",NA
"And finally, unlike the Labor Party we will oppose and give no aid and comfort of any kind to either heroin trials or heroin injecting rooms.",NA,"603",NA
"I think it is fair to say ladies and gentlemen, that despite the efforts of so many thousands of men and women in the police services of the Australian states, law and order, the increasing vulnerability that people feel in relation to possible personal injury or theft of property and the sense that Australia is not quite as safe as it was to live in a generation ago,",NA,"605",NA
"although it is still infinitely better and safer than any other country in the world, I think that is a prevalent view within the Australian community.",NA,"601",NA
"The simple answer for a federal government of course is to say, well that’s just a matter for the states.",NA,"302",NA
"And can I acknowledge that the constitution does give the power of day to day policing to the states.",NA,"301",NA
"Commonwealth law enforcement and security activities are really at a national and international level.",NA,"301",NA
"But it’s got to be borne in mind that international crime and terrorist groups have no regard to state or national borders, yet their activities now and can in the future affect all Australians",NA,"302",NA
"and our law enforcement agencies must be able to act quickly and powerfully when responding to organized crime and terrorism.",NA,"303",NA
"Under the Coalition the Australian Federal Police has had its role massively enhanced,",NA,"605",NA
"it’s been given for the first time in its history the resources to do the job of a true national police force.",NA,"605",NA
"And later in the campaign we’ll be announcing further measures to significantly strengthen the capacity of the Australian Federal Police.",NA,"605",NA
"But can I say whilst acknowledging the cooperation that does exist between federal and state agencies, I believe that the current environment calls for far greater coordination and a much clearer definition of the role of the Commonwealth in the area of day to day law enforcement.",NA,"303",NA
"And also I am not satisfied as prime minister that our cooperative arrangements and institutions work as effectively for the national interests as they might.",NA,"303",NA
"Therefore if I am re-elected I intend to call a special summit of state and territory leaders to develop a new national framework to focus on international crime and terrorism, the reformation or replacement if necessary of the National Crime Authority,",NA,"303",NA
"and also importantly a reference of constitutional power to the Commonwealth over these areas of law enforcement.",NA,"302",NA
"Some further details of that initiative will be released during the campaign.",NA,"202",NA
"So ladies and gentlemen they are some of the new plans we have for Australia’s future.",NA,"202",NA
"They build on the other things that were announced over the past 12 months that will take effect over the next few years.",NA,"202",NA
"But I now want to bring my remarks very much to the context of this election campaign.",NA,"202",NA
"I said in Perth during the week that this campaign and all the individual things that are being said in it, are being fought against the background of two overriding issues.",NA,"601",NA
"They are the issue of national security and the issue of economic management.",NA,"601",NA
"We are as you all know in a new and dangerous part of the world’s history.",NA,"601",NA
"The tragic events of the 11th of September have changed our lives, they have caused us to take pause and think about the values we hold in common with the American people and free people around the world.",NA,"601",NA
"That was an attack on Australia as much as it was an attack on the United States.",NA,"601",NA
"It not only claimed the lives of Australians but it assaulted the very values that we hold dear and that we take for granted.",NA,"601",NA
"So therefore a military response and wise diplomacy and a steady hand on the helm are needed to guide Australia through those very difficult circumstances.",NA,"305",NA
"National security is therefore about a proper response to terrorism.",NA,"305",NA
"It’s also about having a far sighted, strong, well thought out defense policy.",NA,"305",NA
"It is also about having an uncompromising view about the fundamental right of this country to protect its borders.",NA,"601",NA
"It’s about this nation saying to the world we are a generous open hearted people taking more refugees on a per capita basis than any nation except Canada,",NA,"601",NA
"we have a proud record of welcoming people from 140 different nations.",NA,"607",NA
"But we will decide who comes to this country and the circumstances in which they come.",NA,"601",NA
"And can I say on this point what a fantastic job Philip Ruddock has done for Australia.",NA,"305",NA
"What a contrast with the Labor Party.",NA,"305",NA
"The morning, well the day I made the announcement that we had to board the motor vessel Tampa I was told by the Leader of the Opposition that the last thing I wanted or Australia needed was a negative carping opposition.",NA,"606",NA
"But in four and a half hours he was accusing me of engaging in wedge politics and fanning Hansonism.",NA,"606",NA
"He voted against the Border Protection Bill, he ultimately voted for it although it covered a wider area and while the debate was going on in the Senate many of his colleagues were darkly muttering if we win the election we’ll change it.",NA,"305",NA
"We have had a single irrevocable view on this, and that is that we will defend our borders and we’ll decide who comes to this country.",NA,"601",NA
"But we’ll do that within the framework of the decency for which Australians have always been renowned.",NA,"601",NA
"I want to place on record my gratitude as I did when I spoke to some of them in Western Australia earlier this week, my gratitude to the men and women of the Royal Australian Navy who have not only been protecting our borders but saving lives in the process of doing it.",NA,"104",NA
"Now that’s the face of Australia to the world.",NA,"601",NA
"We will be compassionate, we will save lives, we will care for people but we will decide and nobody else who comes to this country.",NA,"601",NA
"And then there is the issue of economic management.",NA,"305",NA
"You can promise, you can express a hope, you can speculate, you can plan, you can do anything you like in any area be it health, education, roads, anything you like, but unless you have a strong growing economy you do not have the capacity to deliver.",NA,"410",NA
"The foundation of the delivery of all of our aspirations in these important social welfare and human services area is a strong and growing economy.",NA,"410",NA
"If you don’t start with that you can’t even get to the top of the hill in restoring and adding to human dignity.",NA,"410",NA
"Unless you have as your launching pad a strong growing economy you can never realize these wonderful dreams.",NA,"410",NA
"In that area I can look back over five and a half years and say what a difference the Coalition has made during that five and a half year period.",NA,"305",NA
"And particularly what a difference it’s made having Peter Costello as Treasurer of Australia.",NA,"305",NA
"It’s not an easy job, I know, I once had it.",NA,"305",NA
"But it’s such a responsible job and I can’t think of anybody in the time that I’ve been in public life who’s done it better than Peter has done and I congratulate him for it very warmly.",NA,"305",NA
"But Peter and John Fahey, whose role as Finance Minister I warmly acknowledge as well, can I say both of you, working with your colleagues, have delivered to this country a level and a breadth of economic strength that give me hope in these challenging times ahead.",NA,"305",NA
"Just think where we would now be if we had not repaid $58 billion of the $96 billion of government debt that we inherited.",NA,"414",NA
"Think where we might be now if we were still struggling with 17% interest rates, if we were still struggling with 8%, or 9% or 10% unemployment, think where we would now be if we had not reformed Australia’s taxation system.",NA,"305",NA
"And when you think of that think of the way the Labor Party behaved towards our efforts to reform the Australian economy.",NA,"305",NA
"I have never forgotten that when I was in Opposition, I never forget that - no intention of going back to it either!",NA,"305",NA
"But the Labor Party put up some good ideas and they did occasionally in relation to economic change.",NA,"305",NA
"We supported it.",NA,"305",NA
"We supported foreign banks being let into Australia;",NA,"407",NA
"we supported tariff reform;",NA,"407",NA
"we supported, after Beazley said he wasn’t going to do it and then decided he wanted to do it, sounds like something else, the privatization of the Commonwealth Bank.",NA,"401",NA
"In other words we behaved in a consistent fashion.",NA,"305",NA
"By contrast at every turn the Labor Party not only refused to accept responsibility for the damage it had done but it endeavored to frustrate and to stop our economic reform.",NA,"305",NA
"And they not only left us with a $96 billion government debt, they tried to stop us paying it back.",NA,"305",NA
"Now that is a double political and economic crime.",NA,"305",NA
"But I’ll always be proud of the fact that this Government had the courage to tackle the two great areas of reform that were needed when we came into government.",NA,"305",NA
"This country needed workplace relations reform.",NA,"601",NA
"And can I say to you my friends that if we were to lose this election I’d grieve over a lot of things but the one thing I would grieve over most would be what would happen to the industrial relations reform because as surely as night will follow day if Labor wins federally you will have coast to coast Labor government, there will be an enormous return of union domination of the political affairs of Australia.",NA,"702",NA
"All of our workplace relations reforms will go by the board;",NA,"702",NA
"the secondary boycott protections will be ripped out of the Trade Practices Act;",NA,"702",NA
"no ticket no start on building sites will come all around Australia and not just in Western Australia;",NA,"401",NA
"Australian workplace agreements will be abolished;",NA,"401",NA
"union bosses will be allowed to barge into small businesses whether or not they’re welcome or any of the members of the workforce belong to them.",NA,"702",NA
"In other words ladies and gentlemen, the workplace relations reforms of the last five and a half years that have delivered such massive gains in productivity such that I can say as a Liberal Prime Minister of Australia in the last five and a half years real incomes for Australian workers have risen by 9%,",NA,"701",NA
"yet in the 13 years of Labor they rose by only 2.3%.",NA,"305",NA
"We had the guts to do that and may I record my great admiration to Peter Reith for the immense courage that he displayed in April and May of 1998 in that historic fight to reform the Australian waterfront.",NA,"305",NA
"They said it could not be done but it was.",NA,"305",NA
"So ladies and gentlemen they said that couldn’t be done.",NA,"305",NA
"The crane rates were then 16.9, the container rates 16.9 an hour.",NA,"410",NA
"They are now a fantastically competitive 27.",NA,"410",NA
"And that is something that for a generation we were told by the business community of Australia that sooner or later would need to be confronted.",NA,"410",NA
"Taxation reform of course has been more in people’s minds in recent years.",NA,"606",NA
"It was difficult but it was necessary.",NA,"606",NA
"I went to the Australian people in 1998, I stood on this equivalent platform in Parramatta in 1998, and I asked to be judged according to whether or not the Australian people wanted taxation reform.",NA,"202",NA
"They voted in favor of it.",NA,"202",NA
"I’m not saying that everybody loves it, not to say that now, but deep down people knew that this was necessary.",NA,"606",NA
"And deep down I believe out there all around our country people are saying well we may not have liked it but we did need to have it",NA,"606",NA
"and thank goodness Howard and Costello had the courage to do it.",NA,"305",NA
"Because it has made a difference.",NA,"410",NA
"We’ve had a fantastic exporting year and that’s because those exports are cheaper.",NA,"410",NA
"We’ve looked after low income families.",NA,"503",NA
"We’ve looked after people on fixed incomes.",NA,"503",NA
"We’ve protected the position of the pensioners.",NA,"503",NA
"The CPI affect has come and gone exactly as we predicted.",NA,"414",NA
"There were some difficulties for small business in relation to transition.",NA,"402",NA
"I acknowledge that and I thank the small business community of Australia for its patience and understanding in getting used to the new system.",NA,"402",NA
"But I would say to them that whatever concerns you may have had about implementation of the new taxation system just remember those up to 20% interest rates when Mr. Keating and Mr. Hawke were Prime Minister.",NA,"402",NA
"Just remember the union thuggery that abounded in many of your businesses.",NA,"702",NA
"Remember the efforts that we have made to reform the unfair dismissal laws and just imagine how those changes will be rolled back if Labor wins.",NA,"402",NA
"And just remember that the company tax rate under tax reform has fallen from 36 cents in the dollar to 30 cents in the dollar",NA,"402",NA
"and the capital gains tax has been halved for individuals.",NA,"402",NA
