"text","text_en","cmp_code","eu_code"
"Many rural  people I have spoken to place it at the very top of their priorities.",NA,"411",NA
"We cannot be confident that Labor would keep Roads to Recovery, given the way they have flip-flopped  on the issue.",NA,"305",NA
"I will be releasing a detailed transport policy later in the campaign,",NA,"404",NA
"which will place special emphasis on  the needs of regional Australia.",NA,"706",NA
"The Nationals will hold the states and territories accountable for their  failure to ensure that regional communities receive equitable transport services, including bus services.",NA,"503",NA
"Despite our best efforts, the accident rate on rural roads is still too high.",NA,"411",NA
"Every year, almost a thousand  Australians die on rural roads.",NA,"411",NA
"These deaths are preventable, and often occur for the simplest of reasons  - soft shoulders, a bad curve, or a poorly marked intersection.",NA,"411",NA
"Black Spots Funding.",NA,NA,NA
"I am pleased to announce today that a re-elected Coalition Government will spend $180  million over four years to extend the black spots program, which provides funding to  improve dangerous locations on Australia's roads.",NA,"411",NA
"We will spend $90 million in regional  Australia.",NA,"411",NA
"The Coalition re-introduced the Black Spots program in 1996, after Labor abolished it.",NA,"411",NA
"Under the  program, we have reduced the risk of accidents at hundreds of locations.",NA,"411",NA
"The black spots program has  prevented more than 1,500 serious accidents since 1996.",NA,"411",NA
"Our promise today will save even more lives.",NA,"411",NA
"Regional airlines provide vital services throughout our vast country.",NA,"411",NA
"The Coalition has restored air  services to all of the 34 destinations that were served only by Ansett and its subsidiaries.",NA,"411",NA
"We have  provided about $12 million in loans and grants to replace regional routes and enable Kendell, Hazelton,  and Skywest to resume services.",NA,"411",NA
"The Coalition Government has already given an enormous boost to regional air services in New South  Wales by providing regional airlines with guaranteed access to Sydney Airport.",NA,"412",NA
"I will be making further  announcements about regional airlines services in the Coalition's transport policy.",NA,"412",NA
"The Coalition has put in place a new mobile phone network in regional Australia.",NA,"411",NA
"The CDMA system now  serves thousands more people than the analogue network that Labor gave away.",NA,"411",NA
"Only this month, new  CDMA towers were switched on at Ivanhoe in western NSW, and Texas in Queensland.",NA,"411",NA
"We have delivered untimed local telephone calls to the people of remote Australia for the first time, a  key National Party policy.",NA,"412",NA
"I can confirm today that a Coalition Government will not sell the remaining 51 percent of Telstra until both  we and the people of regional Australia are agreed that they have the services they need.",NA,"413",NA
"The Coalition will further bridge the divide between the television and radio services available in the cities  and the country.",NA,"411",NA
"Television and Radio Service.",NA,NA,NA
"The Coalition will extend SBS Television to all communities with between 5,000 and  10,000 people where spectrum is available at a cost of $6.5 million over three years.",NA,"411",NA
"Our  promise will benefit over 100,000 people across Australia.",NA,"411",NA
"In addition, we will provide up to $23 million to the Television Blackspots program to  fund alternative technical solutions for eligible communities where analogue  retransmission is not possible.",NA,"411",NA
"We will also establish a $6.5 million Radio Blackspots program to improve commercial  radio coverage in about 140 towns and communities.",NA,"411",NA
"The Minister for Communications, Senator Alston, will be announcing the details of these initiatives  tomorrow.",NA,"411",NA
"The National and Liberal Parties are a successful coalition.",NA,"305",NA
"It is a partnership built on common values  and the goals we share for our country.",NA,"601",NA
"However, the two parties have separate identities.",NA,"305",NA
"We are conservative.",NA,"601",NA
"We believe in supporting regional  Australia, because it is the heart of our nation.",NA,"601",NA
"We come from regional Australia, and we understand it.",NA,"706",NA
"We stand for families because they are the foundation of our society.",NA,"603",NA
"During our third term, my colleagues and I will be carrying out the policies that we are announcing with  the Liberals.",NA,"305",NA
"We will also be pressing our coalition partners to adopt our own third term agenda.",NA,"305",NA
"Natural resource management - water, land, and vegetation - is a core issue that must be resolved if we  are to continue to use natural resources to generate wealth.",NA,"501",NA
"We will continue our partnership with land users and regional communities to ensure that natural  resource management decisions are taken jointly with them.",NA,"202",NA
"We will not do as Labor proposes, and take  blanket decisions from a centralized position as is clearly demonstrated by Kim Beazley's land clearing  policy.",NA,"301",NA
"Responsible farmers and irrigators recognize that their management practices must change due to the  community's changed environmental expectations.",NA,"501",NA
"New South Wales irrigators, in particular, know that in many areas water resources have been  over-allocated and that adjustments have to be made.",NA,"501",NA
"Moreover, they are prepared to make the  adjustments based on a proper scientific assessment.",NA,"501",NA
"There is no argument about the need for production sustainability and its matching twin, environmental  sustainability.",NA,"501",NA
"The question is how farmers and their local communities will cope with what is likely to be  a period of massive adjustment.",NA,"703",NA
"If the community, to meet its environmental expectations, requires management changes that devalue  farm assets, or reduce the productive capacity of those asset, then the whole community must share the  costs involved.",NA,"703",NA
"Indeed, out of the challenge that confronts us we have to ensure that we use science, innovation and  strategic investment to build stronger, not weaker, regional economies.",NA,"410",NA
"In the meantime, water is the immediate problem, because both NSW and Queensland State  Governments have moved to reduce irrigation allocations without proper compensation.",NA,"703",NA
"The National Party will not accept that position.",NA,"703",NA
"We will not accept that the whole cost of meeting the  nation's environmental requirements should fall on farmers and their local communities.",NA,"703",NA
"After all, they were told for 200 years to maximize their production and wealth from the land.",NA,"703",NA
"They were  told to clear it or lose it; to use their water licenses or see them withdrawn.",NA,"703",NA
"To provide equity we must establish:",NA,"503",NA
"properly and clearly defined water property rights, separate from land property rights;",NA,"401",NA
"security of property rights - so they cannot be removed or impaired without just compensation,  and can be used reliably as security by lending institutions;",NA,"703",NA
"and  recognition of the need for adjustment assistance for affected communities.",NA,"703",NA
"For the past several months, I have been working with farmer and irrigator bodies to secure these  principles.",NA,"703",NA
"It is not enough to simply acknowledge that water property rights should exist and leave the  detail for later - that's the mistake Labor made in the original CoAG water agreement.",NA,"305",NA
"The definition and  the character of the right has to be firmly established,",NA,"703",NA
"and it has to be a national definition.",NA,"302",NA
"It requires national leadership.",NA,"302",NA
"The issue will need to be resolved by the Council of Australian  Governments, because the states and territories have constitutional responsibility for land and water  management.",NA,"203",NA
"Accordingly, the National Party is proposing that the Government should convene an early  meeting of CoAG to resolve the natural resources issue with the states.",NA,"203",NA
"I do not pretend it will be an easy process.",NA,"703",NA
"The states do not want to accept the principle that they  should pay proper compensation for environmental decisions - because it will of course cost them  money.",NA,"703",NA
"This is an issue the National Party must pursue, and must push until it is satisfactorily resolved,  because the people who will suffer if it is not resolved are people in our seats, National Party seats.",NA,"703",NA
"The National Party stopped the proposed changes to Family Trusts and only a Coalition Government  with the National Party in a strong position can prevent the ALP and the Democrats from doing away  with them.",NA,"603",NA
"We will not allow the reintroduction of entities taxation legislation that impacts on Family  Trusts.",NA,"603",NA
"The Coalition has announced that we will undertake an independent review of the competition provisions  of the Trade Practices Act .",NA,"403",NA
"Our announcement delivers on a key initiative that the National Party has  pursued in Government.",NA,"403",NA
"Many small businesses, such as newsagents, have raised concerns about the Trade Practices Act with  Senator Ron Boswell and me.",NA,"403",NA
"Their concerns center on the disparity between small and large businesses when they negotiate terms,  conditions, and prices.",NA,"403",NA
"The disparity is reinforced by the Trade Practices Act.",NA,"403",NA
"When a large corporation or chain negotiates with its suppliers, it does so with the bargaining strength  conferred on it by its large number of retail outlets.",NA,"403",NA
"In effect, it is collectively bargaining on behalf of many retailers.",NA,"403",NA
"However, when local small businesses negotiate with their suppliers, they bargain for themselves alone.",NA,"403",NA
"The Trade Practices Act prevents them from bargaining collectively with their suppliers - unless they  obtain a special authorization, which is complex, expensive, and time-consuming.",NA,"403",NA
"Consequently, in the main streets of our towns there is a competitive imbalance between stores that are  located next door to each other.",NA,"403",NA
"The first task of the review into the Trade Practices Act must be to produce practical and  workable recommendations to redress the imbalance.",NA,"403",NA
"The National Party has always stood for strong families and communities, because we know that they  are the foundation of our country.",NA,"603",NA
"We have fought against the easing of pornography laws and the  infiltration of gambling into the home through the internet.",NA,"603",NA
"Many communities in regional Australia are now under threat from social problems such as drugs,  gambling, and youth suicide.",NA,"603",NA
"Domestic violence - the most vivid demonstration of failed relationships - is  too common in regional Australia.",NA,"605",NA
"Too many of us and focused on our rights and what we want rather than our responsibilities, especially  with regard to the children we bring into the world",NA,"603",NA
"- children who will need every opportunity to develop  their emotional and relationship skills and indeed their very moral fiber as they face an uncertain world.",NA,"603",NA
"It is possible for governments to help build strong communities our Tough On Drugs strategy and the  Stronger Families package of measures are excellent examples.",NA,"603",NA
"Over the last three years, the Coalition has revolutionized the relationship between the Government and  the regions by helping local communities the skills they need to find their own solutions to their  economic problems, and the help they need to put those solutions in place.",NA,"301",NA
"It is a partnership.",NA,"606",NA
"I believe we can use the same partnership concept to help create a renewed sense of community in  country Australia.",NA,"606",NA
"I have already asked the Regional Women's Advisory Council to prepare a report on how existing  Government programs can be used more effectively to deal with the pressing social issues in regional  Australia.",NA,"303",NA
"They are scheduled to report by mid-2002 with an action plan.",NA,"404",NA
"Working in partnership with regional communities to strengthen their social and community  fabric will be a vital task for the National Party representatives in the next Parliament.",NA,"606",NA
"We cannot carry out these tasks, however, without the efforts of National Party members everywhere  and the support of regional Australia on the tenth of November.",NA,"202",NA
"Ladies and gentlemen, the 2001 election presents regional Australia with a choice.",NA,"202",NA
"The Labor Party does  not understand regional Australia and would reverse the gains we have made since 1996.",NA,"305",NA
"The  independent and minor party candidates can only offer talk - they cannot hope to govern and cannot  hope to lead.",NA,"305",NA
"The Nationals are the only party that can bridge the divide between urban and regional Australia.",NA,"305",NA
"In  coalition with the Liberals, we are the only parties that can provide the certainty and stability that  Australia needs.",NA,"305",NA
"Authorized by Gaye White, National Party of Australia, 7 National Circuit Barton ACT 2600.",NA,NA,NA
