"text","text_en","cmp_code","eu_code"
"To ensure that headspace is equipped to provide specialist clinical services for young Australians at the early stages of severe mental illness, we are providing $110 million to continue the Early Psychosis Youth Services program at six headspace centres nationally.",NA,"503",NA
"Our innovative $2 million investment in the Young Ambassadors for Mental Health project will improve awareness of these services.",NA,"503",NA
"Young ambassadors with the lived experience of mental health issues will be in the community, promoting mental health literacy and showing people how to seek help.",NA,"503",NA
"In total we are now delivering $120 million for headspace each year.",NA,"504",NA
"Indigenous youth suicide prevention",NA,"H",NA
"The suicide rate in our Indigenous communities is a tragedy.",NA,"607.3",NA
"We will bring a concerted focus to Indigenous suicide prevention with a $34.1 million investment to help tailor initiatives that make sense for those in need.",NA,"607.3",NA
"We will provide $4.5 million to empower Indigenous leadership in suicide prevention.",NA,"607.3",NA
"Indigenous Suicide Prevention Australia will establish a national plan for culturally-appropriate care, and services that recognise the value of community, trauma-informed care and protective social and emotional factors.",NA,"607.3",NA
"Understanding the value of cultural artistic and healing traditions, our Government will provide $5 million for young Indigenous leaders to participate in place-based cultural programs.",NA,"607.3",NA
"We will also support communities with a $3 million investment in a centre of excellence in childhood wellness in the Illawarra – assisting disadvantaged children and adolescents affected by childhood trauma.",NA,"607.3",NA
"And we are investing $1.2 million for Red Dust to deliver social and emotional wellbeing initiatives in the Northern Territory.",NA,"607.3",NA
"In addition we will provide $19.6 million through the Indigenous Advancement Strategy to prevent Indigenous youth suicide, particularly in the Kimberley, tailored to breaking the cycle of disengagement and mental health issues in Indigenous communities.",NA,"607.3",NA
"Early childhood and parenting support",NA,"H",NA
"Early childhood and parenting support, crucial to tackling issues that could exacerbate in later life, will be boosted by $11.8 million.",NA,"504",NA
"We will provide $1.5 million for the Raising Children Network at Murdoch Children’s Research Institute to provide tailored, expert guidance to parents – giving them the confidence to recognise when their children are struggling and to know what to do to help.",NA,"504",NA
"We want children to have the best start to life – to learn the skills to manage their mental and emotional wellbeing and to know how to seek help when needed.",NA,"504",NA
"For this reason, the Morrison Government will invest $2.5 million in the school-based mindfulness program, Smiling Minds, as part of Beyond Blue’s Be You mental health in education initiative.",NA,"504",NA
"We will also boost funding to Kids Helpline by $4 million to enhance the 24/7 crisis and ongoing care it provides for children and young people aged 5-25.",NA,"504",NA
"We understand that young people may sometimes feel more comfortable seeking help initially from peers.",NA,"503",NA
"We are providing $2.9 million to batyr to boost the role of peers in encouraging others to seek help; $0.4 million for the Banksia project to expand their innovative community program and $0.6 million for a trial of peer workers in Beyond Blue’s Way Back suicide aftercare service.",NA,"504",NA
"In addition, we have invested in a range of youth health hubs through our $1.25 billion Community Health and Hospitals Program, guaranteeing access to frontline services regardless of where young Australians live.",NA,"503",NA
"National coordination",NA,"H",NA
"We recognise that the causes of suicide are complex and emerge from a range of social, emotional, environmental and financial factors.",NA,"504",NA
"We will appoint a National Youth Suicide Prevention Adviser in the Prime Minister’s portfolio to work across the whole of government to coordinate suicide prevention activities, and to help design services that make a real difference.",NA,"503",NA
"We are also investing $15 million in a new nationwide suicide and self-harm monitoring system.",NA,"504",NA
"This will provide up-to-date information so communities and services can respond quickly in areas affected by a high incidence of suicide and self-harm.",NA,"504",NA
"For the first time, this will allow suicide prevention initiatives to be tailored to specific localities and deployed rapidly to save and protect those at risk.",NA,"504",NA
"Mental health research",NA,"H",NA
"As part of our Million Minds Mission, we will invest $22.5 million in new health and medical research.",NA,"411",NA
"Of this, $12.5 million will support research into how best to bring family, community, culture and country to the centre of mental health services for Indigenous youth.",NA,"411",NA
"There will also be $10 million to design better approaches to managing mental health care for young people in crisis and improve digital mental health support.",NA,"411",NA
"Supporting all Australians",NA,"H",NA
"The Morrison Government’s landmark $503.1 million youth mental health and suicide prevention package complements our $275.5 million adult mental health and community support package.",NA,"411",NA
"Together, this $778.6 million mental health and suicide prevention investment will address gaps in the system",NA,"503",NA
"and deliver more frontline services for all Australians.",NA,"504",NA
"The support builds on our record investment of $4.8 billion this financial year alone in mental health services.",NA,"411",NA
"the choice",NA,"H",NA
"Investing in youth mental health and suicide prevention is not a choice, it is a must.",NA,"503",NA
"The Liberal National Government's track record in delivering a strong economy ensures we can invest in essential services such as youth mental health and suicide prevention services.",NA,"503",NA
"Cost",NA,"H",NA
"The Coalition's plans for youth mental health and suicide prevention will not place additional costs on the Budget.",NA,"503",NA
"Our Plan for More Jobs in a Stronger Economy",NA,"H",NA
"Key points",NA,"H",NA
"A safe, secure and prosperous Australia depends on a strong and growing economy.",NA,"410",NA
"A strong economy delivers more jobs,",NA,"701",NA
"improved living standards and better essential services such as child care, education, health and infrastructure.",NA,"504",NA
"A strong economy ensures our defence and security agencies have the resources necessary to keep Australians safe.",NA,"104",NA
"When the Coalition was elected in 2013, the economy was weak, unemployment was rising and the budget was in a mess.",NA,"305.1",NA
"Today, the Coalition is building a strong economy,",NA,"410",NA
"creating jobs",NA,"701",NA
"and repairing the budget.",NA,"414",NA
"We have created over 1.3 million new jobs.",NA,"701",NA
"A record number of young Australians and women are in employment.",NA,"503",NA
"Welfare dependency is at thirty-year lows.",NA,"504",NA
"We have brought down a surplus budget while delivering the services that the Australian people deserve, all without raising taxes.",NA,"504",NA
"Record schools funding, record hospitals funding, more medicines on the PBS and more access to quality healthcare.",NA,"504",NA
"Good economic management makes it possible to balance the budget while providing better services and tax relief to hard-working Australian families.",NA,"504",NA
"But there is more to do.",NA,"504",NA
"The Morrison Government will build an even stronger economy based on individual enterprise and aspiration while looking after Australians who need a helping hand.",NA,"504",NA
"In particular, we will:Create another 1.25 million jobs over the next five years,",NA,"701",NA
"including 250,000 new jobs for young Australians.",NA,"503",NA
"Deliver the largest personal income tax relief in a decade, with tax relief of up to $1,080 for single income families earning up to $126,000.",NA,"504",NA
"For a dual income family that’s up to $2,160 back in families’ pockets in a few weeks’ time.",NA,"504",NA
"Ensure Australians have the skills they need through a new $525 million skills package with 80,000 new apprenticeships",NA,"411",NA
"in addition to record education funding.",NA,"506",NA
"Establish 10 training hubs in regional areas to create better connections between local industry and schools to improve outcomes for young Australians.",NA,"411",NA
"Expand the Youth Jobs PaTH Program to pilot up to 10 industry-led job pathway programs to better target the training and internship experiences for young people.",NA,"503",NA
"Expand the successful Transition to Work service to allow young people aged 22 to 24 years to also voluntarily access pre-employment services that help prepare them for work.",NA,"503",NA
"Transform our employment services system to help Australians who need extra support to get a job.",NA,"503",NA
"Strengthen small and medium businesses by lowering business tax, improving access to finance, ensuring small business is paid on time by big business and government, and increasing and expanding access to the instant asset write-off.",NA,"402",NA
"Better connect people to jobs, their homes and their communities, and allow businesses to connect to domestic and global export markets through a $100 billion infrastructure plan.",NA,"402",NA
"Expand export opportunities through market-opening trade deals.",NA,"401",NA
"Continue to support farmers by giving them the tools to capitalise when times are good – and the help they need when times are tough.",NA,"703.1",NA
"This includes $6.3 billion in support for drought-affected communities and $3.1 billion to support the rebuilding of agriculture in flood-hit regions.",NA,"703.1",NA
"Ensure the Government lives within its means with disciplined fiscal management without increasing taxes.",NA,"414",NA
"An uncertain international economic outlook underlines the need for a sure hand in guiding the economy.",NA,"403",NA
"A Labor Government would mean a drastic change in economic direction.",NA,"403",NA
"wages and jobs.",NA,"701",NA
"Labor has plans that would hurt investment, productivity,",NA,"410",NA
"Labor would hit the economy with $387 billion in new taxes on workers, retirees, superannuation, housing and family business.",NA,"403",NA
"A Shorten Labor Government would easily be the highest taxing government in the nation’s history.",NA,"403",NA
"And when Labor runs out of money they come after yours.",NA,"403",NA
"Its reckless 45 per cent emissions reduction target will harm the economy,",NA,"403",NA
"cost 336,000 jobs",NA,"701",NA
"and reduce wage growth while simply shifting industry and emissions off-shore.",NA,"413",NA
"Under Labor, trade deals will stall.",NA,"401",NA
"Militant union bosses will use old-style industrial muscle to disrupt workplaces and make unsustainable demands on business that will cost jobs and our economy.",NA,"702",NA
"The Australian people have the choice between a Government that is delivering a stronger economy or Bill Shorten’s Labor Party that would weaken the economy.",NA,"403",NA
"Our record",NA,"H",NA
"When the Coalition came to office, the Australian economy was heading in the wrong direction.",NA,"403",NA
"Unemployment was at 5.7 per cent and rising.",NA,"403",NA
"The budget position was deteriorating rapidly, with $240 billion in deficits recorded over Labor’s six years in government.",NA,"414",NA
"Debt was growing by 33 per cent a year, creating an unsustainable burden on future generations",NA,"414",NA
"and costing taxpayers money-for-nothing in growing debt repayments.",NA,"414",NA
"The Carbon Tax was increasing the cost of everything.",NA,"403",NA
"With weak growth and a deteriorating budget, Labor had abandoned essential services, failing to subsidise life-saving drugs, and denying guaranteed funding for schools and hospitals.",NA,"504",NA
"Promises of tax cuts were repeatedly abandoned.",NA,"403",NA
"The Liberal National Government has restored the Budget and secured funding for the essential services that Australians rely on.",NA,"504",NA
"The economy is stronger.",NA,"410",NA
"Taxes are lower.",NA,"403",NA
"Funding for schools and hospitals has been guaranteed and life-saving medicines are again being subsidised.",NA,"504",NA
"Australian exports are at record levels, boosted by trade deals that have provided Australian exporters with duty-free or preferential access to an extra 1.76 billion consumers in the world’s fastest-growing regions.",NA,"401",NA
"Our farmers and rural communities are being supported.",NA,"703.1",NA
"More than 1.3 million jobs have been created and the unemployment rate has fallen to 5 per cent.",NA,"701",NA
"Wages growth is starting to increase and the cost of essential services like child care and energy are beginning to fall as a result of the Government’s policies.",NA,"504",NA
"Over the last 6 years, the Australian economy has grown faster than virtually all developed economies, weathering the impact of the end of the mining investment boom and, more recently, the headwinds of the drought.",NA,"410",NA
"We have fixed the budget mess we inherited from Labor while still cutting taxes.",NA,"414",NA
"The Budget delivers a healthy surplus of $7.1 billion in 2019-20, a $55 billion turnaround from the deficit we inherited six years ago.",NA,"414",NA
"Our fiscal discipline will ensure these surpluses exceed 1 per cent of GDP as we reach our goal of eliminating Commonwealth net debt by 2030 or sooner.",NA,"414",NA
"This means we can end Labor’s legacy of wasteful debt repayments and spend more on essential services",NA,"504",NA
"while also keeping taxes low.",NA,"403",NA
"Our economic plan is also laying the platform for continued strong growth.",NA,"410",NA
"We are delivering lower taxes for hard-working Australians because we want Australians to earn more and keep more of what they earn.",NA,"403",NA
"We have brought forward tax relief for small and medium businesses that employ millions of Australians.",NA,"402",NA
"Our improved budget position enables us to invest more in the services that Australians rightly expect.",NA,"504",NA
"Quality health care, aged care, disability support, child care and schools.",NA,"504",NA
"Improved economic security for women.",NA,"503",NA
"Record spending on infrastructure.",NA,"411",NA
"Less congested roads.",NA,"411",NA
"Inland Rail.",NA,"411",NA
"And a new Western Sydney Airport and Melbourne Airport Rail Link – breaking deadlocks that had eluded successive governments for decades.",NA,"411",NA
"Reforms that strengthen our federation by providing a fairer and more stable approach to the sharing of GST receipts.",NA,"503",NA
"Additional resources for our corporate and financial regulators to ensure our businesses do the right thing.",NA,"402",NA
"Our Plan",NA,"H",NA
"The Morrison Government will build an even stronger and more competitive economy,",NA,"410",NA
"with lower taxes",NA,"403",NA
"and more jobs.",NA,"701",NA
"An ambitious jobs and skills plan",NA,"H",NA
"The Morrison Government understands the importance of more and better paying jobs to the living standards of hard-working Australians.",NA,"701",NA
"In 2013, we set a target of creating one million new jobs over five years and exceeded it.",NA,"701",NA
"Since September 2013, we have created more than 1.3 million new jobs.",NA,"701",NA
"The majority of these new jobs are full-time.",NA,"701",NA
"More than 100,000 young Australians between the ages of 15 and 24 found jobs last financial year – the largest number in Australia’s history.",NA,"701",NA
"According to the Australian Bureau of Statistics, unemployment has fallen to 5 per cent – the equal lowest level in a decade.",NA,"701",NA
"The percentage of working age Australians on welfare is at its lowest level for a generation.",NA,"701",NA
"Australians are participating in the jobs market at record levels,",NA,"701",NA
"including record levels of female participation.",NA,"503",NA
"Not only are there more women in work than ever before, the gender pay gap is at its lowest level on record at 14.2 per cent and well below the 17.2 per cent gap when Labor left office.",NA,"503",NA
"We know that work offers opportunity.",NA,"701",NA
"We are committed to job creation.",NA,"701",NA
"That is why a re-elected Morrison Government will create another 1.25 million jobs over the next five years.",NA,"701",NA
"We will do this by building a stronger economy and supporting businesses to start and to grow.",NA,"402",NA
"The Morrison Government is determined to build on its strong record",NA,"410",NA
"and get more young Australians into work.",NA,"503",NA
"That is why we pledge that a re-elected Morrison Government will deliver 250,000 new young Australians employment over the next five years.",NA,"503",NA
"One in five of our new jobs will be for young Australians.",NA,"503",NA
"To ensure Australians have the skills they need to drive a growing economy, the Morrison Government will invest $525 million over five years in the vocational education and training (VET) sector to better equip Australians with the skills they need for today and tomorrow.",NA,"411",NA
"The package of measures will include 80,000 new apprenticeships in industries with skills shortages and a doubling of incentive payments to employers (to $8000).",NA,"411",NA
"The new apprentices - including bakers, bricklayers, plasterers, hairdressers, plumbers and carpenters - will also receive a $2000 incentive payment.",NA,"411",NA
"The Morrison Government will establish 10 industry Training Hubs to address the challenge of high youth unemployment in regional areas.",NA,"503",NA
"The Hubs will create better connections between local industry and schools to improve outcomes for students, employers and the VET sector.",NA,"411",NA
"They will be an on-the-ground presence where new approaches are needed to help students transition from school to training and work.",NA,"411",NA
"The Hubs will facilitate additional education for trainers as well as career advice and mentoring for young people with a specific focus on traditional in-demand trades.",NA,"503",NA
"A career facilitator will form partnerships between industries in sectors of local skills shortages and those providing advice and education to students.",NA,"503",NA
"This initiative will support Year 11 and 12 students at 10 pilot sites across Australia.",NA,"503",NA
"State Location Youth Unemployment Rate NSW Grafton 24.3%               Gosford 13.2%NT Alice Springs 12.1%QLD       Maryborough 19.8%              Townsville 17.7%SA Port Pirie 17.6%TAS Burnie                15.8%VIC Shepparton 16.7%WA Wanneroo 16.4%               Armadale 15.4%AUSTRALIA Armadale 11.5%",NA,NA,NA
"The 10 regions selected for the Training Hubs will also be eligible for the Commonwealth Scholarships Program for Young Australians.",NA,"503",NA
"This Program will support young Australians to enter the VET sector and gain the skills they need for a successful and rewarding career.",NA,"503",NA
"Successful candidates will be eligible for up to $17,500 in funding, varying based on scholarship length and type of study or training, for a maximum period of three years.",NA,"503",NA
"Priority will be given to eligible applicants in the following cohorts: individuals who have exited from the Australian Defence Force (ADF) in the previous 2 years (the age criteria will not be applicable for ADF applicants)",NA,"503",NA
"individuals who have exited from the Australian Defence Force (ADF) in the previous 2 years (the age criteria will not be applicable for ADF applicants)",NA,"503",NA
"Indigenous young Australians",NA,"503",NA
"young Australians with a disability, and",NA,"503",NA
"young Australians from culturally and linguistically diverse backgrounds.",NA,"503",NA
"In addition to the broader Skills Package, a re-elected Morrison Government will also build on the success of our employment programs for young people.",NA,"503",NA
"By providing access to training, internships and wage subsidies, our targeted Youth Jobs PaTH Program has already helped over 43,000 young Australians into a job.",NA,"503",NA
"The Morrison Government will expand this program to pilot up to 10 industry-led job pathway programs to build collaboration between employers and jobseekers and enhance the opportunities for young people in growth industries.",NA,"503",NA
"The new programs will commence on 1 January 2020, cost between $50,000 and $2 million each, and be run by group training organisations or employer bodies.",NA,"411",NA
"The Morrison Government will also expand access to the successful Transition to Work employment service to young people aged 22 to 24 years.",NA,"503",NA
"Until now, the program has been targeted at 15 to 21 year olds, helping over 32,000 young people into a job or training activity.",NA,"503",NA
"The expansion of access will assist an extra 2,000 young people annually.",NA,"503",NA
"The Morrison Government will also expand access to the successful Transition to Work employment service to young people aged 22 to 24 years.",NA,"503",NA
"Until now, the program has been targeted at 15 to 21 year olds, helping over 32,000 young people into a job or training activity.",NA,"503",NA
"The expansion of access will assist an extra 2,000 young people annually.",NA,"503",NA
"To provide unemployed Australians with the help they need to get back into the workforce as quickly as possible, the Morrison Government is embarking on the biggest overhaul of the employment services system in a generation.",NA,"701",NA
"From 1 July 2020, we will pilot a new system which provides more intensive and targeted support to those who most need help;",NA,"503",NA
"gives greater flexibility to those who are capable of getting their own job;",NA,"701",NA
"and which works better for business by giving them access to the workers they need, when they need them.",NA,"402",NA
"Our reforms will ensure that even more Australians can benefit from our strong economy and experience the dignity and choice that employment brings.",NA,"503",NA
"The Morrison Government is ensuring the VET training system is flexible and responsive to critical skills shortages as they emerge.",NA,"411",NA
"For example, the Morrison Government will increase the lifetime loan limit available to aviation students studying at a VET Student Loans (VSL) approved provider to $150,000, up from $104,440.",NA,"411",NA
"This change, which comes into force in January 2020, addresses concerns from industry that the existing combined lifetime loan limit doesn’t adequately cover the cost of training for the licences and ratings issued by the Civil Aviation Safety Authority.",NA,"411",NA
"This change has also been extended to those who study at higher education providers.",NA,"411",NA
"Boosting regional employment",NA,"H",NA
"The Morrison Government knows that for a strong Australia we need strong regions.",NA,"410",NA
"And strong regions need strong employment.",NA,"301",NA
"Under the Coalition, regional unemployment has fallen from 6 per cent to 5.5 per cent.",NA,"301",NA
"The Morrison Government is determined to ensure that young Australians in rural and regional areas have the opportunity to secure an apprenticeship",NA,"503",NA
"while ensuring regional small businesses have the skills they need.",NA,"301",NA
"That’s why we introduced a new trial wage subsidy program to support eligible new Australian apprentices located in regional areas facing skills shortages to take up opportunities in areas such as plumbing, mechanical, electrical, painting trades and hairdressing.",NA,"411",NA
"Under the subsidy, eligible employers will be able to receive payments based on the apprentice’s relevant award wage rates.",NA,"701",NA
"Subsidies are provided at 75 per cent of the apprentice’s award wage in the first year, followed with 50 per cent in the second year and 25 per cent in the third year.",NA,"701",NA
"The $60 million program commenced on 1 January 2019.",NA,"301",NA
"We are also investing in innovative local solutions to employment challenges.",NA,"301",NA
"Our $18.4 million Regional Employment Trials program enables local stakeholders to develop regional approaches to assist unemployed people in 10 disadvantaged regions where there are limited job opportunities.",NA,"301",NA
"Our Stronger Transitions package provides a targeted package of intensive assistance to retrenched workers to find new jobs and take advantage of labour market opportunities across Australia.",NA,"701",NA
"Through partnerships with employers, the plan offers skills and training, employment support, labour mobility and access to small business opportunities.",NA,"411",NA
"We will also continue to support Australian farmers with tools to capitalise when times are good – and the help they need when times are tough.",NA,"703.1",NA
"This includes the Future Drought Fund and the Drought Communities Program to help farmers, and local communities that rely on them, prepare for and respond to drought.",NA,"703.1",NA
"The Liberal and Nationals Government will also continue to support farmers, families and communities with extra support to help rebuild agriculture in flood-hit zones, particularly via the North Queensland Livestock Industry Recovery Agency.",NA,"703.1",NA
"Lower taxes",NA,"H",NA
"The Morrison Government wants Australians to earn more and to keep more of what they earn.",NA,"403",NA
"Lower taxes are a critical part of our plan to deliver a strong economy",NA,"403",NA
"and record job creation.",NA,"701",NA
"In 2018, the Coalition’s three-part plan delivered $144 billion in personal income tax cuts.",NA,"403",NA
"The legislated package had three elements.",NA,"403",NA
"To provide immediate relief to address cost of living pressures, protect income earners from bracket creep and to simplify and incentivise the tax system by abolishing an entire tax bracket.",NA,"403",NA
"A re-elected Morrison Government will provide an additional $158 billion in tax relief for hard-working Australians.",NA,"403",NA
"It represents the largest personal income tax cuts since the Howard Government.",NA,"403",NA
"The changes will more than double the low- and middle- income tax offset from 2018-19.",NA,"403",NA
"Taxpayers earning up to $126,000 a year – including teachers, tradies and nurses – will receive a tax cut this year.",NA,"403",NA
"For a single income family, this will mean tax relief of $1,080 each year and up to $2,160 for families on a dual income.",NA,"403",NA
"More than 10 million taxpayers will benefit, with 4.5 million receiving the full amount.",NA,"403",NA
"And the relief will flow quickly and be available to Australians after tax returns for the 2018-19 year are submitted in July.",NA,"403",NA
"This tax relief will lift household incomes, ease cost of living pressures",NA,"504",NA
"and boost spending at local businesses.",NA,"402",NA
"A re-elected Morrison Government will also deliver long-term structural reform by lowering the 32.5 per cent tax rate to 30 per cent from 1 July 2024.",NA,"403",NA
"This will cover all taxpayers earning between $45,000 and $200,000 and mean that 94 per cent of taxpayers will pay no more than 30 cents in the dollar.",NA,"403",NA
"Unlike Labor, a re-elected Morrison Government will place a speed limit on taxes, and ensure that tax as a share of GDP does not rise above the 23.9 per cent cap.",NA,"403",NA
"Taxes will always be lower under the Morrison Government.",NA,"403",NA
"Backing small and family business",NA,"H",NA
"The Morrison Government believes that small and family businesses are the beating heart of Australia’s economy.",NA,"402",NA
"When small businesses are healthy, all Australians are better off.",NA,"402",NA
"It means more jobs,",NA,"701",NA
"more choice, better living standards and more vibrant and connected communities.",NA,"504",NA
"The Morrison Government wants small businesses to prosper.",NA,"402",NA
"We want them to employ even more Australians.",NA,"701",NA
"The Morrison Government is pursuing a number of measures to strengthen small and medium businesses and the national economy.",NA,"402",NA
"The Morrison Government will continue to deliver tax relief to small and family businesses.",NA,"402",NA
"The company tax rate for small and medium-sized companies with a turnover of less than $50 million has been lowered to 27.5 per cent.",NA,"402",NA
"This rate will be lowered further to 25 per cent by 2021-22 as the Government accelerates its plan to deliver lower tax rates.",NA,"402",NA
"Similar timing applies to the increases in the unincorporated small business tax discount rate, which will increase to 16 per cent by 2021-22 (up to the cap of $1,000).",NA,"402",NA
"The instant asset write-off threshold has been increased from $25,000 to $30,000 and expanded to include medium-sized businesses with annual turnover of less than $50 million.",NA,"402",NA
"The initiative will benefit around 3.4 million businesses employing around 7.7 million workers.",NA,"402",NA
"The Morrison Government will make it easier for aspiring and existing small businesses to secure finance to start or expand their business.",NA,"402",NA
"The $2 billion Australian Business Securitisation Fund will increase access to more competitive finance following analysis that small to medium enterprises did not have access to the finance they need to start or grow their businesses.",NA,"402",NA
"The new pool of capital will help address this gap, as smaller banks and non-bank lenders will have access to more capital specifically for the sector.",NA,"402",NA
"The Morrison Government will also ensure small business is paid on time, both by government and big business.",NA,"403",NA
"Affordable and reliable energy",NA,"H",NA
"The Morrison Government’s Energy Plan will deliver affordable, reliable and sustainable energy for Australian households and businesses.",NA,"416.2",NA
"The Morrison Government has given the green light to the Snowy 2.0 project by committing to a $1.4 billion equity injection.",NA,"416.2",NA
