"text","text_en","cmp_code","eu_code"
"and make Australia an international clean energy leader, reducing Australia’s greenhouse gas emissions to 80% below 1990 levels by 2050.",NA,"416",NA
"Measures to reduce emissions would include:",NA,NA,NA
"• Introducing mandatory targets for reducing emissions",NA,"416",NA
"• Ensuring that buildings and appliances become rapidly more energy efficient by introducing mandatory standards and labeling",NA,"416",NA
"• Establishing a ‘Sun Fund’ to help farmers and others in rural and regional Australia take up energy conservation and renewable energy",NA,"416",NA
"• Phasing out coal-fired electricity in Australia by 2050, as part of the switch to renewable energy",NA,"416",NA
"• Introducing a carbon levy to finance investment in energy conservation, public transport and renewable energy",NA,"416",NA
"Sustainable Agriculture & Genetic Engineering",NA,NA,NA
"The Australian Greens have a vision for a uniquely Australian agricultural landscape, in which profitable and ecologically sustainable agriculture sustains vibrant rural communities.",NA,"703",NA
"We are campaigning for ecologically sustainable agriculture that:",NA,NA,NA
"• Expands Australia’s organic farming sector",NA,"703",NA
"• Has no significant negative impacts on Australia’s soils, water quality and biodiversity",NA,"501",NA
"• Minimises the use of non-renewable energy, agrichemicals (including pesticides and fertilisers) and irrigation",NA,"416",NA
"• Ensures sustainable use of groundwater resources",NA,"416",NA
"• Takes into account natural climate variability and potential climate change",NA,"416",NA
"The Greens will offer financial assistance for implementing ecologically sustainable farming systems and conservation on private land.",NA,"703",NA
"We will also remove public funding which supports degrading practices.",NA,"501",NA
"We oppose genetic engineering (GE) of food and fibre crops as unnecessary and unsafe.",NA,"501",NA
"The health risks associated with eating food produced using gene technology remain poorly understood, but the environmental risks are clear - the use of GE in farming risks irreversibly contaminating natural and agricultural gene pools.",NA,"501",NA
"There are also economic risks - our farmers rely on their crops’ GE-free status to maintain sales in key Australian export markets including Europe, Asia and the Middle East.",NA,"501",NA
"Nuclear Issues",NA,NA,NA
"The nuclear fuel cycle creates long-lived radioactive waste and almost permanent environmental contamination.",NA,"501",NA
"The Greens believe that society must exercise extreme caution to ensure the protection of all life forms from the effects of radiation.",NA,"501",NA
"Australian Greens policy is to:",NA,NA,NA
"• End uranium mining and the export of uranium from Australia",NA,"501",NA
"• Close the nuclear facility at Lucas Heights",NA,"501",NA
"and prohibit the construction of any new reactors in Australia",NA,"501",NA
"• Oppose a radioactive waste dump in South Australia",NA,"501",NA
"and store existing nuclear waste above ground at a single storage facility in each state or territory so it can be monitored continuously",NA,"501",NA
"• Close Australia’s ports and territorial waters to nuclear-powered vessels",NA,"501",NA
"• Promote an effective international nuclear weapons convention banning the development, production, stockpiling, use and threat of nuclear weapons",NA,"105",NA
"• Encourage states that currently possess nuclear weapons to dismantle them",NA,"105",NA
"Although medical radioisotopes are currently produced in nuclear reactors, some can now be produced using non-reactor technologies.",NA,"411",NA
"The Greens support more research into the use of such technologies.",NA,"411",NA
"Transport",NA,NA,NA
"The Greens propose a 10-year $14 billion Renew Australia plan to upgrade Australia’s ailing public transport services, financed by government guaranteed Green Bonds.",NA,"411",NA
"We would spend $4 billion on modernising and upgrading the interstate rail system,",NA,"411",NA
"helping to shift freight from road to rail, and reduce greenhouse gas emissions, air pollution and accidents.",NA,"501",NA
"We would spend $10 billion on urban public transport to upgrade and extend urban rail and tramways,",NA,"411",NA
"connect train and bus services,",NA,"411",NA
"give buses and trams on-road priority,",NA,"411",NA
"and provide safe and continuous bicycle and pedestrian networks.",NA,"411",NA
"This would be coupled with service improvements such as integrating bus and train timetables and increasing their speed and frequency.",NA,"411",NA
"We would reduce demand for car travel by encouraging the co-location of amenities and services with key points in the public transport network and by:",NA,"416",NA
"• Ending tax subsidies for company cars and putting an import duty on off-road vehicles",NA,"416",NA
"• Investigating socially equitable forms of congestion charges and other innovative user pays mechanisms",NA,"503",NA
"• Restoring indexation of fuel tax and converting it to a carbon levy",NA,"416",NA
"• Closing the loopholes that have allowed the Commonwealth to fund urban freeways",NA,"416",NA
"The Greens oppose new airports near residential areas.",NA,"501",NA
"A new airport for Sydney should be built outside the Sydney Basin (not at Wilton)",NA,"411",NA
"and should eventually replace Kingsford Smith Airport.",NA,"501",NA
"Work & Industrial Relations",NA,NA,NA
"The Australian Greens have a vision for a society where everyone can balance work, family and leisure.",NA,"701",NA
"We support:",NA,NA,NA
"• The goal of full employment",NA,"408",NA
"• A legislated shorter working week",NA,"701",NA
"• Fair pay and conditions",NA,"503",NA
"• The recognition of unpaid work, such as caring for children, elderly people and people with disabilities, done outside the formal economy",NA,"606",NA
"In the workplace, we support:",NA,NA,NA
"• Equal opportunity programs and fair treatment for every employee",NA,"503",NA
"• The role of unions as the democratic expression of working people",NA,"701",NA
"• The right of unions and workers to take industrial action to protect and promote their legitimate interests",NA,"701",NA
"• The highest standards of occupational health and safety",NA,"701",NA
"• Permanent jobs not casual jobs",NA,"701",NA
"• The traditional conciliation and arbitration role of the Industrial Relations Commission",NA,"405",NA
"We propose a national parental leave scheme comprising:",NA,NA,NA
"• 18 weeks of paid replacement earnings up to the average federal wage (but no less than the federal minimum)",NA,"504",NA
"• A further 34 weeks of unpaid leave",NA,"706",NA
"• A right to return to work part-time",NA,"701",NA
"This would provide replacement earnings for most women;",NA,"706",NA
"cover many people working as casuals, on contracts, in seasonal work and the self-employed;",NA,"504",NA
"allow partners to share the period of leave;",NA,"604",NA
"and cover adoptions.",NA,"504",NA
"Social Welfare",NA,NA,NA
"Social justice is one of the four principles of the Australian Greens.",NA,"503",NA
"We seek to ensure that all Australians can live with dignity by:",NA,"503",NA
"• Eradicating the causes of poverty",NA,"503",NA
"• Sharing the nation’s economic wealth fairly",NA,"503",NA
"• Investing in public services that benefit everyone",NA,"504",NA
"The current social welfare system fails to recognise that there is not enough paid work for everyone",NA,"701",NA
"or that there are other useful ways to contribute to society.",NA,"606",NA
"The Greens support the investigation of a guaranteed adequate income (GAI) scheme.",NA,"504",NA
"It would be set at a level that allows people to fully participate in society",NA,"504",NA
"and would be designed to encourage recipients to earn income.",NA,"505",NA
"It would get rid of the poverty traps that occur when people receiving income support move into paid work.",NA,"701",NA
"The Greens support reforming the current social security system to simplify and align all payments for adults and young people,",NA,"503",NA
"link changes in payment rates to increases in average weekly earnings,",NA,"504",NA
"and replace punitive activity tests with incentives for participation.",NA,"701",NA
"We will work for the adoption of a commonly agreed benchmark to measure poverty in Australia so that income support and other government programs can work effectively to prevent poverty, social inequity and exclusion.",NA,"503",NA
"Indigenous Australians",NA,NA,NA
"The Greens recognise that Indigenous Australians, as First Peoples, have a specific and unique cultural relationship with this country.",NA,"705",NA
"We support self-determination, reconciliation and justice.",NA,"705",NA
"To achieve these aims, Indigenous people need to control their own affairs.",NA,"607",NA
"Self-determination",NA,NA,NA
"The Greens support Indigenous self-determination.",NA,"607",NA
"Indigenous peoples and their communities are best equipped to develop and implement appropriate mechanisms for self-determination and governance.",NA,"607",NA
"Indigenous people must have the right to determine how services such as health, education and housing are provided,",NA,"607",NA
"and these services should be adequately funded by governments.",NA,"504",NA
"Reconciliation",NA,NA,NA
"We must recognise and address the wrongs of our past and present.",NA,"705",NA
"The Greens are committed to an apology to the Stolen Generations and dealing with unfinished business.",NA,"705",NA
"Australia must acknowledge the truth of our history and build a shared story to move forward.",NA,"606",NA
"Government must support the preservation and revival of Indigenous language, law and culture.",NA,"607",NA
"Justice",NA,NA,NA
"The Greens are committed to addressing social justice for Indigenous Australians.",NA,"503",NA
"This requires political will to implement the many recommendations from past inquiries, including the Royal Commission into Black Deaths in Custody.",NA,"305",NA
"The Greens are committed to increasing the Land Acquisition Fund",NA,"705",NA
"and implementing a Social Justice package for Aboriginal and Torres Strait Islanders.",NA,"503",NA
"We will work collaboratively to improve health, education and employment opportunities.",NA,"705",NA
"Welcome to Refugees",NA,NA,NA
"The Greens do not label asylum seekers “illegal immigrants”.",NA,"705",NA
"Many asylum seekers have had no opportunity to apply to immigrate through official procedures.",NA,"705",NA
"Those fleeing oppressive regimes take enormous and courageous risks, and deserve to be treated humanely and fairly.",NA,"705",NA
"The Australian Greens support a fair go for asylum seekers:",NA,"705",NA
"• No mandatory detention once medical, identity and security checks are completed",NA,"705",NA
"• House asylum seekers in reception centres where entry and exit are unrestricted",NA,"705",NA
"• Provide access to high quality and culturally appropriate legal, education and health services",NA,"705",NA
"• No excision of any part of Australia from the Australian Migration Zone",NA,"705",NA
"• Abolish the temporary protection category of visa",NA,"705",NA
"• Grant permanent resident status to all those currently holding a temporary protection visa",NA,"705",NA
"We believe that the presence in Australia of people of many cultural backgrounds enriches our society.",NA,"607",NA
"Our immigration policy is non-discriminatory on the grounds of race, nationality, religion, language, gender, sexual preference, disability, age and wealth.",NA,"503",NA
"The relationship between people and environments is complex.",NA,"000",NA
"The Australian Greens support a population policy based on respects for human rights and social justice as well as ecological limits.",NA,"201",NA
"Democracy",NA,NA,NA
"Australia’s system of democracy needs an overhaul to bring it into the twenty-first century.",NA,"204",NA
"The Greens would amend the Australian Constitution to:",NA,NA,NA
"• Acknowledge the prior occupation and ownership of Australia by Indigenous people",NA,"705",NA
"and provide for a treaty of reconciliation",NA,"606",NA
"• Remove the barriers which prevent millions of Australians from standing for Parliament, including public servants and holders of dual citizenship",NA,"201",NA
"• Incorporate a Bill of Rights and Responsibilities",NA,"201",NA
"• Give the Commonwealth explicit responsibility for issues of national and international importance, including the environment",NA,"302",NA
"We would move quickly to establish the Republic of Australia, with a two-stage decision-making process:",NA,"204",NA
"• First, a non-binding plebiscite asking whether Australians want a republic with an Australian head of state",NA,"202",NA
"• Second, a series of conventions and discussions to develop models and devise a broad program of constitutional innovation, followed by a referendum to determine the form of the Australian republic",NA,"202",NA
"We would revitalise our parliamentary democracy by:",NA,NA,NA
"• Getting rid of corporate donations and their corrupting influence by improving public funding of elections",NA,"202",NA
"• Introducing proportional representation for the House of Representatives",NA,"202",NA
"• Giving young people between the ages of 16 and 18 the option to vote and the right to hold public office",NA,"202",NA
"Women’s Rights",NA,NA,NA
"Advances for women, won as a result of struggles over many decades, have suffered alarmingly in recent years.",NA,"706",NA
"The Greens want to see programs and services for women restored and strengthened.",NA,"706",NA
"The Australian Greens will strongly defend women’s access to affordable and safe abortion services.",NA,"706",NA
"On average, one in five women will experience sexual assault at some time during their life.",NA,"706",NA
"The Greens will ensure sufficient funding for educational programs, beginning at an early age for both boys and girls, on sexual violence and relationships.",NA,"506",NA
"The Greens recognise women’s right to equal pay,",NA,"503",NA
"safer communities,",NA,"605",NA
"freedom from sexual exploitation",NA,"706",NA
"and the right to undertake the career path of their choice.",NA,"201",NA
"Sexuality and Gender Identity",NA,NA,NA
"Freedom of sexuality and gender identity are fundamental human rights.",NA,"201",NA
"We are proud of our track record in fighting for the rights of lesbian, gay, bisexual, transgender people and people with intersex conditions (LGBTI) everywhere,",NA,"705",NA
"and we will continue to fight for equal access to adoption, fostering, artificial insemination and in vitro fertilisation procedures.",NA,"503",NA
"We will also continue to support the right of all people to assume their self-identified sex and gender, make fully informed choices about their lives and access appropriate medical intervention if required.",NA,"201",NA
"The Greens’ Same Sex Relationships Bill before the Parliament would ensure people in same sex relationships have all the same rights as people in heterosexual relationships.",NA,"503",NA
"Young People",NA,NA,NA
"The Greens are committed to ensuring that young people have secure and meaningful employment, access to affordable housing, good public transport, quality public education and financial support, and social opportunities that enable them to lead creative and sustainable lifestyles.",NA,"706",NA
"We will work to remedy the extreme social and economic disadvantage faced by many young Indigenous Australians and young people of non-English speaking backgrounds.",NA,"706",NA
"We will ensure that employment and social services meet the needs of regional and remote communities, where youth unemployment is especially high.",NA,"706",NA
"We support preventative strategies which stop young people from being unnecessarily entangled in the criminal justice system,",NA,"706",NA
"and high quality care for young people who are victims of abuse, neglect or exploitation.",NA,"504",NA
"We will research and implement measures which have been effective in reducing youth suicide in other countries.",NA,"706",NA
"The Greens support a greater voice for young people in Australian politics.",NA,"706",NA
"We will give young people aged 16 and over the option to vote and the right to hold public office.",NA,"706",NA
"Animal Welfare",NA,NA,NA
"Animals are now exploited on an unprecedented scale due to expansion of the world’s human population, new technologies for the mass production of animals and animal products, and the increase in demand for cosmetics and pharmaceuticals.",NA,"501",NA
"Australian Greens policy calls for:",NA,NA,NA
"• Protection, restoration and extension of natural habitats for Australian native animals",NA,"501",NA
"• Prohibition of live animal exports for consumption",NA,"501",NA
"• Phasing out of intensive animal farming practices which do not treat animals ethically",NA,"501",NA
"• Abolition of the use or display of wild animals in circuses",NA,"501",NA
"• A compulsory labelling system to allow consumers to identify cruelty-free products",NA,"501",NA
"Arts and Cultural Activities",NA,NA,NA
"Arts and artists are vital for our society and economy, yet with governments basing policies on narrow economics, they struggle to survive.",NA,"502",NA
"The ABC is one of the most important producers and disseminators of culture and information in Australia and must remain an independent and comprehensive national broadcaster.",NA,"502",NA
"The Australian Greens support:",NA,NA,NA
"• Increased funding to the arts and artists,",NA,"502",NA
"including Indigenous artists",NA,"705",NA
"• Protection for the property and moral rights of artists",NA,"502",NA
"• Exemption of the arts from free trade agreements",NA,"502",NA
"• Increased funding for the ABC and SBS",NA,"502",NA
"• Increased local content in broadcasting and new media",NA,"502",NA
"and support for community radio and TV.",NA,"502",NA
"“The Greens offer an optimistic alternative to the major parties.",NA,NA,NA
"We need strong voices in our Parliament for the environment, social justice and peace.",NA,NA,NA
"Vote Green and help us achieve a fair, independent and sustainable Australia.",NA,NA,NA
"A vote for the Greens is double value.",NA,NA,NA
"By voting 1 for the Greens, you send a powerful message in support of our humanitarian and environmental policies.",NA,NA,NA
"If the Greens candidate is not elected, then your vote will flow on at full value to your second choice.",NA,NA,NA
"So, whoever is elected will know that you preferred the Greens’ policies.”",NA,NA,NA
"Senators Bob Brown & Kerry Nettle",NA,NA,NA
"Australian Greens",NA,NA,NA
