"text","text_en","cmp_code","eu_code"
"While the major parties are listening to their big donors and failing to address the major issues facing our society, the Greens are listening to the community.",NA,"304",NA
"Our plan would raise billions of dollars by making corporations pay more tax and ending the $11 billion per year tax avoidance industry.",NA,"403",NA
"By making corporations pay their fair share, we can fund the things that benefit everyone: action on climate change,",NA,"501",NA
"free TAFE and uni,",NA,"506",NA
"dental care covered by Medicare",NA,"504",NA
"and 500,000 affordable community homes.",NA,"504",NA
"These are some of the bold, evidence-based plans in our platform for this election - a platform that shows the Greens are leading the way on the big issues in the national debate.",NA,"305.1",NA
"Unlike the major parties, the Greens give you a voice in parliament, and we will work with the community, not big donors, to deliver a future for all of us.",NA,"606.2",NA
"RENEWABLE ENERGY AND CLIMATE CHANGE",NA,"H",NA
"Creating a renewable economy that tackles climate change,",NA,"501",NA
"creates jobs,",NA,"701",NA
"makes bills cheaper",NA,"403",NA
"and energy more reliable.",NA,"416.2",NA
"This is the climate election.",NA,"501",NA
"We are in a global race against time on climate change.",NA,"501",NA
"We’re seeing its effects all around us: severe drought, more intense and longer bushfire seasons and rising sea levels.",NA,"501",NA
"Australia has the capacity to be a world leader in climate action and renewable energy,",NA,"501",NA
"phasing out coal, oil and gas and building a renewable energy economy that exports clean energy to the world.",NA,"501",NA
"The mining, burning and exporting of coal is the world’s biggest cause of climate change - and Australia is the world’s biggest exporter of coal.",NA,"501",NA
"Instead of embracing renewable energy and tackling climate change, both the Liberal and Labor parties have propped up the coal, gas and oil industries while accepting millions of dollars in political donations.",NA,"501",NA
"The fossil fuel lobby continues to do everything it can to undermine action on climate change",NA,"501",NA
"and block the transition to renewable technology.",NA,"416.2",NA
"By ending the influence of fossil fuel giants and their lobbyists, we can transform Australia’s energy system from one of the oldest and dirtiest in the world to one of the cleanest and smartest.",NA,"416.2",NA
"The Greens have a strong and evidence-based plan for a rapid, managed transition to a renewable energy economy-",NA,"416.2",NA
"one that will replace coal, oil and gas with renewables, build a new clean-energy export industry",NA,"416.2",NA
"and create 180,000 new jobs.",NA,"701",NA
"Right now, the future is in our hands.",NA,"606.1",NA
"We can stop the damage being done to our climate, and we can hand over a better, safer future for generations to come.",NA,"501",NA
"OUR PLAN FOR A RENEWABLE ECONOMY THAT TACKLES CLIMATE CHANGE:",NA,"H",NA
"Phase out coal, no new oil or gas, move to 100% renewables and deliver cheap, clean and reliable energy for homes, businesses and industry",NA,"416.2",NA
"Create 180,000 new jobs in renewables, including a renewable energy export industry to replace coal and gas exports",NA,"416.2",NA
"Provide support for coal workers and communities as we phase out coal",NA,"701",NA
"Create Power Australia, a not-for-profit, public energy retailer for renewables",NA,"416.2",NA
"Prioritise and properly fund clean, safe, affordable public and active transport",NA,"416.2",NA
"Kick start the electric vehicle revolution and reduce the cost of electric vehicles",NA,"416.2",NA
"RENEW AUSTRALIA 2030: OUR PLAN FOR A RENEWABLE ECONOMY",NA,"H",NA
"Action on climate change has been held back by a decade of Liberal and Labor governments beholden to the donations and lobbying of big mining and resource corporations, and the climate change-denying politicians in their own ranks.",NA,"501",NA
"Instead of embracing the sunrise industries of clean, renewable technologies, the major parties are protecting the polluting coal and gas industry in its sunset years.",NA,"501",NA
"This obsession with digging up and shipping out dirty coal has doubled our emissions footprint",NA,"501",NA
"at a time when we need to embrace renewable energy.",NA,"416.2",NA
"While opening up gas reserves in the Galilee and Beetaloo Basins will increase Australia’s emissions by 6% a year.",NA,"501",NA
"The Greens have a comprehensive plan to rapidly transform Australia’s energy system from one of the oldest and dirtiest in the world, to one of the cleanest and smartest.",NA,"501",NA
"Renewables are already driving down power prices.",NA,"416.2",NA
"Australia is at the forefront of technological innovation,",NA,"411",NA
"and with the right plan we have everything we need to repower our economy with renewables.",NA,"416.2",NA
"The Greens’ plan to Renew Australia sets a clear and achievable plan to transform our economy by driving investment in new renewables projects",NA,"416.2",NA
"and creating tens of thousands of jobs.",NA,"701",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Cheaper energy bills, including support for renters and small business owners to access clean and reliable renewable energy",NA,"416.2",NA
"A planned phase out of coal fired power stations,",NA,"416.2",NA
"supporting workers as we transition to a 100% renewable energy economy",NA,"701",NA
"Replacing the mining and exporting of coal with a clean energy export industry",NA,"416.2",NA
"180,000 new jobs across the clean energy economy",NA,"701",NA
"Drive billions of dollars of investment in renewable energy",NA,"416.2",NA
"CREATE POWER AUSTRALIA, A NOT-FOR-PROFIT, PUBLIC ENERGY RETAILER",NA,"H",NA
"Electricity is essential for modern life.",NA,"411",NA
"It fuels our communication, our homes and our businesses, our schools, universities, hospitals and nursing homes.",NA,"411",NA
"But both Liberal and Labor governments have sold off the grid to private companies.",NA,"413",NA
"And ever since, those companies have invested in sales managers and marketing gurus instead of efficiencies and renewables, and as a result we’re paying more than twice what we were paying a decade ago.",NA,"403",NA
"It’s time we took back control of the energy grid.",NA,"413",NA
"The Greens have a plan to provide energy as an essential public service, putting public good before profit.",NA,"413",NA
"We will establish a new, publicly owned competitor to the private power companies, dedicated solely to driving down your costs instead of driving up its profits.",NA,"403",NA
"Under the Greens’ plan, you will be able to buy renewable energy from a government provider, Power Australia, which supplies your household electricity to you without the unnecessary profit mark-ups.",NA,"403",NA
"Under our plan, energy bills will be reduced by an estimated $200 a year for an average customer, we’ll increase competition in the existing retail market and end the profit-at-all-costs business model.",NA,"403",NA
"By purchasing energy only from renewable sources, this model will fast-track investment in renewable technology,",NA,"416.2",NA
"create more public sector jobs",NA,"701",NA
"and help tackle climate change.",NA,"501",NA
"All Australians will have guaranteed access to cheap, clean and reliable electricity.",NA,"411",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Make electricity cheaper",NA,"403",NA
"Drive investment in renewables to tackle climate change",NA,"501",NA
"Create more public sector jobs",NA,"701",NA
"and disrupt the market dominance enjoyed by big energy companies",NA,"403",NA
"Ensure you don’t get ripped off",NA,"403",NA
"PUTTING PUBLIC TRANSPORT FIRST",NA,"H",NA
"For decades, dysfunctional Liberal and Labor governments have failed to plan ahead and meet the demands of our growing cities and regions.",NA,"305.1",NA
"Rather than building public transport infrastructure to meet community needs, our transport options are being decided by big toll road and oil companies, whose donations corrupt the policies of the major parties.",NA,"411",NA
"While the Labor and Liberal parties wine and dine with their big corporate donors, it’s the rest of us who are left to pay the bill, in the form of huge tolls, fines and gridlocked roads.",NA,"411",NA
"Unlike the other parties, the Greens don’t take donations from big corporations who seek to influence us.",NA,"304",NA
"That’s why our plan prioritises clean, safe, affordable public and active transport.",NA,"411",NA
"By ending toll road rorts, properly funding rail and bus services and giving walking and riding the legitimacy they deserve, we’ll help people get where they’re going quicker and make our towns and cities more liveable.",NA,"411",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Easier and safer to cycle and walk in our cities",NA,"411",NA
"Billions currently allocated to huge toll-road companies redirected to the public transport we all need",NA,"411",NA
"More buses, trains and trams more often",NA,"411",NA
"Investment in transport options that tackle climate change",NA,"411",NA
"SPARKING THE ELECTRIC VEHICLE REVOLUTION",NA,"H",NA
"If we’re truly committed to meeting our Paris Agreement commitments and building towards net-zero emissions, we need to transform the way we transport people and goods.",NA,"416.2",NA
"Unlike the Liberal and Labor parties, whose decade of dysfunctional government has failed to deliver a plan to reduce emissions, the Greens are committed to re-powering our economy through clean energy.",NA,"416.2",NA
"This includes our plan to immediately spark the transition from internal combustion engine cars to electric vehicles.",NA,"411",NA
"Electric vehicles are better for our health, cheaper to refuel and maintain, and emit no pollution when powered by renewable energy.",NA,"416.2",NA
"That’s why the Greens will fast-track the roll-out of fast-charging electric vehicle infrastructure",NA,"411",NA
"and legislate tougher vehicle pollution standards to drive down transport pollution.",NA,"501",NA
"Under our plan, a set percentage of electric vehicle sales by car manufacturers will be mandated so that fossil fuel cars are transitioned off the road, and the cost of electric vehicles will be significantly reduced so more people can buy them sooner.",NA,"416.2",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Electric vehicles will be cheaper to buy",NA,"411",NA
"Charging electric vehicles will be easier and more convenient",NA,"411",NA
"Our cities will be cleaner",NA,"501",NA
"Action on climate change",NA,"501",NA
"CLEAN UP POLITICS",NA,"H",NA
"Strengthening our democracy so that it works for everyone.",NA,"202.1",NA
"Our democracy is the best tool we have to care for people, plan for the future",NA,"202.1",NA
"and protect the environment,",NA,"501",NA
"but it has to work for everyone.",NA,"202.1",NA
"In a strong and well functioning democracy, we can all have our voices heard and the values of our community represented in Parliament.",NA,"202.1",NA
"Right now, corporate influence in politics is getting in the way of progress on everything, from tackling climate change to housing affordability.",NA,"304",NA
"Instead of delivering a better future for all of us, the Liberal and Labor parties take millions of dollars in donations from big corporations, host secretive fundraising functions, and organise cushy lobbyist jobs for ex-politicians, with no transparency or accountability.",NA,"304",NA
"Big corporations donate for a reason.",NA,"304",NA
"In return for their money, property developers, big banks, gambling corporations and mining giants have received billions of dollars worth of favourable policy decisions from Liberal and Labor governments.",NA,"304",NA
"While the major parties continue to take money from big corporate interests, they will never be completely focused on what is good for our communities.",NA,"304",NA
"Unlike the major parties, the Greens refuse to take donations from corporations trying to buy influence.",NA,"304",NA
"That means we are entirely focused on outcomes that are good for our community, not outcomes that suit big donors.",NA,"304",NA
"We have a plan to return integrity and transparency to the political system and hold politicians and major parties to account.",NA,"202.1",NA
"And we have a plan to properly fund and protect our publicly owned broadcasters, which are critical to the health of our democracy.",NA,"202.1",NA
"OUR PLAN TO CLEAN UP POLITICS:",NA,"H",NA
"Ban political donations from mining, property development, tobacco, alcohol and gambling industries.",NA,"304",NA
"Cap all other donations and make sure every donation over $1000 is disclosed publicly, in real time",NA,"304",NA
"Ban MPs and senior staff from accepting lobbying jobs after they retire and require the publication of the subject of all meetings with lobbyists",NA,"304",NA
"Root out corruption by establishing a federal anti-corruption commission that can undertake investigations of politicians",NA,"304",NA
"Protect the rights of citizens and community groups to speak out",NA,"201.2",NA
"Ensure all of us are represented and able to participate in our democracy",NA,"202.1",NA
"Save the ABC and SBS because public broadcasters acting in the public interest are essential to a functioning democracy",NA,"202.1",NA
"CLEAN UP POLITICS",NA,"H",NA
"Our democracy should work for everyone, not just those who can afford a seat at the table.",NA,"202.1",NA
"Australian politics needs a major shake-up.",NA,"202.1",NA
"For too long, our parliament has played out behind closed mahogany doors, shutting out communities and making decisions about people, without their involvement.",NA,"202.1",NA
"REFORM POLITICAL DONATIONS",NA,"H",NA
"Big corporations make donations to the major parties for a reason: to buy influence in political decisions and policy-making.",NA,"304",NA
"Big mining, tobacco, alcohol, and gambling companies donate millions to political parties – and they get what they pay for.",NA,"304",NA
"The fossil fuel industry is estimated to gain $2,000 in subsidies for every $1 they donate.",NA,"304",NA
"The Greens are the only party that refuses donations from corporations trying to buy influence.",NA,"304",NA
"We will ban political donations from the mining, property development, tobacco, alcohol, and gambling industries to all political parties and candidates.",NA,"304",NA
"We will cap all other donations and make sure every donation over $1 000 is disclosed publicly, in close to real time.",NA,"304",NA
"Our plan will ensure that all politicians are accountable to everyone – not just their big donors.",NA,"202.1",NA
"SHINE A LIGHT ON SHADY LOBBYING",NA,"H",NA
"Professional lobbying can be a shady business.",NA,"304",NA
"The public rarely knows who is meeting with politicians, for what purpose, and what outcomes are gained.",NA,"304",NA
"And too often, politicians and senior staff members find themselves with cushy lobbyist jobs as soon as they leave parliament.",NA,"304",NA
"That doesn’t happen by accident.",NA,"304",NA
"Our plan will require the publication of information about meetings, such as the subject of the lobbying and we will enforce a five year ‘cooling off’ period during which Ministers and their senior staff cannot be engaged in private enterprise that raises a conflict of interest, or particular benefit, from their role and connections.",NA,"304",NA
"ESTABLISH A FEDERAL ANTI-CORRUPTION COMMISSION",NA,"H",NA
"Confidence in politics is incredibly low, and that’s not surprising.",NA,"304",NA
"Scandal after scandal has demonstrated that politicians from the major parties are representing the big end of town and their big donors, rather than the rest of us.",NA,"304",NA
"But we don’t have a robust mechanism federally to ensure separation, or to prosecute politicians when they do the wrong thing.",NA,"304",NA
"State and territory anti-corruption commissions have proven effective at investigating corruption and acting as a warning to potentially corrupt MPs and public servants that they will be caught.",NA,"304",NA
"The Greens will create a Federal Anti-Corruption Commission to investigate corruption and prosecute politicians when they do the wrong thing, and to stop big corporations and the super rich from buying the political outcomes that favour them.",NA,"304",NA
"Their time is up.",NA,"304",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Decisions are made to benefit our community, not big donors",NA,"202.1",NA
"Politicians held accountable for the decisions they make",NA,"202.1",NA
"Better transparency and accountability of government",NA,"202.1",NA
"PROTECT OUR DEMOCRACY",NA,"H",NA
"We should all be able to have our say and play a role in shaping our future.",NA,"202.1",NA
"Whether your political involvement includes signing a petition, having a chat with friends or campaigning with a local not-for-profit, your voice should always matter.",NA,"202.1",NA
"Our ability as citizens to speak up for and speak out against government policies is one of the most important aspects of our democracy.",NA,"202.1",NA
"PROTECT THE RIGHTS OF CITIZENS AND COMMUNITY GROUPS TO SPEAK OUT",NA,"H",NA
"The Greens were built on grassroots democracy.",NA,"606.2",NA
"We believe that real progress is achieved when enough people believe it is possible to make a difference and then decide to do something about it.",NA,"606.2",NA
"Instead of addressing the influence of big money from corporations and powerful individuals, the Liberal government instead tried to stop charities, other non-government organisations and civil society more broadly from doing their jobs through new laws and regulations.",NA,"606.1",NA
"The Greens will always defend charities, not-for-profit groups and the public so that they are free to undertake issues-based advocacy that advances critical issues that affect us all - from climate change to the impacts of poverty and the well-being of refugees.",NA,"606.1",NA
"Our plan also ensures government funding can’t be withdrawn from organisations that speak out against government policy.",NA,"202.1",NA
"ENSURE MORE PEOPLE CAN PARTICIPATE IN OUR POLITICAL SYSTEM",NA,"H",NA
"The more people that participate in our political system, the healthier we make our democracy.",NA,"202.4",NA
"That’s why we want to encourage greater public participation in our democracy, by using legislation to ensure that consumer groups and citizens are represented in government decision-making bodies, advisory bodies, and in oversight of community consultation processes.",NA,"202.4",NA
"Thanks to tech developments, there are more ways than ever to get involved in our democracy.",NA,"202.4",NA
"Many local councils have already implemented online budget allocation tools to complement community forums to help work out their budgets.",NA,"202.1",NA
"The Greens will trial a variety of innovations and digital platforms to increase democratic participation, including: Citizen assemblies and juries to complement Parliamentary processes on big decisions",NA,"202.4",NA
"Participatory budget making, where more people have the opportunity to have a meaningful say when governments determine how to invest and raise revenue",NA,"202.4",NA
"Petitions which reach a threshold of support to trigger a real debate in parliament",NA,"202.4",NA
"We will also legislate stronger freedom of information laws to enable greater scrutiny of government processes and decisions.",NA,"202.1",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"It’s easier for people and organisations to get involved in decision making",NA,"202.1",NA
"Charities can fight for what’s right without fear of funding cuts",NA,"606.1",NA
"Communities can take back our democracy from vested interests",NA,"202.1",NA
"SAVE THE ABC AND SBS",NA,"H",NA
"Democracy requires a strong and diverse public media, but instead of protecting our ABC and SBS, they are under assault from the twin threats of funding cuts and political interference.",NA,"202.1",NA
"Changes to media ownership laws have further undermined the strength of our journalism, allowing power to concentrate in the hands of a few and weakening our democracy in the process.",NA,"202.1",NA
"ENSURING ABC AND SBS FUNDING",NA,"H",NA
"The ABC has been cut by more than 1,000 jobs and more than $300 million since Tony Abbott went to the 2013 election promising no cuts to the ABC.",NA,"201.2",NA
"The Greens will restore every dollar cut from the ABC’s budget by the Abbott-Turnbull-Morrison Government since 2013, and we’ll grow the ABC’s funding year-on-year to account for those years of chronic underfunding.",NA,"201.2",NA
"This represents an investment of $1.2 billion over the decade.",NA,"201.2",NA
"The Greens will make sure that funding for the ABC is done by hard law not handshakes.",NA,"201.2",NA
"We will amend the ABC Act to create a standing appropriation - meaning that funding of the ABC is law, not subject to the whim of the government of the day.",NA,"201.2",NA
"This will help recover the jobs lost",NA,"701",NA
"and restore and protect the news-breaking ability of our nation’s public media across the country.",NA,"201.2",NA
"Meanwhile, SBS is under attack from commercial stations trying to undermine its ability to serve its audience.",NA,"201.2",NA
"The Coalition government has tried to expand the number of advertisements SBS can carry, as a pretext for cutting its funding.",NA,"201.2",NA
"But every advertisement makes it harder for SBS to fulfil its charter obligations.",NA,"201.2",NA
"It compromises the independence of the public broadcaster when it is forced to rely on commercial sponsorship to stay afloat.",NA,"201.2",NA
"We will commit $130 million over the next three years to phase out in-program advertising on the SBS, and reduce program break advertising by 80 per cent.",NA,"201.2",NA
"Public broadcasters shouldn’t rely on private income to keep the lights on.",NA,"201.2",NA
"DEFENDING THE INDEPENDENCE OF THE ABC",NA,"H",NA
"The politicisation of the ABC Board has never been more evident.",NA,"201.2",NA
"We need a clear, non-partisan process for selecting the Board.",NA,"201.2",NA
"Under our plan, we will secure the editorial independence of the ABC in legislation by:",NA,"201.2",NA
"Establishing clear protocols for the nominating panel",NA,"201.2",NA
"Requiring nominees to come before the Senate as well as being referred to the Minister",NA,"201.2",NA
"Granting the Senate the power to recommend the Chair to the Minister",NA,"201.2",NA
"Requiring the Minister to explain the rejection of any nominee recommended by the panel",NA,"201.2",NA
"Introducing an audience-appointed board member, reflecting the role of ABC viewers as the critical stakeholder in our public broadcaster",NA,"201.2",NA
"The new board processes will ensure that the board is independent and filled with the best candidates with relevant skills, experience and expertise.",NA,"201.2",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"Protect the ABC and SBS and keep them independent",NA,"202.1",NA
"Fully fund our public broadcasters so they are better resourced to deliver news you can trust",NA,"202.1",NA
"Hold the government to account",NA,"202.1",NA
"WORLD-CLASS HEALTH, EDUCATION AND SOCIAL SERVICES",NA,"H",NA
"Ensuring all of us have the basics we need to live a good life.",NA,"504",NA
"We should all have access to high quality, free health care",NA,"504",NA
"and education,",NA,"506",NA
"affordable housing",NA,"504",NA
"and a strong social safety net that looks after us when we are out of work, as we age or if we have a disability.",NA,"504",NA
"But for decades, Liberal and Labor governments have sold us out by giving massive tax handouts and subsidies to their big corporate donors, instead of investing in the public services that we all need.",NA,"504",NA
"It’s about choices and priorities – and time after time, they’ve let us down by cutting services and making us pay more and more for the things that used to be free.",NA,"504",NA
"So while big corporate profits are soaring and 1 in 3 of the largest corporations pay no tax, the rest of us are left paying more or waiting longer to get help.",NA,"503",NA
"No wonder more and more people across our community are stressed and struggling to make ends meet.",NA,"503",NA
"It doesn’t have to be this way.",NA,"504",NA
"The Greens will make big corporations pay their fair share of tax",NA,"403",NA
"and put that money directly into funding public services to ensure everyone has what they need to live a good life.",NA,"504",NA
"THE GREENS HAVE A PLAN TO CREATE WORLD-CLASS PUBLIC SERVICES:",NA,"H",NA
"Introduce Medicare of the future: a truly universal health care system that includes dental and mental health",NA,"504",NA
"Guarantee free or low-cost access to all essential community services such as disability services, childcare, mental health and aged care services",NA,"504",NA
"Increase Newstart and Youth Allowance",NA,"504",NA
"Fully fund public schools and provide free TAFE and Uni",NA,"506",NA
"Guarantee access to aged care services and ensure there is an aged care workforce for the future",NA,"504",NA
"Treat drug use as a health issue, not a criminal issue",NA,"504",NA
"MEDICARE OF THE FUTURE",NA,"H",NA
"High quality, free public health care is a basic service that everyone needs to live a decent life.",NA,"504",NA
"But in the last six years in government, the Coalition has ripped money out of hospitals and Medicare and has done nothing to address looming health crises like obesity, diabetes and heart disease.",NA,"504",NA
"As a result, many Australians are forced to pay enormous out-of-pocket costs for doctors, hospital visits, dental care and mental health services.",NA,"504",NA
"The Greens will fund a truly universal, public health system designed to keep you well and provide the free, quality care you need when you need it, regardless of your postcode or bank balance.",NA,"504",NA
"Under our plan, hospital waitlists will be significantly reduced, and you’ll be able to go to the dentist and use your Medicare card instead of paying huge fees.",NA,"504",NA
"We will keep people healthier, and out of hospitals, by introducing an Independent Preventative Health Commission which delivers evidence-based programs that tackle the rising rates of obesity, diabetes and heart disease by putting prevention at the heart of health care.",NA,"504",NA
"Our plan will ensure your mental health is considered as important as your physical health.",NA,"504",NA
"We will reduce the stigma around mental health and ensure more people get help when they need it.",NA,"504",NA
"We will increase funding to mental health services and train the mental health workforce of the future.",NA,"504",NA
"We could afford all of this, if our government stopped spending $6 billion a year on propping up the private health insurance companies who are making mega-bucks selling us services that don’t cover what we need.",NA,"504",NA
"The Greens would redirect those funds towards the public health system.",NA,"504",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"See the dentist without huge costs",NA,"504",NA
"Get help with your mental health without delay",NA,"504",NA
"Significantly reduced hospital waiting lists",NA,"504",NA
"You will be healthier for longer",NA,"504",NA
"CARING FOR PEOPLE: A NEW BLUEPRINT FOR SOCIAL SERVICES",NA,"H",NA
"One of the values that defines our Australian community is our willingness to give each other a hand when we need it – whether it’s because someone has lost their job, had a relationship break down, got older or they are living with disability.",NA,"504",NA
"Our contributions via the tax system ensure that this support will be there for each of us if we ever need it.",NA,"504",NA
"But rather than maintaining our strong social safety net, successive Labor and Coalition governments have cut services and frozen payments so they can afford to give big businesses tax breaks and subsidies instead.",NA,"504",NA
"Unlike the major parties, and the Greens will always choose to look after everyone, rather than just the very wealthy few.",NA,"503",NA
"We have a comprehensive plan to repair our social safety net.",NA,"504",NA
"SUPPORT PAYMENTS",NA,"H",NA
"We will immediately raise Newstart and Youth Allowance by $75 per week and bring back Parenting Payment Single to help more than 90,000 single parents.",NA,"504",NA
"We will abolish punitive measures like the cashless welfare card – because we should all be able to access income support with dignity, while being treated with respect.",NA,"504",NA
"SERVICES GUARANTEE",NA,"H",NA
"We will guarantee free or low-cost access to all essential community services such as disability services, childcare, mental health and aged care services.",NA,"504",NA
"Our plan includes establishing a Commonwealth taskforce to map need, identify which areas have unmet needs and to work across all levels of Government to ensure no-one is left behind.",NA,"504",NA
"AGED CARE SERVICES",NA,"H",NA
"The Greens will ensure older Australians have safe, affordable aged care, and are able to choose whether to stay at home or to move to residential care.",NA,"504",NA
"We will also improve quality of care through increased levels of care and improved staffing ratios, and ensure that we have the aged care workforce of the future by improving staffing levels, providing better training and increasing pay.",NA,"504",NA
"DISABILITY SERVICES",NA,"H",NA
"The Greens support a fully funded and adequately staffed NDIS that is transparent, consultative and accountable.",NA,"504",NA
"CHILDCARE",NA,"H",NA
"The Greens will ensure access to early childhood education and childcare services for families that need them.",NA,"504",NA
"We will make childcare free for low-income families, and increase access for everyone else.",NA,"504",NA
"SOCIAL SERVICES WORKERS",NA,"H",NA
"We value the commitment and contribution that people who work in caring and social services bring.",NA,"701",NA
"We recognise the need for wage increases and better conditions as well as the importance of helping grow our caring workforce to meet rapidly increasing demand, particularly in aged care.",NA,"701",NA
"THE BENEFITS OF OUR PLAN:",NA,"H",NA
"People get access to the services they need for a better life",NA,"504",NA
"Easier navigation of the NDIS",NA,"504",NA
"Higher wages for caring jobs",NA,"701",NA
"Better care in-home or in residential care",NA,"504",NA
"More income for single parents and better payment on Newstart and Youth Allowance so that people don’t live in poverty",NA,"504",NA
"WORLD-CLASS PUBLIC EDUCATION",NA,"H",NA
"Everyone has a right to accessible and affordable education, whether you are leaving school, changing careers or looking to gain new skills and knowledge.",NA,"506",NA
"Education enriches all stages of our lives.",NA,"506",NA
"The opportunity to learn unlocks our potential, reduces inequality and allows us to live a good life.",NA,"506",NA
"Guaranteeing universal access to education helps us build a just society and prepare for a brighter future.",NA,"506",NA
"But under the Coalition Government, billions have been cut from school funding.",NA,"506",NA
"Our childcare services are under pressure and our universities and TAFEs are being slowly deregulated and privatised, at the expense of both students and teachers.",NA,"506",NA
"If we don’t improve our investment in public education, just 13% of public schools will have the funding to meet their minimum needs by 2023 while 65% of non-government schools will be overfunded.",NA,"506",NA
"That means 2 million young people will miss out on the education they need.",NA,"506",NA
"And our university and TAFE fees will also continue to rise out of reach of many young people.",NA,"506",NA
"It doesn’t have to be this way.",NA,"506",NA
"The Greens have a plan to ensure everyone, regardless of their bank balance or postcode,",NA,"506",NA
"is able to gain a world-class education and continue learning and upskilling as their life changes.",NA,"506",NA
"FULLY FUNDED PUBLIC SCHOOLS",NA,"H",NA
"We’re making an unprecedented investment in public schools of over $24 billion in the next 10 years.",NA,"506",NA
"Under our plan, by 2023, every public school in Australia will be fully funded to reach the nationally agreed standard and to meet the educational needs of all students.",NA,"506",NA
"We will expand building and infrastructure funding so that the majority of funds go to public schools, remove the artificial cap on federal funding for public education",NA,"506",NA
"and stop the special deals made by major parties with private schools.",NA,"304",NA
"FREE TAFE AND UNI",NA,"H",NA
"Students leaving university or TAFE now face greater pressures than ever before, including high youth unemployment and record high housing and living costs.",NA,"506",NA
