"text","text_en","cmp_code","eu_code"
"The Coalition Government has now committed $3.5 billion in drought assistance, which is helping more than 40,000 farming families and small businesses.",NA,"703",NA
"We have the strong plan and the safe hands to maintain Australia's strong economy.",NA,"305",NA
"We will spread its benefits to every street and every family.",NA,"503",NA
"We will ensure we share our prosperity with the people who have built this nation.",NA,"503",NA
"That’s why we will increase the utilities allowance for older Australians to help meet basic household bills like power and gas.",NA,"504",NA
"For the first time we will extend the utilities allowance to carers and disability support pensioners",NA,"504",NA
"and double the senior’s concession allowance to help self-funded retirees with cost of living pressures.",NA,"504",NA
"Transport for Australia's future",NA,NA,NA
"Our strong plan for the future includes an integrated vision for improving local roads and national highways to meet our future transport needs.",NA,"411",NA
"We have now committed record amounts of funding:",NA,"411",NA
"- to fix the nation’s highways",NA,"411",NA
"- to fix the major urban road networks",NA,"411",NA
"- to fix the strategic regional roads network; and",NA,"411",NA
"- to fix the local roads network.",NA,"411",NA
"At last we can afford to invest in infrastructure that will drive growth and create jobs.",NA,"411",NA
"Our plan will develop a safe and efficient transport network:",NA,"411",NA
"- a network that is safe for mums and dads doing the school run.",NA,"411",NA
"- a network that allows our industries to efficiently move goods around the country,",NA,"411",NA
"- and at the same time eliminate millions of truck movements from our urban roads.",NA,"501",NA
"Many Australian families today are concerned about the rising cost of fuel.",NA,"603",NA
"It's not only a problem for families: it's a challenge for our whole country.",NA,"411",NA
"The vast size of this nation means everything we do – from driving to work, to moving our exports to port has a transport cost.",NA,"411",NA
"The Coalition believes that we need to source more of our fuel from crops grown in Australia.",NA,"406",NA
"We believe we should be using more green fuel in Australia.",NA,"411",NA
"We have made a good start but there is a lot more to be done.",NA,"411",NA
"Australia's production of biofuels is expected to increase from 106 million litres in 2006 to 217 million litres in 2007.",NA,"410",NA
"It is on track to reach the Government's production target, which is 350 million litres per year by 2010.",NA,"410",NA
"We need to make biofuels available to more Australians.",NA,"411",NA
"Today, I am announcing a strong plan to increase Australia's biofuel production and to encourage more Australians to choose biofuels at the fuel pump.",NA,"411",NA
"The number of service stations selling ethanol blended fuel has increased from 70 in 2005 – just after the Labor Party had demonised ethanol as a green fuel – now we have 800 outlets across the nation.",NA,"411",NA
"We want to see more.",NA,"411",NA
"A re-elected Coalition Government will extend the Ethanol Distribution Programme until June 2009.",NA,"411",NA
"We expect that an extra 400 service stations will take up the $20,000 grants to help convert to selling ethanol blended fuel.",NA,"411",NA
"The Coalition's biofuel plan is good news for the family budget, because ethanol blended fuel is about 3 cents per litre cheaper than ordinary unleaded petrol.",NA,"603",NA
"It's good news for Australia, because it reduces our dependence on imported fuel.",NA,"406",NA
"And it's good news for the environment, because it reduces our greenhouse gas emissions.",NA,"501",NA
"That is why today I am also announcing that a re-elected Coalition Government will commit a further $5 million to work with the biofuels industry to make more Australians aware of these benefits and to drive demand.",NA,"411",NA
"More research into second generation biofuels",NA,NA,NA
"At the moment, ethanol is produced from food crops like wheat, corn and sugar.",NA,"411",NA
"But the race is on to find a way to make ethanol in commercial quantities from plant waste like sugar cane bagasse, crop stubble, and sawmill residue.",NA,"411",NA
"It's called lignocellulosic ethanol.",NA,"411",NA
"The Coalition Government will continue to support research into these second generation biofuels, by providing $5 million to support further research and development.",NA,"411",NA
"The Coalition will also fund a $6 million trial to test whether biodiesel meets heavy vehicle diesel standards – a key step towards driving a future biodiesel industry.",NA,"411",NA
"Heavy vehicles account for 40 per cent of Australia's diesel consumption and the trial will test whether the B20 biodiesel blend can meet the diesel fuel standard.",NA,"411",NA
"Australia needs an experienced team with safe hands.",NA,"305",NA
"We have a strong plan for the future",NA,"404",NA
"and the safe, experienced hands to deliver it.",NA,"305",NA
"The case for the re-election of the Coalition Government is compelling.",NA,"305",NA
"We have established the strongest economic platform this nation has ever stood on – a $1.1 trillion economy.",NA,"410",NA
"We have established the strongest employment platform this nation has ever experienced – 10.5 million people in work.",NA,"410",NA
"We have had an unprecedented 16 years of continuous economic expansion.",NA,"410",NA
"The Coalition has a strong plan for the nation’s future.",NA,"305",NA
"What Australia needs now is the right leadership with safe hands to guide the nation forward.",NA,"305",NA
