"text","text_en","cmp_code","eu_code"
"At the same time, the Rudd Labor Government recognises that some small businesses want the option of having their PPL payments managed by Centrelink",NA,"303",NA
"$15 Million for Cancer Care Nurse Coordinators",NA,NA,NA
"The Federal Labor Government will fund 34 Cancer Care Nurse Coordinators to ensure rural patients diagnosed with cancer are provided with vital information, care and support, as well as access and referral to specialists and services, and continuity of care.",NA,"504",NA
"This is a $15.1 million dollar investment.",NA,"504",NA
"The Cancer Care Coordinators will provide support and education patients who have been diagnosed with cancer, their families, carers and staff",NA,"504",NA
"Services may include:",NA,NA,NA
"Providing information about the illness and treatment options.",NA,"504",NA
"Facilitating patients’ contact with community supports and resources.",NA,"504",NA
"Help patients with accessing cancer services.",NA,"504",NA
"Ongoing support for patients and their families.",NA,"504",NA
"Providing expertise in chemotherapy administration and management.",NA,"504",NA
"Cancer Care Nurse Coordinators will be employed by state and territory governments, but funded by the Commonwealth.",NA,"504",NA
"This measure is expected to benefit at least 7,600 rural cancer patients and their families over four year.",NA,"504",NA
"A Plan for Northern Australia",NA,NA,NA
"The Rudd Labor Government will drive growth and jobs in northern Australia with new incentives for investment, a significant expansion of the Ord Irrigation Scheme and strategic development blueprints for key regional centres",NA,"402",NA
"Growing the North: A Plan for Northern Australia is a three-point strategy to develop and diversify the economy of northern Australia, which straddles a vast area across north Queensland, the Northern Territory and north-west Australia",NA,"402",NA
"It includes a commitment to establish a Northern Special Economic Zone focussing on the Northern Territory to encourage businesses to expand and to attract new businesses to the region",NA,"402",NA
"Northern Australia is home to around one million Australians and is critical to our nation’s economic future.",NA,"402",NA
"This is why the Rudd Government will work with business and other levels of government to help the region tap into the rapidly-growing markets of Asia.",NA,"402",NA
"This is a key part of Labor’s plan to keep Australia’s economy strong by creating new jobs for the future as the decade-long China resources boom is coming to an end.",NA,"402",NA
"Labor's New Car Plan for the 2020s",NA,NA,NA
"The Rudd Labor Government will invest in the future of Australia’s automotive manufacturing industry with a New Car Plan for the 2020s",NA,"402",NA
"Federal Labor will increase Government support by $500 million to 2020, giving the industry the critical certainty it needs to invest in Australia.",NA,"402",NA
"Australia is entering tougher economic times as the China resources boom comes to an end.",NA,"402",NA
"This means manufacturing is more important than ever – we must diversify our economy beyond the mining sector so we don’t have all our eggs in one basket.",NA,"402",NA
"A successful automotive industry creates skilled jobs, drives high-level research and development, and supports other technologically sophisticated industries",NA,"402",NA
"Under the New Car Plan for the 2020s, Labor will expand Government support for the industry providing $300 million per year on an ongoing basis",NA,"402",NA
"This equates to an additional $500 million from 2016 to 2020 – and this will be locked in by legislation, to ensure investment certainty.",NA,"402",NA
"This additional support will be ongoing past 2020 to provide the industry with the certainty and support it needs and will be reviewed every 5 years.",NA,"402",NA
"As part of the New Car Plan for the 2020s, the Rudd Labor Government also commits to:",NA,NA,NA
"Provide support to Motor Vehicle Producers (MVP), and the automotive supply chain including component producers and service providers",NA,"402",NA
"Provide support through a co-investment program for automotive production, plant and equipment, tooling, innovation and design and engineering services.",NA,"402",NA
"Have a specific legislative objective of integrating the automotive supply chain into local and global non-automotive markets.",NA,"402",NA
"Australia’s car industry directly employs around 50,000 people, makes the largest research and development investment in the manufacturing sector and supports an extensive supply chain of component producers",NA,"402",NA
"The automotive supply chain reaches into every State and Territory, employing:",NA,NA,NA
"Around 28,000 workers in Victoria.",NA,"402",NA
"Over 6,500 workers in New South Wales.",NA,"402",NA
"Over 7,000 workers in Queensland.",NA,"402",NA
"Over 5,000 workers in South Australia",NA,"402",NA
"Over 2,000 workers in Western Australia.",NA,"402",NA
"Over 500 workers in Tasmania, the Australian Capital Territory and the Northern Territory",NA,"402",NA
"Australia is one of only 13 countries which can take a vehicle from the drawing board to the showroom floor.",NA,"402",NA
"Manufacturers, governments, unions and workers need to work together to secure the future of this strategic industry.",NA,"405",NA
"This week Holden’s workers made sacrifices to ensure the viability of their industry.",NA,"405",NA
"Suppliers are playing their part by cutting costs and improving productivity.",NA,"405",NA
"State Governments have also pledged support through co-investment funds.",NA,"405",NA
"Now the Rudd Labor Government is re-committing to a viable, high tech and long term Australian automotive industry",NA,"402",NA
"Tony Abbott’s position couldn’t be more different.",NA,"402",NA
"He will cut $500 million in automotive support to 2015 and hold a Productivity Commission review before deciding whether there will be any assistance at all after 2015.",NA,"402",NA
"The choice for anyone who cares about the future of the Australian-made car and Australian manufacturing jobs is clear.",NA,"402",NA
"Under Federal Labor’s New Car Plan for the 2020s, the automotive industry will make a vital contribution to our economy after the China resources boom.",NA,"402",NA
"It will make 250,000 direct and indirect jobs more secure.",NA,"402",NA
"Under the Coalition’s cuts, the Australian-made car will be relegated to the history books and 250,000 Australian jobs will be at risk, with 50,000 certain to go.",NA,"402",NA
"The New Car Plan for the 2020s will be funded from within the existing funding allocation and no new funds will be required for the program until 2018.",NA,"402",NA
"Posted by Australian Labor on August 17, 2013",NA,NA,NA
"Stroke Care Coordinators in Medicare Locals",NA,NA,NA
"The Federal Labor Government will provide $50 million to improve care for stroke patients from hospital to home.",NA,"504",NA
"This money will fund around 61 Stroke Care Co-ordinators to deliver better care, support and service coordination through Medicare Locals across the country",NA,"504",NA
"Funding will also be provided to the StrokeConnect program run by The Stroke Foundation",NA,"504",NA
"StrokeConnect will work in connection with Medicare locals to ensure that people get the right level of care based on their individual needs",NA,"504",NA
"Stroke Care Co-ordinators will provide information and education to patients and families and they will help patients to access local follow-up and rehabilitation programs, making sure that stroke sufferers get access to the care they need once they’ve left hospital",NA,"504",NA
"Co-ordinators will be drawn from a range of fields, including nursing and allied health, ensuring that they have the experience and skills to offer much-needed support and assistance to patients and their families",NA,"504",NA
"Better Schools: Better Skills",NA,NA,NA
"The Rudd Labor Government has announced $209.8 million to build 137 new Trades Training Centres, benefitting 225 schools across the country",NA,"411",NA
"This investment is part of Federal Labor’s positive plan to ensure all Australian students are given every opportunity to secure high-skill, high-wage jobs beyond the China mining investment boom",NA,"411",NA
"This funding represents the next instalment (Round Five, Phase One) of the Rudd Labor Government’s highly successful 10 year $2. 5 billion Trades Training Centres in Schools program",NA,"411",NA
"As a result of this announcement, the Trades Training Centres in Schools program has committed $1. 4 billion for more than 510 Trades Training Centres, benefitting more than 1,290 secondary schools",NA,"411",NA
"Over 60 per cent of these schools are located in regional Australia.",NA,"411",NA
"New Centre for Extreme Weather and Flood Forecasting",NA,NA,NA
"The Rudd Labor Government has today announced $58. 5 million to improve the Bureau of Meteorology’s capacity to respond to extreme weather and natural disasters",NA,"411",NA
"As part of the package, the Federal Labor Government would establish a new National Centre for Extreme Weather to bring together the specialist skills and expertise required to respond to extreme weather events.",NA,"411",NA
"The Centre will implement a next-generation flood forecasting system similar to that used in the United Kingdom and United States, and develop and build an advanced storm tide prediction system",NA,"411",NA
"This technology will provide better warnings for people in low lying areas, particularly along the Queensland coast.",NA,"411",NA
"Climate change is increasing the frequency and intensity of extreme weather events, like Cyclone Yasi, the Queensland floods and the Black Saturday bushfires",NA,"411",NA
"This package will increase the Bureau’s ability to inform and warn Australians before and during severe weather.",NA,"411",NA
"We need to be in a better position to respond to these events to ensure people can make decisions to protect their lives, their homes as well as community infrastructure",NA,"411",NA
"The measures announced today build on the Federal Labor Government’s initial response to the Munro Review of the Bureau of Meteorology’s capacity to respond to future extreme weather and natural disaster events and to provide seasonal forecasting services in the 2012-13 Federal Budget.",NA,"411",NA
"The Rudd Labor Government’s response makes clear the strong commitment to improving the Bureau’s ability to provide the up-to-the-minute services Australians rely upon – 24 hours a day, 7 days a week.",NA,"411",NA
"Our investment of $3.7 million in vital infrastructure repairs this year and increasing frontline forecasters, including 42 meteorologists and 23 hydrologists, will mean better outcomes through improved emergency planning, response strategies and management systems",NA,"411",NA
"This funding has already been included in the budget.",NA,"411",NA
"Perth Will Be Home to Global Oil and Gas Innovation",NA,NA,NA
"The Rudd Government will invest in the jobs and economic growth of the future with two significant initiatives in Western Australia centred on the oil and gas sector",NA,"411",NA
"A re-elected Rudd Government will establish a new National Floating Systems Research Centre in Perth, led by the CSIRO and the Australian Institute of Marine Science (AIMS) in partnership with industry.",NA,"411",NA
"In addition, the Rudd Government has also announced Perth will be the national headquarters of the Oil & Gas Innovation Partnership, with additional nodes in Brisbane, Darwin, Adelaide, Melbourne and Sydney",NA,"411",NA
"These initiatives are a key part of the Rudd Government’s responsible plan to assist Australia transition to new sources of economic growth as the China resources investment boom comes to an end.",NA,"411",NA
"The oil & gas industry is investing $200 billion in Australia over 5 years, creating over 100,000 new jobs.",NA,"411",NA
"By 2025 this will add $260 billion to GDP.",NA,"411",NA
"But with investment growth from China slowing, now is the time to diversify, to innovate and to put in place strategies that will see our resources sector keep creating jobs and export revenue",NA,"411",NA
"National Floating Systems Research Centre",NA,NA,NA
"Floating systems are the way of the future.",NA,"411",NA
"Australia is already on track to be the first country in the world where floating LNG is deployed.",NA,"411",NA
"We will boast the only workforce in the world capable of operating this next generation technology.",NA,"411",NA
"The National Floating Systems Research Centre will ensure we capitalise on this opportunity",NA,"411",NA
"It will be an internationally leading research centre in offshore oil and gas production and floating systems that will help attract new investment, and new high-skill high wage jobs to Australia",NA,"411",NA
"We will invest $30 million in the new centre, to be matched with co-investment from the project partners taking total investment to more than $60 million over 3 years",NA,"411",NA
"Oil & Gas Innovation Partnership",NA,NA,NA
"Under Federal Labor’s $1 billion Plan for Australian Jobs, the Rudd Government will establish the Oil & Gas Innovation Partnership.",NA,"411",NA
"This industry-led network will increase collaboration between industry and researchers and create new opportunities, both here and abroad including multibillion dollar investments and new products and services.",NA,"411",NA
"This partnership is backed by some of the biggest names in the oil and gas business both upstream and midstream, onshore and offshore",NA,"411",NA
"Multi-nationals like Woodside, Shell & Santos will work alongside the CSIRO, some of our top universities and SME suppliers, to create the opportunities to broaden and expand the industry beyond the current wave of investment.",NA,"411",NA
"This partnership has the potential to attract a further $180 billion, or 1.5 per cent of GDP, in investment.",NA,"411",NA
"Improvements in productivity, development of new technologies and new investment has the potential to create over 150,000 new jobs, even with the China resource investment boom winding down.",NA,"411",NA
"The Rudd Labor Government will ensure that Australia is at the forefront of science and research into the development of world’s best oil and gas technologies and processes",NA,"411",NA
"In order to sustain a world class industry after the boom, we need to export more than just raw commodities – our IP, our expertise, our technologies are valuable commodities that will grow the industry and jobs far beyond the boom",NA,"411",NA
"Together, these commitments are part of the Rudd Labor Government’s plan for jobs beyond the boom.",NA,"411",NA
"A plan for a broader, more productive and more high tech economy.",NA,"411",NA
"Federal Labor is backing Australian industries, using the best science to create the best jobs and the best opportunities for all Australians.",NA,"411",NA
"Funding for these commitments is provided for in the budget.",NA,"411",NA
"Prime Minister Pledges Vote on Marriage Equality",NA,NA,NA
"The Prime Minister Kevin Rudd has pledged to fast-track marriage equality legislation if Federal Labor is re-elected.",NA,"604",NA
"This is a reform millions of Australians from all walks of life have waited a long time to see made to Australian law.",NA,"604",NA
"Within 100 days of a re-elected Rudd Labor Government, Federal Labor will introduce a Bill into the Parliament to legalise same-sex marriage",NA,"604",NA
"Labor Party MPs will be granted a conscience vote when the Bill comes before the Parliament",NA,"604",NA
"The Prime Minister said marriage equality would put everyone on an equal footing.",NA,"503",NA
"“I've been thinking about the meaning of marriage for a long time - and I won't hide the fact that this has been a journey for me. It is a difficult discussion, and I won't force this on anyone. It will be a free vote for members of the Labor Party,” the Prime Minister said",NA,"604",NA
". “But here is what I know: we are at our best when we give all Australians the same dignity, the same opportunity for happiness. I believe that no matter who we love, we all should be able to make that same promise I was able to make to Therese over 30 years ago. That all of us should be allowed to marry the one we love.”",NA,"604",NA
"Mr Rudd is the first Australian Prime Minister to go into an election promising to support marriage equality",NA,"604",NA
"Tony Abbott should match the Prime Minister’s commitment and allow Liberal Party MPs to vote according to their conscience on this issue in the new Parliament.",NA,"604",NA
"Step into Skills",NA,NA,NA
"The Rudd Labor Government today announced a new program to give young people the basic skills they need to set a path to decent and secure jobs.",NA,"411",NA
"Federal Labor has a positive plan to support new jobs as our economy comes to the end of the China resources investment boom and we tackle the challenges of the future.",NA,"411",NA
"As part of this plan, we will provide $35 million over three years for a new Step into Skills program",NA,"411",NA
"Delivered primarily through TAFE, the Step into Skills program will give more than 8,900 disadvantaged young people aged between 16 to 24 years better prospects of gaining employment by providing training in foundation skills",NA,"411",NA
"These are the general skills and knowledge necessary for effective participation in the workforce, such as communication, self-management, problem solving and teamwork",NA,"411",NA
"The unemployment rate for people who do not complete Year 12 and do not complete a further non-school qualification is 9.2 per cent, significantly higher than the general unemployment rate",NA,"411",NA
"Young people who do not complete Year 12 or a non-school qualification often lack basic literacy, numeracy and employability skills, locking them out of the jobs market.",NA,"411",NA
"That means better access to training in foundation skills is critical for reducing unemployment amongst this group of young Australians",NA,"411",NA
"They may also need help with being able to plan and organise, make decisions, communicate effectively, identify and solve problems, and manage their careers and work lives",NA,"411",NA
"Australia’s innovative and dynamic $1. 6 trillion economy simply cannot afford to have so many young people not being equipped with basic skills",NA,"411",NA
"That is why we announced our $10 billion Better Schools Plan to give children the individual, one-on-one attention they need to develop to their full potential",NA,"411",NA
"The Step into Skills program will do more to support young people who have just left or are about to leave school, helping them to find work or undertake further training",NA,"411",NA
"Step into Skills will focus on job seekers aged 16 to 24, and will include simulated work experience opportunities, language, literacy and numeracy, problem solving and communication training",NA,"411",NA
"Labor is committed to managing our economy to support jobs, boost workforce participation and improve skills.",NA,"411",NA
"Our focus on skills and training will ensure the benefits of economic growth flow to disadvantaged young people – it will also contribute to improved productivity",NA,"411",NA
"Federal Labor’s reforms have already delivered better training opportunities for Australians through:",NA,"411",NA
"Record investment in skills and training of over $19 billion over the past five years.",NA,"411",NA
"A national training entitlement under the $1.75 billion Skills Reform National Partnership.",NA,"411",NA
"This entitlement means all Australians are guaranteed access to a training place up to Certificate III level",NA,"411",NA
"Access to Income Contingent Loans to finance a higher level vocational qualification – all Australians have an entitlement to over $90,000 worth of training under this initiative",NA,"411",NA
"Access to a Trade Training Centre for every senior high school student in Australia by 2018.",NA,"411",NA
"Access to an apprenticeship for 70,000 Australians through the Kickstart Initiative",NA,"411",NA
"Uncapped undergraduate university places delivered by the Government’s Bradley Reforms.",NA,"411",NA
"This means Australians need never miss out on a degree because of a shortage of places.",NA,"411",NA
"Step into Skills will be another step in Federal Labor’s investment in skills to support jobs for Australians",NA,"411",NA
"Funding for this program is already included in the Budget.",NA,"411",NA
"Skilling for Better Services",NA,NA,NA
"Federal Labor has a plan to deliver thousands of skilled jobs in the community services sector, through its historic investment in better social services and in the skilled workforce that delivers them",NA,"411",NA
"Labor is investing more than $14 billion in additional funding for disability services over seven years as DisabilityCare is rolled out nationally",NA,"411",NA
"We’re also investing $3.7 billion in aged care reform over five years, including more than 40,000 extra home care packages.",NA,"411",NA
"The Rudd Labor Government’s new Skilling for Better Services program will provide extra investment in the skills to support these reforms through $30.6 million of new investment in our social services workforce.",NA,"411",NA
"This funding will provide for the training or up skilling of 5,800 extra community service workers and early childhood educators.",NA,"411",NA
"The additional places will be delivered through the National Workforce Development Fund, which funds training places through a co-contribution partnership model with employers.",NA,"411",NA
"This new funding is in addition to the existing National Workforce Development Fund allocation for community sector training places, which has provided $43. 3 million over two years for over 18,000 community and health service sector training places",NA,"411",NA
"Helping Hand for Parents on Outside School Hours Care",NA,NA,NA
"A Rudd Labor Government will provide parents of school aged children with better information to help them find the right kind of child care for them",NA,"504",NA
"A revamp of the MyChild website will give parents access to more information than ever before about the types of child care services in their community, particularly for those parents looking for outside school hours care",NA,"504",NA
"This will reduce the time parents spend searching for outside school hours care and will give parents more confidence about the types of activities their child will be participating in when in that care.",NA,"504",NA
"This initiative builds on the Rudd Labor Governments $450 million Better Schools: Before and After plan, providing $450 million for up to 500 schools to expand outside school hours care and deliver greater flexibility and quality in these programs",NA,"504",NA
"Inclusion of Korean as a Priority Language",NA,NA,NA
"Prime Minister Kevin Rudd today launched the Australia in the Asian Century Country Strategy for the Republic of Korea (ROK) during a visit to the electorate of Bennelong in Sydney",NA,"107",NA
"The strategy outlines the Rudd Labor Government’s vision of what Australia’s relationship with South Korea should be by 2025 across education, culture and business.",NA,"107",NA
"The Prime Minister further announced Korean would now be included as a national priority Asian language along with Mandarin, Indonesian, Hindi and Japanese.",NA,"107",NA
"Although Australia and South Korea already share trade worth $32 billion it is recognised there is significant untapped potential in our economic relationship",NA,"107",NA
"The country strategy highlights the need to deepen our relationship with the Republic of Korea, and identifies opportunities to expand multilateral cooperation in non-proliferation, climate change, science and technology research and development",NA,"107",NA
"The Prime Minister recognised the community contributions to the development of the Asian Century Country Strategies",NA,"107",NA
"Consultations on the South Korea Country Strategy were held throughout April and May with business, academia, local government, youth groups, and community organisations participating in roundtables and public forums in each State and Territory capital",NA,"107",NA
"South Korea, China, India, Indonesia and Japan were identified as the initial priority countries for the development of country strategies under the Australia in the Asian Century White Paper",NA,"107",NA
"These countries were chosen due to their size, economic links with Australia, and their strategic and political influence in our region and globally.",NA,"107",NA
"Over the past 50 years, South Korea has successfully transformed its economic landscape, developing into the world’s 12th largest economy based on purchasing power parity, with a gross domestic product of $1.6 trillion.",NA,"107",NA
"The Republic of Korea Country Strategy and information on the public consultations and submissions can be found at http://www.dfat.gov.au/issues/asian-century",NA,NA,NA
"These initiatives do not involve any costs to the Budget.",NA,"107",NA
"Better Schools: Before and After School",NA,NA,NA
"The Rudd Labor Government’s new Better Schools: Before and After plan is improving Outside School Hours Care by offering:",NA,"506",NA
"More flexible opening hours – before and after school and during school holidays",NA,"506",NA
"More places – in areas where parents need access to out of school hours care",NA,"506",NA
"New, high quality activities and programs for children such as sporting activities, music lessons and homework clubs",NA,"506",NA
"This will be delivered through the Better Schools: Before and After program, a $450 million fund that will benefit up to 500 schools over the next four years",NA,"506",NA
"Around 345,000 children – mainly in primary school – are expected to benefit from the initiative",NA,"506",NA
"(MARPOR: additional policy statements, complementing the campaign announcements)",NA,NA,NA
"Labor is for Growth and Opportunity",NA,NA,NA
"Our economy is in transition with the end of the mining boom.",NA,"410",NA
"So we believe we must build for the future - by investing in new industries and new jobs.",NA,"410",NA
"Labor will grow the new jobs and build the new industries of the future with our $1 billion jobs program - because we can't have all our eggs in one basket",NA,"410",NA
"We will keep Australia's Triple A credit rating without Mr Abbott's $70 billion of unnecessary cuts to the bone",NA,"410",NA
"We are building the world-class infrastructure of the future like the National Broadband Network to build the businesses of tomorrow",NA,"410",NA
"When the toughest global economic conditions in more than 75 years hit, Labor got it right and kept Australia from going into recession.",NA,"410",NA
"Because Labor got these big calls right, Australia’s economy has shown a resilience and a recovery which is now the envy of the world",NA,"410",NA
"Australia's economy has recorded solid growth and is now over 14 per cent larger than when Labor came to office in 2007, while many advanced economies are struggling to return to pre-Global Financial Crisis levels.",NA,"410",NA
"Unemployment is low, with nearly 1 million jobs created since Labor came to office in 2007 compared to the 28 million added to unemployment queues around the world over the same period.",NA,"410",NA
"Inflation is contained under Labor, which has enabled low interest rates.",NA,"410",NA
"The average Australian paying off a mortgage is now paying around $5,500 a year less than they were when the Coalition left office in 2007",NA,"410",NA
"There is record business investment in Australia, with nearly $270 billion committed in the resources sector alone.",NA,"410",NA
"This strong foundation means Labor can put in place the big reforms we need to secure our prosperity for generations to come.",NA,"410",NA
"Of course, the future isn’t assured, and as well as the lingering aftershocks of the Global Financial Crisis, we are now entering a significant economic transition as the mining investment boom passes its peak",NA,"410",NA
"Rapidly falling commodity prices, and continued  global uncertainty and the high dollar have taken a sledgehammer to government revenues",NA,"410",NA
"But Labor has said very clearly that we will not put in place savage cuts that would put our economic fundamentals at risk – we will never risk jobs and growth.",NA,"410",NA
"Jobs and growth have been at the heart of Labor's economic plan since we came to office.",NA,"410",NA
"When the GFC hit, it was jobs and growth that Labor put first when putting in place the recession-beating stimulus package",NA,"410",NA
"And Labor has jobs and growth front and centre today during this period of transition",NA,"410",NA
"Labor will continue to run a disciplined and sustainable fiscal policy that makes room for future Labor reforms.",NA,"410",NA
"This is why we’ve outlined an Economic Statement that tracks a path back to surplus, making responsible savings while supporting jobs and growth.",NA,"410",NA
"Taxes will continue to be lower under Labor than they were under the Coalition, with a typical Australian family receiving income tax cuts worth over $3500 a year since we came to office.",NA,"410",NA
"And Labor will always do the right thing by releasing all policies and costings to the Australian people consistent with the Charter of Budget Honesty",NA,"410",NA
"Labor is for Families",NA,NA,NA
"Labor has always worked hard to protect jobs and support families, from introducing pensions for war widows and the first family payments, to ensuring Australian workers kept their jobs during the recent global financial crisis",NA,"603",NA
"Despite a resilient economy that is the envy of the world, Labor understands it hasn't been easy for many modern families.",NA,"603",NA
"That's why Labor has a plan to support families and make sure no one gets left behind.",NA,"603",NA
"Taxes will continue to be lower under Labor than they were under the Coalition, with a typical Australian family paying more than $3500 less a year in personal tax than when we came to office in 2007.",NA,"603",NA
"Labor has increased Family Tax Benefit Part A & B payments as part of the Household Assistance Package",NA,"603",NA
"And each year, a typical family will receive more than $280 to help with the bills - money that the Coalition has promised to take away.",NA,"603",NA
"Under Labor, the average Australian family paying off a mortgage is now paying around $5000 a year less than they were when the Coalition left office in 2007.",NA,"603",NA
"Labor knows it can be tough to manage the family budget when you have kids in school.",NA,"603",NA
"New uniforms, text books and school excursions aren’t cheap, and the costs can pile up pretty quickly.",NA,"603",NA
"That's why Labor is delivering more support for local families with kids in school to help them make ends meet.",NA,"603",NA
"The Schoolkids Bonus gives families more help with the costs of having kids in school, with eligible families automatically receiving $410 a year for each child in primary school and $820 a year for each child in secondary school",NA,"603",NA
"The early years of education is vital for a child's personal development, and Labor - together with the state and territory governments - is on track to provide access to quality early childhood education to every child by the end of this year",NA,"506",NA
"That means 15 hours a week, 40 weeks a year delivered by a university-trained early childhood teacher.",NA,"603",NA
"Access to affordable child care places is important for modern families, and Labor has helped by increasing child care places.",NA,"603",NA
"Despite this, we know there are many parents who can’t find child care places.",NA,"603",NA
"This means many parents who find themselves on child care waiting lists can’t return to work and can’t access Labor's child care assistance.",NA,"603",NA
"That's why Labor places no cap on the number of approved child care services that can be established – we’ll offer financial assistance for all places which become available where a business decides to set up a centre",NA,"603",NA
"Labor has increased the Child Care Rebate from 30 per cent to 50 per cent of out-of-pocket costs to help reduce the cost of child care for families.",NA,"603",NA
"Being able to access child care when you need it is important to modern families, which is why Labor is trialling new flexible models of child care to help make the work and child care juggle a little bit easier",NA,"603",NA
"Labor has significantly increased the amount families can claim each year in child care fee assistance, lifting the cap to $7,500 to ensure nearly all families claiming the rebate don’t hit the cap and don’t end up paying for the full costs for child care.",NA,"603",NA
"Rebates can now be paid to families fortnightly, in addition to a quarterly or annual basis, helping families balance their week-to-week budgets.",NA,"603",NA
"New mums can get up to 18 weeks' pay at the national minimum wage while getting to know their baby under Labor's Paid Parental Leave Scheme.",NA,"603",NA
"Under Labor’s Dad and Partner Pay, eligible dads and same-sex partners can receive an additional two weeks' of government paid leave at the minimum wage to spend time more time at home with their partner and baby.",NA,"603",NA
"It was Labor that first put in place the pension system in 1909 and it was Labor that delivered the biggest increase to the pension in 100 years in 2009.",NA,"706",NA
"Labor also put pensioners first when with the Household Assistance Package to help with their household bills.",NA,"706",NA
"Pensioners often have limited room to move in their budgets, which is why Labor is helping them make ends meet.",NA,"706",NA
"Only Labor will continue to protect the pension for those who need it most – people who worked hard throughout their lives and who have given so much to our community.",NA,"706",NA
"Tony Abbott and the Coalition plan to claw back $1 billion of this extra support for pensioners, leaving them hundreds of dollars out of pocket.",NA,"706",NA
"Labor is for Education",NA,NA,NA
"Labor has always stood for fairer, more accessible and higher quality education.",NA,"506",NA
"A good education is the best creator of opportunity in our society",NA,"506",NA
"Mr Abbott says he will cut billions from our schools and then cut the SchoolKids Bonus",NA,"506",NA
"Australian students are falling behind the rest of the world.",NA,"506",NA
"While we already have great schools and teachers in Australia, we need to do better.",NA,"506",NA
"We will build the schools of the future through our $15 billion Better Schools Plan so that our kids get more individual attention to be able to reach their full potential.",NA,"506",NA
