"text","text_en","cmp_code","eu_code"
"But you don't need a safety net unless you've turned the health system into a highwire act and families are in danger of falling off.",NA,"504",NA
"Labor doesn't believe in a safety net.",NA,"504",NA
"We believe in Medicare.",NA,"504",NA
"And we'll never surrender, we'll never give up on increasing the rate of bulk-billing.",NA,"504",NA
"We want to get it back to a national rate of 80 per cent.",NA,"504",NA
"That's why a Labor Government will: Immediately increase the patient rebate by $5 for every bulk- billed consultation;",NA,"504",NA
"Provide incentive payments of up to $22,500 for doctors who reach bulk-billing targets;",NA,"504",NA
"Introduce Medicare After-Hours - GP clinics and services that stretch well into the night;",NA,"504",NA
"And we'll train thousands of extra doctors and nurses around Australia.",NA,"506",NA
"In communities where bulk-billing has collapsed, we'll provide Medicare Teams - salaried doctors and nurses to deliver bulk- billing services.",NA,"504",NA
"Labor will also work with the States to upgrade our public hospital system.",NA,"504",NA
"When the Coalition finds an extra dollar in the budget, they spend it on private health.",NA,"504",NA
"Labor's top priority is public health - investing in public hospitals, reducing out-of-pocket expenses and cutting waiting lists.",NA,"504",NA
"The Howard Government has taken almost a billion dollars out of public hospital funding to the States.",NA,"504",NA
"Labor will put it back in.",NA,"504",NA
"We'll invest an extra $350 million in capital improvements for emergency departments - clearing the backlog, getting the patients off trolleys and into hospital beds.",NA,"504",NA
"We'll also provide an extra 2.4 million specialist treatments for outpatients in public hospitals, free-of-charge.",NA,"504",NA
"This is Labor's vision for the health system.",NA,"504",NA
"Families who can find a bulk-billing doctor.",NA,"504",NA
"Patients who move quickly through emergency departments and then have available to them the best doctors, nurses and medical technology - services free-of-charge in public hospitals.",NA,"504",NA
"Quality health care for all.",NA,"503",NA
"Medicare Gold",NA,NA,NA
"To make this vision real, we always need to do more.",NA,"504",NA
"Mr Howard is waging war on Medicare.",NA,"504",NA
"I want to build a fortress around it.",NA,"504",NA
"In particular, we must do more for our senior citizens.",NA,"706",NA
"I can't stomach a system where elderly Australians are left on hospital waiting lists for long periods of time.",NA,"706",NA
"Our senior citizens have served this country well.",NA,"601",NA
"They've defended it during times of war.",NA,"706",NA
"They've won peace and built our prosperity.",NA,"706",NA
"The measure of our civilisation, the test for Australians of my generation, is how we treat them in return.",NA,"601",NA
"You know, I'm part of the lucky generation.",NA,"601",NA
"We've fought no world wars.",NA,"601",NA
"We've seen no depressions.",NA,"601",NA
"We've enjoyed a national dividend of peace and prosperity secured by older Australians.",NA,"601",NA
"Surely now, it's time to say thank you.",NA,"706",NA
"And to treat our senior citizens as they have treated us.",NA,"706",NA
"With honour and respect.",NA,"706",NA
"And the best way of honouring their service to Australia is to give them the world's best health system.",NA,"504",NA
"To get them off waiting lists and into hospital beds as quickly as possible.",NA,"504",NA
"Today I can announce the greatest extension in Federal responsibility for hospital care in this country since the introduction of Medibank 30 years ago.",NA,"504",NA
"A Federal Labor Government will take full responsibility for the hospital costs of Australians aged 75 and over.",NA,"504",NA
"We will ensure that they can access a hospital bed - public or private - straight away.",NA,"504",NA
"No more delays.",NA,"504",NA
"No more waiting lists for our oldest Australians.",NA,"706",NA
"This is an important extension of the universal coverage of Medicare.",NA,"504",NA
"We call it Medicare Gold.",NA,"504",NA
"In some parts of Australia, our senior citizens can wait up to 12 months for hip, knee and eye operations.",NA,"504",NA
"Medicare Gold will give them a hospital bed straight away.",NA,"504",NA
"Public hospitals will receive additional funding to improve the services they provide for Australians aged over 75.",NA,"504",NA
"Labor will also pay for private hospital beds, under agreements finalised with the private hospital system.",NA,"504",NA
"As a result, senior Australians will no longer need to take out private health insurance for hospital care.",NA,"706",NA
"The costs will be covered by a Federal Labor Government.",NA,"504",NA
"Medicare Gold is a great advance for our national health system.",NA,"504",NA
"It ends the old, inefficient divide between public versus private hospitals and Commonwealth versus State funding.",NA,"303",NA
"It will also deliver significant benefits for Australians under 75 - taking the pressure off public hospitals and reducing the cost of private health insurance.",NA,"706",NA
"People aged 75 and over make up five per cent of the private insurance pool, but account for 23 per cent of hospital benefits paid out by the private funds.",NA,"504",NA
"Under Medicare Gold, these costs will be met by the Commonwealth, allowing the funds to reduce their hospital insurance premiums by at least 12 per cent.",NA,"504",NA
"Labor will regulate to ensure these savings are passed onto the public.",NA,"412",NA
"That's the advantage of Medicare Gold:",NA,"504",NA
"Extending Medicare into universal hospital coverage - public and private - for Australians aged 75 and over.",NA,"504",NA
"Reducing hospital waiting lists for all age groups.",NA,"504",NA
"And providing better value for money with private hospital insurance - savings of more than 12 per cent.",NA,"412",NA
"It's a gold-plated Medicare system - Medicare Gold.",NA,"504",NA
"And only a Labor Government will deliver it.",NA,"305",NA
"My fellow Australians,",NA,NA,NA
"There's another waiting list we must also confront.",NA,"504",NA
"Another service we must provide to our senior citizens.",NA,"706",NA
"Currently there are more than 500,000 Australians, most of them elderly, waiting for months and years, just to have their teeth fixed.",NA,"504",NA
"Mr Howard axed the previous Federal program and said that the States had to look after dental care.",NA,"504",NA
"I say: it's a national responsibility,",NA,"302",NA
"part of the care and consideration we owe our senior Australians.",NA,"706",NA
"That's why a Labor Government will create a national dental program: a $300 million investment with an extra 1.3 million dental treatments for aged pensioners and health card holders.",NA,"504",NA
"This will clear away the existing backlog and give our senior citizens what they deserve: the care of a civilised society in getting their teeth fixed up.",NA,"504",NA
"They've served our country well.",NA,"601",NA
"Now we must honour and serve their needs, through Medicare Gold and a national dental program.",NA,"706",NA
"Ease the Squeeze",NA,NA,NA
"When I became Labor Leader I said that I would listen to the Australian people.",NA,"202",NA
"I said that I would open up the political process - a new politics of community forums and consultation.",NA,"202",NA
"I promised to reform politicians' entitlements, starting with the parliamentary superannuation scheme.",NA,"303",NA
"And I delivered.",NA,"305",NA
"Many of the people coming to our community forums have been senior Australians.",NA,"706",NA
"Age pensioners have told me how they're struggling financially under the Howard Government.",NA,"706",NA
"Their incomes are fixed, but the cost of living keeps on rising - with higher health costs, bank fees and the impact of the GST.",NA,"504",NA
"They're frustrated that the government only adjusts their pension twice a year.",NA,"504",NA
"I say: six months is too long to wait for assistance.",NA,"504",NA
"It's too long to wait for a cost of living increase in the pension.",NA,"504",NA
"I've listened to these concerns and now I want to deliver a solution.",NA,"504",NA
"A Labor Government will increase the pension four times a year.",NA,"504",NA
"We'll introduce quarterly indexation - increases in June and December, in addition to March and September.",NA,"504",NA
"These new arrangements will start on June 20 next year, with an increase in the fortnightly pension of around $5 for singles and $8 for couples.",NA,"504",NA
"The cost of living doesn't stand still for six months between pension increases.",NA,"504",NA
"The pension shouldn't be frozen either.",NA,"504",NA
"Labor will index it every quarter.",NA,"504",NA
"We'll ease the financial pressure on Australia's pensioners.",NA,"504",NA
"Our policy will benefit Age Pensioners, DVA Service Pensioners, Carer Pensioners, Disability Pensioners, Sole Parent Pensioners, Wife and Widow Pensioners.",NA,"504",NA
"There's another group of senior Australians who have been coming to my community forums.",NA,"706",NA
"They're grandparents who, late in life, have taken care and custody of their grandchildren.",NA,"706",NA
"Having moved into retirement, they now face the renewed challenge of raising young children - with all the costs and pressure this involves.",NA,"706",NA
"These grandparents deserve our support.",NA,"504",NA
"They're providing love and devotion to children in need.",NA,"603",NA
"The Australian Government needs to provide them with new forms of financial support.",NA,"504",NA
"Today I can announce that Labor will introduce a new Grandparenting Allowance, worth $20 per week for each child.",NA,"504",NA
"This will benefit over 27,000 grandparents around Australia who have primary care of their grandchildren.",NA,"706",NA
"And I say: they deserve every cent of it.",NA,"706",NA
"They're unsung heroes in our society.",NA,"706",NA
"This is one of the great goals of Labor's campaign: lifting the financial pressure on the families and senior Australians doing it tough.",NA,"503",NA
"Just four months ago, on Budget night, these were the forgotten Australians:",NA,"503",NA
"The hard workers on 30, 40 and 50 thousand dollars a year who missed out on a tax cut.",NA,"701",NA
"The pensioners and self-funded retirees who were also ignored.",NA,"706",NA
"Well, Labor hasn't forgotten them.",NA,"503",NA
"Our Tax and Family Plan will ease the squeeze on middle Australia.",NA,"503",NA
"It will put incentive and reward for effort back into the Australian economy.",NA,"402",NA
"Under Labor all those Australian taxpayers earning under $52,000 a year (including self-funded retirees) will get a tax cut of up to $8 a week - $416 a year.",NA,"701",NA
"With the rising cost of buying a home and raising a family, people earning over $80,000 a year also need incentive.",NA,"402",NA
"That's why Labor will lift the threshold for the top marginal tax rate.",NA,"402",NA
"Plus we'll help families with a better family payments system.",NA,"603",NA
"Combining payments into one, simpler scheme and raising the point at which the means test starts from $33,000 to $50,000.",NA,"504",NA
"For a typical middle Australian family, this means an extra $70-80 a week.",NA,"504",NA
"We'll also overcome the family debt crisis which has harmed 1.4 million Australian families.",NA,"603",NA
"We'll end the nightmare of having to haggle with Centrelink about undeserved debts to the government.",NA,"603",NA
"And a Labor Government will introduce income splitting for the benefit of single income couples - two tax free thresholds to help families where one partner stays at home.",NA,"603",NA
"For 30 years Mr Howard has been talking about income splitting.",NA,"603",NA
"But now, only Labor will deliver.",NA,"603",NA
"For the disadvantaged, our plan offers new opportunities in life.",NA,"503",NA
"We need to confront the problem of 800,000 Australian children growing up in jobless households.",NA,"706",NA
"We know what this leads to: poverty, poor health, increased crime rates and, worst of all, lack of hope.",NA,"603",NA
"This is the national shame we face as citizens under the Howard Government.",NA,"305",NA
"There are three answers to this problem: participation, participation and more participation.",NA,"410",NA
"By offering incentive and services, we can bring more people into the labour market,",NA,"410",NA
"and give our young people the best example they need in life - parents who work.",NA,"603",NA
"So if you want to know what our tax policy means in one line, it's this: fairness,",NA,"503",NA
"aspiration",NA,"401",NA
"and participation.",NA,"410",NA
"A fairer go for Australian families.",NA,"503",NA
"Our plans for the nation are fully costed and fully funded.",NA,"414",NA
"We're the only party in this campaign that's been making budget savings.",NA,"414",NA
"The only party willing to respect the budget surplus.",NA,"414",NA
"The only party putting downward pressure on interest rates.",NA,"408",NA
"For me, that's not just a policy.",NA,"305",NA
"It's a personal commitment.",NA,"305",NA
"Janine and I have got a great, big mortgage.",NA,"414",NA
"We live in a mortgage belt street.",NA,"414",NA
"We come from a mortgage belt community.",NA,"414",NA
"We know the importance of responsible economic management, of keeping interest rates low.",NA,"414",NA
"The Howard-Costello Government is the highest taxing government in Australia's history.",NA,"414",NA
"There is no shortage of funds flowing into Canberra.",NA,"414",NA
"Our task is to make better use of this money: to cut waste and mismanagement, to reorder priorities.",NA,"303",NA
"And that's what Labor has been doing.",NA,"303",NA
"So far, we have identified more than $27 billion in savings, with another half-a-billion announced this morning.",NA,"303",NA
"Responsible economic management.",NA,"414",NA
"Budgets are about choices.",NA,"303",NA
"And Labor's choice is to cut bureaucracy and wasteful spending to make way for our investments in education and health.",NA,"414",NA
"That's our priority: cutting at the centre of government and delivering new programs and opportunities for families and communities on the edge.",NA,"504",NA
"It's good economic policy,",NA,"414",NA
"and it's good for the fairness of our society.",NA,"503",NA
"Education",NA,NA,NA
"There's another area where the Howard Government has followed a user pays approach - the education of our children.",NA,"506",NA
"The Liberals and Nationals always run down the education system. Always.",NA,"506",NA
"It's only Labor that believes in opportunity for all.",NA,"503",NA
"And sees education as the greatest of all opportunities.",NA,"506",NA
"We believe in the next generation of young Australians.",NA,"601",NA
"And a Labor Government will invest in their future.",NA,"506",NA
"Reading books to our infant children - building literacy when it really matters, early in life.",NA,"506",NA
"Plus we'll extend the principles of public education into our child care and preschool systems:",NA,"506",NA
"A free day of learning for three and four year olds.",NA,"506",NA
"Something more than child minding - early childhood development.",NA,"506",NA
"And when our children go to school, we need to give them a fair funding system.",NA,"503",NA
"So that every Australian school can be a high-achievement school.",NA,"506",NA
"You know, I'm a very different person to Mr Howard.",NA,"503",NA
"But the biggest difference is this.",NA,"503",NA
"He sees a school like Kings in Sydney, with its vast resources, its boat shed and its rifle range, and he says: ''that's the sort of school that needs a 200% funding increase''.",NA,"503",NA
"I see schools in this country that haven't even got libraries or computers.",NA,"506",NA
"And my response: engage in any debate, take on any political fight, do whatever it takes to give these schools a fair share of funding.",NA,"503",NA
"Give them a library - books to read and computers to use.",NA,"506",NA
"Give these students a life full of opportunity and social justice.",NA,"503",NA
"For me, it doesn't matter whether they are government or non- government schools.",NA,"503",NA
"Our policy is about the fair funding of schools, not who runs them.",NA,"503",NA
"Under Labor's new system, all schools will be funded on the basis of need.",NA,"503",NA
"We will bring every Australian school up to a high national standard of resources and achievement.",NA,"506",NA
"The overall funding level for non-government schools will be maintained,",NA,"506",NA
"but with a fairer pattern of distribution.",NA,"503",NA
"Needy Catholic, Christian and Independent schools will receive an extra $520 million, at the expense of wealthy schools like Kings and Geelong Grammar.",NA,"503",NA
"Labor will also provide an extra $1.9 billion for government schools - lifting them up to our national standard of resources and results.",NA,"506",NA
"For the most disadvantaged parts of our society, they have one great hope in life: the neighbourhood government school at the end of their street.",NA,"506",NA
"It's their passport out of poverty.",NA,"506",NA
"As Prime Minister, I won't rest until that hope is fulfilled.",NA,"506",NA
"Until we can give every parent - not just some, but every parent - the most important guarantee and choice in life: no matter where they send their children, they will find a quality education.",NA,"506",NA
"Under Labor's plan, 19 out of 20 students will be better off - increased funding for 9,500 schools.",NA,"506",NA
"That's what I call equity in action.",NA,"503",NA
"And at the end of the school years, I don't want any talented child who has worked hard and studied hard to have to pause for a moment to see if they can afford a higher education.",NA,"503",NA
"It goes against the great Australian principle that rewards in life should flow from talent and hard work, not your bank balance.",NA,"601",NA
"That's why Labor will create 20,000 new university places and 20,000 new TAFE places, without the need for higher fees and student debt.",NA,"506",NA
"Before the last election, Mr Howard denied he was planning to create $100,000 degrees.",NA,"305",NA
"Now there are nearly 50 courses that cost that much.",NA,"305",NA
"You know, it must have been a non-core promise.",NA,"305",NA
"There will be no $100,000 university degrees under Labor.",NA,"506",NA
"We'll stop the Howard Government's 25 per cent increase in HECS and abolish its full-fee system.",NA,"506",NA
"And my fellow Australians, let's not forget that the skills and quality of our society relies on more than a good education system.",NA,"502",NA
"It relies on the quality of all our public institutions, especially our national public broadcaster.",NA,"502",NA
"That's why Labor will restore the independence of the ABC,",NA,"201",NA
"and restore its funding - an extra $105 million.",NA,"502",NA
"Plus, we'll run Australia's telecommunications system in the public interest.",NA,"413",NA
"That means keeping Telstra in majority public ownership.",NA,"413",NA
"There'll be no Telstra privatisation on my watch.",NA,"413",NA
"The Environment",NA,NA,NA
"And as we look to the future of our children, let's not forget the greatest intergenerational challenge of them all - saving our planet.",NA,"501",NA
"Australia must play a role in the international struggle against global warming.",NA,"107",NA
"Our national icons are at stake:",NA,"601",NA
"The coral bleaching and destruction of the Great Barrier Reef.",NA,"501",NA
"The flooding of Kakadu National Park with salt water.",NA,"501",NA
"No responsible leader could stand by and watch these things happen.",NA,"305",NA
"That's why Labor will ratify the Kyoto Protocol",NA,"107",NA
"and establish a carbon trading regime.",NA,"501",NA
"We need to be part of the lucrative international trade in carbon emissions.",NA,"416",NA
"It's good for the environment and good for the economy.",NA,"416",NA
"In this campaign, Labor is the party of sustainable development:",NA,"416",NA
"Increasing the Mandatory Renewable Energy Target from two to five per cent - giving clean industries like solar and wind power a future in this country.",NA,"416",NA
"Investing $1 billion to save the grand old river system, the Murray/Darling, with improved water efficiency and water flows.",NA,"501",NA
"And our commitment to halt land clearing, to protect our beaches and coastline and to lock away forever our greatest rainforest, the Daintree.",NA,"501",NA
"In the coming days of this campaign, I'll also be announcing Labor's plan to save the mighty Tasmanian forests, conserving one of our greatest natural assets for future generations.",NA,"501",NA
"National Security",NA,NA,NA
"Two days before this election, there's an historic anniversary: 7th October 1941, when John Curtin became Australia's Prime Minister.",NA,"104",NA
"Curtin's priority was the Defence of Australia - securing our country, in our part of the world.",NA,"104",NA
"In putting Australia first, he had to stand up not only to Winston Churchill but President Roosevelt as well.",NA,"109",NA
"But that didn't stop John Curtin building a new alliance, a new partnership with the United States.",NA,"104",NA
"And he built that partnership on the only worthwhile basis - mutual respect between two sovereign and independent people.",NA,"107",NA
"The Alliance is not the property of any Australian party or any particular American administration.",NA,"601",NA
"It belongs to our two great peoples.",NA,"601",NA
"I want to render the United States the best service any Australian Prime Minister ever could.",NA,"107",NA
"And that is to help the United States develop its true role of world leadership, based on respect, understanding and the cooperation demonstrated so powerfully after September 11, but undermined so tragically by the mistakes in Iraq.",NA,"107",NA
"Most of all, the impact of those mistakes in our region.",NA,"105",NA
"When Mr Howard sent Australian troops to the war in Iraq he knew, on advice, that his decision would make Australia less safe in the war against terror.",NA,"105",NA
"Now he says that he'll keep Australian troops in Iraq until they have finished the job.",NA,"105",NA
"But he can't tell them what the job is.",NA,"105",NA
"The real job for Australia is in our region,",NA,"109",NA
"working with our neighbours and with the United States.",NA,"107",NA
"And as Prime Minister, I'll sign up for that job, for as long as it takes.",NA,"305",NA
"This is where our permanent interests lie, not on the other side of the world.",NA,"109",NA
"This is where Labor will dedicate our resources in the war against terror - to our region, to our part of the world, to the real security of the Australian people.",NA,"109",NA
"Conclusion",NA,NA,NA
"My fellow Australians, Labor's plan for Australia's future draws its strength from four great sources: From the voice of the people themselves.",NA,"202",NA
"From the hard work of the Labor team I am honoured to lead.",NA,"305",NA
"From my pride in Labor's historic achievements for Australia.",NA,"305",NA
"And from my deepest convictions about a better way ahead for the country I love.",NA,"305",NA
"And those convictions, in turn, come from my community, the people who believe in me and my work, the people who have given me so much help, every step along the way.",NA,"606",NA
"When I was young, my mother taught me to believe in ambition and aspiration.",NA,"401",NA
"She gave me the best advice of all: study hard, work hard and live your life in the service of others.",NA,"606",NA
"The community I grew up in taught me to believe in Australia and the possibilities of progress.",NA,"601",NA
"A place called Green Valley gave me a passion, a belief in opportunity for all.",NA,"503",NA
"And now in my life and in my home, Janine and the boys have taught me the power of caring, of our love and time together.",NA,"603",NA
"They have made me a better man.",NA,"603",NA
"A man strong enough to know that he can lead this nation well.",NA,"305",NA
"That he can unite our people, not divide them.",NA,"606",NA
"That at 43 years of age - in the prime of my life - I have something to offer our country: the beliefs and values of a good society.",NA,"601",NA
"That's the Australia I believe in:",NA,"601",NA
"No matter where you come from, you should have the same chance to succeed in life.",NA,"503",NA
"A society where we look out for each other, not just ourselves.",NA,"503",NA
"And if someone falls, we pick them up and give them a second chance in life.",NA,"503",NA
"No one gets left behind.",NA,"503",NA
"I believe in governments helping people.",NA,"503",NA
"I believe in opportunity.",NA,"503",NA
"But I also know that the people should be enabled to help themselves - to work hard, to exercise responsibility.",NA,"401",NA
"There is no way out of poverty and disadvantage without having a go, without effort.",NA,"401",NA
"I want to lead a government that will free up the Australian people to have a go, by giving them all a fair-go.",NA,"503",NA
"This is what I mean by the ladder of opportunity - all Australians climbing upwards.",NA,"410",NA
"Making a better life for themselves and their families,",NA,"603",NA
"knowing that at the same time, they are making Australia stronger and fairer.",NA,"601",NA
"Only in this way can we end the drift into division and ever- widening inequality.",NA,"606",NA
"Only in this way can we restore a shared sense of purpose, every Australian participating in the life, work and future of the nation.",NA,"606",NA
"Making Australia truly prosperous and secure,",NA,"601",NA
"no longer growing apart, but growing together.",NA,"606",NA
"My fellow Australians, Australia needs, and needs now, a new government.",NA,"305",NA
"A government with optimism and energy:",NA,"305",NA
"A government, a Prime Minister with fire in the belly.",NA,"305",NA
"A Prime Minister in touch with the Australian people.",NA,"202",NA
"A leader who believes in the people and always trusts in them.",NA,"202",NA
"That's Labor's goal - to give this nation a government every bit as fair and warm-hearted as the Australian people themselves.",NA,"601",NA
"A government as big and generous in spirit as the country we love.",NA,"601",NA
"A government with the plans, the leadership, the will and the energy to take Australia forward.",NA,"305",NA
"A government for the people, not just the powerful.",NA,"202",NA
"A government that cares about the needy, the sick and the frail.",NA,"503",NA
"A government that gives real life expression to the great Australian ethos of a fair go for all.",NA,"503",NA
"A government for the many, not just the few.",NA,"202",NA
"That's why I'm asking for the support of the Australian people on the 9th October - to achieve these goals: our mighty crusade for a stronger, safer and fairer Australia, through the election of an Australian Labor Government.",NA,"305",NA
"Circuit, Barton ACT 2600.",NA,NA,NA
