"text","text_en","cmp_code","eu_code"
"implement shared management agreements with Aboriginal and Torres Strait Islander peoples to develop meaningful employment in natural resource management.",NA,"301",NA
"develop and adequately fund fuel reduction burning strategies based on the latest research on scientific fire ecology, fire behavior information and indigenous fire management practices, in consultation with experts, custodians and land managers.",NA,"501",NA
"increase funding for bushfire research to include the effective use of fire, strategies for controlling arsonists, and best environmental and fire risk minimization in building practices.",NA,"501",NA
"Biological Diversity",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"biodiversity, ecosystems and ecosystem processes maintain Earth‟s life support systems, including the climate system.",NA,"501",NA
"the protection and conservation of biodiversity is essential for the wellbeing of all life on Earth, including human life.",NA,"501",NA
"the loss of Australia‟s biodiversity poses an unacceptable threat to human and ecosystem health, and dramatically reduces our ability to cope with major ecological threats such as climate change.",NA,"501",NA
"protected areas are vital to the preservation of Australia‟s biodiversity, and therefore to the health and wellbeing of all Australians.",NA,"501",NA
"habitat loss and fragmentation, together with the spread of alien invasive species exacerbated by climate change, are the greatest threats to the biodiversity of the planet.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"Australia‟s biological diversity (in ecosystem, species and genetic diversity) to be maintained.",NA,"501",NA
"a comprehensive, adequate and representative system of terrestrial, freshwater and marine protected areas (MPAs), including all remaining areas of high conservation value, managed primarily to protect biodiversity.",NA,"501",NA
"effective habitat management, including ecologically appropriate use of fire.",NA,"501",NA
"protection from accidental or deliberate introduction of exotic plants, animals and organisms which pose a threat to Australia‟s biodiversity, agriculture or human health.",NA,"501",NA
"10. protection, restoration and extension of the habitats of Australia‟s native animals including marine and riverine species.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"promote the application of ecologically sustainable development (ESD) and the precautionary principle.",NA,"416",NA
"introduce national measures to end broadscale clearing and incremental loss of native vegetation.",NA,"501",NA
"establish buffer zones in high conservation areas, and link and restore ecological fragments on public and private land.",NA,"501",NA
"fund and enforce recovery plans for threatened and endangered species and ecological communities.",NA,"501",NA
"fund and enforce threat abatement plans for nationally listed threatening processes.",NA,"501",NA
"increase funding to biosecurity services to anticipate new alien invasive species threats posed by climate change and expanded pathways resulting from globalised trade and travel.",NA,"501",NA
"increase funding for research into humane and sustainable means of controlling existing and potential threats to biodiversity from feral animals, weeds and pest species.",NA,"501",NA
"increase and enforce penalties for the killing and/or capture of nationally listed threatened and endangered species, and for deliberate habitat destruction.",NA,"501",NA
"support programs that work with private landowners to protect and restore nature conservation values on their land, including conservation covenants.",NA,"501",NA
"Marine and Coastal Areas",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"a cooperative national approach to coastal management is required to deliver clean and healthy environments, integrated ecosystems",NA,"501",NA
"and sustainable coastal communities.",NA,"416",NA
"the application of the precautionary principle is fundamental to sustainable management of marine, coastal and estuarine ecosystems.",NA,"501",NA
"fisheries must be managed as a part of a broader ecosystem which meets the needs of natural predators as well as humans.",NA,"501",NA
"the native title claims to sea country by Aboriginal and Torres Strait Islander peoples must be acknowledged, including their right to sustainably access customary fishing grounds.",NA,"503",NA
"the health of Australia‟s estuarine, coastal and marine environment is dependent on land management that recognises the interconnectedness of terrestrial and marine ecosystems.",NA,"501",NA
"ecosystems-based management is the most sustainable and appropriate model for the management of Australia‟s marine territories.",NA,"416",NA
"the health of Australia‟s fishing industries is dependent on adequate conservation and sustainable management measures that ensure the replenishment of fishing stocks.",NA,"501",NA
"sea level rise, ocean warming, acidification, and increased severity and frequency of storms as a result of climate change pose grave threats to marine and coastal ecosystems.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"a Comprehensive, Adequate and Representative (CAR) system of marine reserves in both Commonwealth and state and territory waters, to adequately conserve  and protect Australia‟s unique marine, coastal and estuarine biodiversity.",NA,"501",NA
"statutory ecosystems-based regional marine planning that enables the full range of uses and impacts to be identified and managed, and allocates resources across and within marine industry sectors.",NA,"501",NA
"a reduction in fishery by-catch and habitat damage from both commercial and recreational fishing and other marine activities, and the conservation of key target species.",NA,"416",NA
"a strengthened cooperative national approach to the identification, containment and eradication of introduced marine pests.",NA,"501",NA
"implementation by all levels of government of the National Framework for Integrated Coastal Zone Management.",NA,"501",NA
"protection of the habitat of all marine mammals.",NA,"501",NA
"a global ban on commercial and so-called scientific take or other killing of all whales and other cetaceans, except for sustainable indigenous subsistence hunting.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"introduce an Oceans Act that coordinates sustainability of ocean uses through a statutory National Oceans Authority, reporting to the parliament, and enforcing ecosystem-based regional management plans and targets.",NA,"416",NA
"as part of the Oceans Act, legally define Australia‟s exclusive economic zone as extending only to the internationally recognised 200 mile limit from the coastline, not the undersea continental shelf.",NA,"501",NA
"introduce new laws to address the full range of threats to marine mammals, protect animals from harm, and to conserve species.",NA,"501",NA
"in cooperation with the states and territories, review all offshore constitutional settlements to ensure consistent regulation across state and Commonwealth marine boundaries, and assess the need for a single National Oceans Authority administrative area for Australia‟s marine territory.",NA,"303",NA
"ensure that the National Representative System of Marine Protected Areas program has legislated targets of a minimum of 30% „no take‟ areas per bioregion by 2012.",NA,"501",NA
"expand the Indigenous Protected Areas Program to include marine based proclamations and management and develop programs for using traditional marine law and customary tenure systems for ecologically sustainable marine management.",NA,"416",NA
"fund the next regional marine planning process with a requirement for its completion around Australia within 10 years.",NA,"501",NA
"require States to implement regional marine planning processes in State waters that complement national Regional Marine Plans.",NA,"501",NA
"introduce random mandatory vessel monitoring systems in Australian waters and increase mandatory observer coverage to at least 50% of all commercial vessels.",NA,"501",NA
"phase out the entry into Australian waters of all single skin tankers.",NA,"501",NA
"create a register of unsafe or inappropriate vessels (identified by flags, owners, charterers and survey societies) and prohibit these from entering Australian waters.",NA,"501",NA
"appropriately resource the monitoring and evaluation of the state of Australia‟s marine and coastal resources.",NA,"501",NA
"establish trilateral agreements and adequately resource the implementation of the National Framework for Integrated Coastal Zone Management.",NA,"501",NA
"work with the states & territories to reduce land-based sources of marine pollution, including pollution from diffuse urban and agricultural sources.",NA,"501",NA
"introduce national standards for the ecological health of beaches and coastal lagoons.",NA,"501",NA
"strengthen the management of introduced marine pests, and investigate the most effective means by which to prevent their introduction by international shipping.",NA,"501",NA
"support all appropriate sanctuaries and measures to protect marine mammals from hunting, except for sustainable indigenous subsistence hunting.",NA,"501",NA
"reaffirm support for a comprehensive international ban on commercial whaling, the abolition of so called „scientific‟ whaling, and an international ban on the sale of whale meat and byproducts.",NA,"501",NA
"restrict the use of seismic devices and other technologies that cause ecological harm, particularly to marine mammals.",NA,"501",NA
"restrict the testing of military and naval explosive devices in the oceans to minimise the impacts on marine and coastal ecosystems.",NA,"501",NA
"eliminate harmful and toxic waste dumping into Australian waters.",NA,"501",NA
"Water and Inland Aquatic Environments",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"access to clean and adequate water is fundamental to life.",NA,"501",NA
"Australia is the driest inhabited continent in the world, and our freshwater resources are coming under increasing pressure as a result of climate change and growing human demand.",NA,"501",NA
"the health of our catchments, rivers, wetlands, groundwater systems and estuaries underpins the health of our environment and our communities, and the prosperity of our agriculture and industry.",NA,"501",NA
"we have a responsibility to protect Australia‟s rivers and freshwater environments as part of our natural heritage and future prosperity.",NA,"501",NA
"as a scarce and fluctuating resource, Australia‟s major water supplies must be publicly owned and must be managed through a system of regulated water allocation.",NA,"501",NA
"water efficiency and recycling measures must be considered before expensive, environmentally damaging and greenhouse gas intensive alternative water management strategies.",NA,"501",NA
"Aboriginal and Torres Strait Islander people must have the opportunity to participate in water catchment planning and management where appropriate.",NA,"301",NA
"there should be no new large-scale dams on Australian rivers.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"legislation and regulatory systems which protect our catchments, rivers, wetlands, estuaries and groundwater systems.",NA,"501",NA
"healthy drinking water that consistently meets or exceeds World Health Organisation (WHO) and National Drinking Water standards.",NA,"501",NA
"public ownership and control of all major water supply, distribution, drainage and disposal systems.",NA,"501",NA
"sustainable water use planning to be required for all new developments and agricultural use.",NA,"501",NA
"national research and planning addressing the impacts of climate change on our catchments, rivers, wetlands, estuaries and groundwater systems.",NA,"501",NA
"all national water reform legislation, planning and agreements to strategically address the impacts of climate change on Australia‟s water resources.",NA,"501",NA
"15. sufficient water allocations for environmental flows.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"16  ensure that all major water infrastructure systems are in public ownership.",NA,"413",NA
"17  establish funding agreements with the states and territories based on per capita targets for  reduction in water consumption and increases in recycling and reuse.",NA,"501",NA
"18  encourage the states and territories to adopt Water Sensitive Urban Design principles and methods for both new and existing development and infrastructure.",NA,"501",NA
"19  work with the states and  territories to:",NA,NA,NA
"  review the impact of climate change on catchments, rivers, wetlands, groundwater systems and estuaries and ensure  that all future planning adequately addresses climate change;",NA,"501",NA
"  implement a Comprehensive, Adequate and Representative (CAR) system of reserves for Australia‟s unique and high conservation value freshwater ecosystems, and fully protect rivers that still have natural flow regimes;",NA,"501",NA
"  implement integrated catchment management planning and establish environmental flow targets for all catchments on a national basis;",NA,"501",NA
"  buy back water entitlements in severely degraded and over-allocated systems;",NA,"501",NA
"  permit extraction from groundwater systems that do not exceed recharge rates, as determined by a comprehensive hydrogeological assessment; //|and",NA,"501",NA
"  support the introduction of water recycling measures.",NA,"501",NA
"20  support a national review of the social, economic and ecological impacts of Australian water allocations and water trading systems.",NA,"501",NA
"21  ensure that any water trading systems are based on scientific studies of the hydrological systems involved (both surface water and groundwater), and that water trading boundaries and allocations are ecologically appropriate.",NA,"501",NA
"22  support whole of basin planning and management of the equitable use of the water resources of Murray Darling Basin that implements a cap on sustainable extraction, manages the health and resilience of the river and its ecosystems,",NA,"501",NA
"and supports sustainable food production and rural enterprises for the long-term viability and wellbeing of basin communities.",NA,"416",NA
"23  legislate to ensure the provision of environmental water flows in all catchments to sustain and restore our natural environmental heritage.",NA,"501",NA
"24  implement water saving efficiency measures for irrigated agriculture, and ensure pricing reflects the true cost of water use.",NA,"501",NA
"25  consult with Aboriginal and Torres Strait Islander people in integrated catchment planning and management, and support the recognition of Indigenous water rights and the allocation of water for cultural flows.",NA,"301",NA
"26  require a complete environmental impact assessment, prior to commencement, for schemes involving re-insertion of waste-water into an aquifer.",NA,"501",NA
"27  assist the states and territories to address processes that threaten Australia‟s freshwater systems such as land clearance, mining, erosion, sedimentation and pollution, by protecting and restoring native vegetation, and addressing point and diffuse sources of pollution and sediment runoff.",NA,"501",NA
"28  ensure that Australian drinking water supplies consistently meet or exceed WHO and National Drinking Water standards, and that catchment water quality is regularly monitored and publicly reported.",NA,"501",NA
"29  ensure that there are comprehensive minimum water efficiency standards for new buildings and industries as well as new domestic and commercial appliances.",NA,"501",NA
"Animals",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"1.  animals have intrinsic value, separate from the needs of humans who have a responsibility to ensure that animals‟ rights are respected.",NA,"501",NA
"we have a duty of care to minimise cruelty to animals resulting from human activity.",NA,"501",NA
"native animals and their habitats must be protected.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"the protection of native animals, and the restoration and extension of their current natural habitats.",NA,"501",NA
"the most humane and effective means available to be used in the control of introduced and pest species, including humane population management methods.",NA,"501",NA
"an end to cruel and unnecessary animal experimentation.",NA,"501",NA
"increased community understanding of the impacts of consumer choices on animal welfare and on the environment.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"strengthen national animal welfare legislation that prohibits cruelty and ensures that acts of cruelty are treated as criminal offences.",NA,"501",NA
"legislate to protect the welfare of agricultural animals, including conditions of transport and captivity.",NA,"501",NA
"end the export of live animals for consumption.",NA,"501",NA
"phase out intensive farming practices in meat, dairy and egg production.",NA,"501",NA
"develop an enforceable Australian standard for free-range farming practices for all agricultural animals.",NA,"501",NA
"ban the use of animals as experimental objects in military and industrial research, and in cosmetics testing.",NA,"501",NA
"ban genetic engineering involving animals, including reproductive cloning.",NA,"501",NA
"ban the importation of animal products produced by methods which do not accord with Australian standards.",NA,"501",NA
"ban the importation of animals for zoos, except where the importation will assist the overall conservation of the species.",NA,"501",NA
"ban the exportation of animals to jurisdictions where levels of legislative protection are below those of Australia.",NA,"501",NA
"work for improved global conservation of habitat for endangered species through Australia‟s trade, diplomatic and aid relations.",NA,"501",NA
"ban the use or display of wild animals, and phase out the use of domesticated animals, in circuses.",NA,"501",NA
"ensure that trade agreements do not undermine Australian animal welfare standards.",NA,"501",NA
"promote an accurate national labelling system that identifies products that are „cruelty-free‟.",NA,"501",NA
"support the research, development and implementation of more humane methods of introduced pest and introduced species management and control.",NA,"501",NA
"foster community education about the needs of animals and our responsibilities to them.",NA,"501",NA
"support a ban on commercial whaling in accordance with the Australian Greens Policy on Marine and Coastal Environments.",NA,"501",NA
"Waste",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"waste management policy should adopt a zero waste goal  to conserve natural resources for future generations, avoid the build up of toxic and noxious substances, conserve water and achieve deep cuts in greenhouse gas emissions.",NA,"501",NA
"reducing, reusing and recycling are integral to achieving zero waste.",NA,"501",NA
"full social, environmental and economic costs must be taken into account in decisions about creating, managing and disposing of waste.",NA,"501",NA
"the transportation of hazardous waste must be minimised, and the Australian community must be fully informed about its location, disposal and transportation.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"a comprehensive national waste strategy, addressing each stage of the production and consumption cycle, with mandatory targets for the avoidance, reduction and recycling of the different categories of waste.",NA,"501",NA
"to orient waste management policy on the principle of Extended Producer Responsibility.",NA,"501",NA
"active management of greenhouse gas emissions from current and legacy landfill sites",NA,"501",NA
"elimination of the incineration of materials producing toxic emissions.",NA,"501",NA
"strict enforcement of penalties for illegal dumping.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"in cooperation with the states and territories, regulate and fund hazardous materials collection and treatment facilities, with the aim of keeping all stockpiles and newly generated hazardous waste to a minimum.",NA,"501",NA
"phase out the use of toxic elements in consumer goods sold in Australia",NA,"501",NA
"regulate to phase out where possible non-recyclable plastics, composite materials, and arsenic treated timber",NA,"501",NA
"strengthen and independently verify the National Pollution Inventory to ensure it comprehensively documents all point source substances released to the environment",NA,"501",NA
"implement reporting systems to document the true volumes, generators and types of waste.",NA,"501",NA
"through the Council of Australian Governments, implement a national phase-out of the use of landfills for the disposal of unsorted waste.",NA,"501",NA
"work with states and territories to structure strong and consistent levy systems which act as disincentives for unsorted waste, with the monies raised directed to the provision of sustainable waste reuse and recycling facilities.",NA,"501",NA
"work to introduce national container deposit legislation.",NA,"501",NA
"introduce a system of Extended Producer Responsibility that obliges manufacturers, distributors and importers to take financial responsibility for the end of life recovery and recycling of the product, and requires them to use re-use and recycling strategies that meet minimum health, safety and environmental standards.",NA,"501",NA
"prohibit export of E-waste unless similar health, safety and environmental standards exist in the importing country..",NA,"501",NA
"work with states and territories and the industry sector to implement extended producer responsibility schemes for E-waste, tyres, batteries, compact florescent lights, packaging and gas bottles.",NA,"501",NA
"provide economic incentives for the use of 100% post consumer recycled and other products with a significant proportion of recycled content.",NA,"501",NA
"restrict the distribution of junk mail.",NA,"501",NA
"end the dumping of reusable building wastes in landfill and work with industry to develop a waste strategy for the construction sector.",NA,"501",NA
"support mandatory labelling of electronics and large manufactured goods that clearly indicates that they may not be placed in household waste or municipal landfill streams.",NA,"501",NA
"introduce a national green labelling scheme for products that are biodegradable, reusable or recyclable, and for products which are primarily made from recycled materials.",NA,"501",NA
"ratify Decision III/1 of the Basel Convention to stop Australia‟s practice of dumping hazardous waste on non-OECD countries.",NA,"501",NA
"Population",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"Australia must contribute to achieving a globally sustainable population.",NA,"501",NA
"our environmental impact is not determined by population numbers alone, but by the way that people live.",NA,"501",NA
"consumption patterns and levels, distribution of resources, agricultural practices for domestic consumption and export, levels and types of industrial activity, urban design and transport options determine the ecological footprint of a group of people.",NA,"501",NA
"there are complex issues involved in population policy, including:",NA,"501",NA
"  women‟s rights;",NA,"706",NA
"  unsustainable resource use; and",NA,"501",NA
"  inequitable distribution of wealth and power.",NA,"503",NA
"5.   Australia‟s population policy should be determined by its commitment to:",NA,"501",NA
"  ecological sustainability;",NA,"501",NA
"  both global and domestic social justice and equity;",NA,"503",NA
"  intergenerational equity;",NA,"503",NA
"  multiculturalism;",NA,"607",NA
"  international human rights obligations; //|and",NA,"201",NA
"  decent wages and  conditions for all workers.",NA,"701",NA
"population policy should not be driven by economic goals or to counter the effects of an ageing population.",NA,"501",NA
"an Australian population policy must consider the geographical distribution of human settlements rather than just concentrate upon population size at the national level.",NA,"501",NA
"Australia has an obligation to accept humanitarian migration including that resulting from climate change.",NA,"201",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"reduction of Australia‟s use of natural resources to a level that is sustainable and socially just.",NA,"501",NA
"recognition that use of resources in production for export is as damaging to the environment as production for domestic consumption.",NA,"501",NA
"11.  human settlements which are:",NA,"501",NA
"  designed and built to minimise environmental harm and maximise social well-being; //|and",NA,"501",NA
"  located in areas where their ecological impact is minimised.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"support, through extensive community consultation, a population policy directed towards ecological sustainability in the context of global social justice.",NA,"501",NA
"work to achieve a sustainable relationship between humans and the environment by taking action:",NA,"501",NA
"  in Australia, including planning, consultation and a whole of government approach, toimprove equity in consumption levels and resource and technology use; //|and",NA,"501",NA
"  globally, to improve social and economic equity",NA,"503",NA
"and promote programs that empower women.",NA,"706",NA
"14. implement the 1994 United Nations International Conference on Population and Development Programme of Action as endorsed by the Australian Government, //|by:",NA,"501",NA
"  increasing our contribution to programs that empower women and increase their access to a wide range of safe family planning options; //|and",NA,"706",NA
"  increasing our overseas aid budget to 0.7% of GNP by 2010 as recommended by the United Nations, directed to the poorest, which often include women, with a focus on clean water and sanitation, education and high quality accessible health services, including sexual and reproductive health services.",NA,"107",NA
"ensure that Australian family planning programs, both domestically and overseas, are adequately funded to deliver services in the context of reproductive health programs which increase the power of girls and women to determine their own reproductive lives, and increase the understanding of men of their reproductive responsibilities.",NA,"706",NA
"prepare contingency plans for possible large scale humanitarian migration as a result of climate change.",NA,"501",NA
"Policy Category: B. Agriculture and Natural Resources",NA,NA,NA
"Sustainable Agriculture",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"the long-term sustainability of agriculture is essential for Australia‟s society, economy and environment.",NA,"703",NA
"sustainable agriculture is fundamental to supporting rural communities, which are a vital part of Australian society.",NA,"703",NA
"rural Australia faces complex agricultural, environmental and social challenges; many farmers and pastoralists are actively seeking sustainable practices, but struggle to contend with increasing financial pressures.",NA,"703",NA
"the combined problems of salinity, water quality, soil degradation and habitat fragmentation require an integrated approach at the farm enterprise, catchment and landscape scales.",NA,"703",NA
"ongoing research, development and extension are essential to both improve the sustainability of Australian agriculture and to maintain its competitiveness.",NA,"703",NA
"we must plan and manage for the likely impacts of climate change, increasing climatic variability and oil scarcity on Australia‟s agricultural industries.",NA,"703",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"sustainable land management.",NA,"703",NA
"improved water efficiency, water quality and conservation within agricultural systems.",NA,"703",NA
"to work with the farming community to address the critical issue of soil degradation and loss of soil health facing Australian agricultural industries.",NA,"703",NA
"an end to broad-scale native vegetation clearing and, where possible, restoration of native vegetation and biodiversity.",NA,"703",NA
"the identification of damaged landscapes and those at risk, and the implementation of remediation strategies for these areas.",NA,"703",NA
"increased support for research into sustainable agricultural innovations and industries.",NA,"703",NA
"an increase in new sustainable industries, including biofuel and bioenergy production, provided that they do not endanger food security.",NA,"703",NA
"improved protection for pastoral and leasehold lands, waterways, roadsides, travelling stock routes and other key public assets.",NA,"703",NA
"better biosecurity through effective management of invasive species, pests and diseases.",NA,"703",NA
"prime agricultural land protected from urban developments and other encroachments, and support for community-based food production systems.",NA,"703",NA
"regional communities to be prepared for the impacts of oil scarcity, climate change and increased climate variability.",NA,"703",NA
"the promotion of Australian produce to the Australian community.",NA,"703",NA
"the protection and enhancement of crop diversity and resilience.",NA,"703",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"foster cooperative partnerships between governments, agribusiness, landholders and managers, and communities, to implement sustainable agricultural systems, methods and industries, and to undertake landscape restoration.",NA,"703",NA
"revise and improve existing strategies for natural resource management at both farm and catchment levels.",NA,"703",NA
"work for community consultation and participation in policy and decision-making in agricultural landscape management, with legislation, where appropriate.",NA,"703",NA
"address climatic variability and climate change through risk management strategies that minimise the adverse impacts of weather extremes, and encourage the adaptation of agricultural processes to climate change.",NA,"703",NA
"extend incentive schemes to landholders implementing sustainable farming systems.",NA,"703",NA
"review exceptional circumstances criteria which permit the continuation of degrading practices.",NA,"703",NA
"strengthen national research and development coordination and funding for new industries that deliver environmental and community benefits.",NA,"703",NA
"structure tax incentives to encourage private sector investment in sustainable new agricultural industries.",NA,"703",NA
"regulate for sustainable use of irrigation water and groundwater, including transparent pricing to promote efficient water use.",NA,"703",NA
"ensure agricultural land zoning reflects land use capability and protects prime agricultural land.",NA,"703",NA
"support initiatives that increase local product quality and nutrition, local value-adding and local distribution, and promote Australian produce to the Australian community.",NA,"703",NA
"support further research into alternatives to, and fund the transition from, the use of nonrenewable energy, and agrochemicals such as pesticides and artificial fertilisers.",NA,"703",NA
"ensure better access for primary producers to services, expertise and technologies that improve the sustainability of their enterprises.",NA,"703",NA
"support food trading and processing practices that reduce transport, packaging and waste.",NA,"703",NA
"resource international and intranational biosecurity, pest, weed and disease control measures, to protect Australia‟s biodiversity, its agriculture, and people.",NA,"703",NA
"fund research into social and economic factors associated with changes in land use, transport and energy costs, and climate risk.",NA,"703",NA
"provide long-term funding for successful programs of sustainable landscape use.",NA,"703",NA
"promote ecologically sustainable approaches to land use to reduce greenhouse gas emissions and sequester carbon in soil, and offer incentives for implementation.",NA,"703",NA
"seek and support fair trade and biosecurity in international trade agreements.",NA,"703",NA
"address soil degradation and soil health as key funding priorities for natural resource management programs.",NA,"703",NA
"promote organic agriculture.",NA,"703",NA
"Genetically Manipulated Organisms (GMOs)",NA,NA,NA
"Principles",NA,NA,NA
"The Australian Greens believe that:",NA,NA,NA
"genetically manipulated organisms (GMOs), their products, and the chemicals used to manage them, pose unacceptable threats to natural and agricultural ecosystems.",NA,"501",NA
"the precautionary principle must be applied to the use of genetically manipulated organisms and the techniques for producing them.",NA,"501",NA
"GMO assessments must be broad, independent and scientifically robust, and any negative effects detected and addressed proactively.",NA,"501",NA
"as living organisms - plants, animals and micro-organisms -are not inventions, patents on life are unethical, against the public interest and should be banned.",NA,"501",NA
"the Australian government must ban plant GMOs with seeds made sterile by 'terminator' (Gene Use Restriction) technologies, so they will not germinate when planted, and advocate this policy in Convention of Biological Diversity negotiations.",NA,"501",NA
"farmers and consumers have a right to grow and consume food that is not genetically manipulated.",NA,"501",NA
"everyone has a right to know if foods contain any ingredients made using GM techniques, through the comprehensive labelling of those products.",NA,"501",NA
"Goals",NA,NA,NA
"The Australian Greens want:",NA,NA,NA
"a moratorium on the release of GEOs into the environment until there is an adequate scientific understanding of their long term impact on environmental and human health and animal health. (NB: most GM products are fed to animals)",NA,"501",NA
"mandatory labelling of all foods containing any ingredient, additives, processing aid or other constituent produced using GMOs.",NA,"501",NA
"a ban on patenting all living organisms - plants, animals and micro-organisms - and naturally occurring DNA code sequence information.",NA,"501",NA
"a scientific system which sets objective benchmarks, standards and quality assurance systems in advance, to mandate top quality, peer reviewed scientific evidence must be the only basis for assessing and licensing GMOs.",NA,"501",NA
"a strengthened, transparent, precautionary regulatory and monitoring system which prevents GMO contamination.",NA,"501",NA
"impact assessment research criteria and benchmarked processes that ensure GEOs are safe for the environment, and that derived foods are safe for human consumption.",NA,"501",NA
"Measures",NA,NA,NA
"The Australian Greens will:",NA,NA,NA
"sign and ratify the Cartagena Biosfety Protocol (on the safe international transfer, handling and use of living modified organisms) so that Australia fulfils its responsibilities under the Convention on Biological Diversity.",NA,"501",NA
"review and amend the Commonwealth Gene Technology Act 2000 (as amended) to:",NA,NA,NA
"  ensure the precautionary principle is rigorously applied to all applications for the general or restricted release of any GMO;",NA,"501",NA
"  ensure that assessment processes are objectively and fairly conducted by independent scientists and community representatives with the power to influence the regulators decisions;",NA,"501",NA
"  ensure that the assessment process is objective and fair, and is by independent scientists and community representatives;",NA,"501",NA
