"text","text_en","cmp_code","eu_code"
"The initiatives are worth $1.1 billion over four years.",NA,"411",NA
"The National Innovation and Science Agenda will drive smart ideas that create business growth",NA,"402",NA
", local jobs",NA,"701",NA
"and global success.",NA,"601.1",NA
"Issues 3",NA,"H",NA
"Backing Small Business",NA,"H",NA
"Small business is the engine room of the Australian economy, employing 4.7 million Australians.",NA,"401",NA
"Small and medium businesses are driving jobs growth in Australia and must continue to do so.",NA,"401",NA
"That is why last year, we announced:",NA,"402",NA
"A 1.5 percentage point tax cut for incorporated small businesses with a turnover of less than $2 million per year;",NA,"402",NA
"A 5% tax discount for unincorporated small businesses;",NA,"402",NA
"Immediate tax deductions for each and every asset purchased up to $20,000; and",NA,"402",NA
"Immediate deductibility of professional expenses when establishing new small businesses.",NA,"402",NA
"The Turnbull Government’s Ten Year Enterprise Tax Plan will support growth, higher wages and jobs by lowering the tax rate for companies over time to an internationally competitive level.",NA,"402",NA
"We will: Cut the small business company tax rate to 27.5 per cent for small businesses with a turnover less than $10 million.",NA,"402",NA
"Increase the unincorporated tax discount from 5 per cent to 8 per cent, capped at $1,000 for small businesses with a turnover less than $5 million.",NA,"402",NA
"Extend access to the instant asset write off so that small businesses with a turnover less than $10 million can instantly deduct each and every asset under $20,000.",NA,"402",NA
"Make life easier by simplifying Business Activity Statements (BAS), reducing reporting labels from seven to three.",NA,"303",NA
"The company tax rate will be progressively lowered to 25 per cent by 2026-27 for all companies.",NA,"402",NA
"We are also supporting small business by:",NA,"303",NA
"Cutting red tape by $4.5 billion, including simplifying the process for establishing an employee share scheme and removing almost 450,000 small businesses from the PAYG system;",NA,"303",NA
"Opening new markets by signing export trade agreements with China, Korea and Japan;",NA,"402",NA
"Extending protections against unfair contract terms to small businesses; and",NA,"403",NA
"Appointing the first ever Small Business and Family Enterprise Ombudsman.",NA,"403",NA
"The Coalition is also fixing Australia’s competition laws to help small to medium companies compete with larger established ones and to ensure they’re not shut out of markets unfairly by the big players.",NA,"403",NA
"Adopting the recommendations of the Harper Review, the Coalition will repeal the current Section 46 of the Competition and Consumer Act and replace it with a new provision that prevents firms with substantial market power from engaging in conduct that has the purpose, effect or likely effect of substantially lessening competition.",NA,"403",NA
"This will prevent the misuse of market power and benefit small businesses.",NA,"403",NA
"It will enhance competition, support innovation, benefit consumers and boost jobs and growth.",NA,"410",NA
"This is an important reform for Australia’s more than two million small businesses.",NA,"401",NA
"Issue 4",NA,"H",NA
"Cleaning Up the Construction Industry",NA,"H",NA
"The Coalition will reintroduce the Australian Building and Construction Commission (ABCC), to restore the rule of law in the construction industry.",NA,"702",NA
"The construction industry employs more than 1 million Australians, in around 340,000 (predominantly small) businesses.",NA,"701",NA
"Unfortunately, bullying, intimidation and lawlessness are rife.",NA,"702",NA
"As at March 2016, there were over 100 officials of the Construction, Forestry, Mining and Energy Union (CFMEU) before the courts for allegedly breaching workplace laws.",NA,"702",NA
"Currently, around 2 out of every 3 working days lost to industrial disputes are in the construction industry.",NA,"702",NA
"Since Labor abolished the ABCC, the number of working days lost to industrial disputes in the construction industry has increased by 34%.",NA,"702",NA
"Re-establishing the ABCC is critical for jobs, growth and our transition to a strong new economy.",NA,"410",NA
"Restoring the rule of law to the construction industry is also critical for Australia’s ability to afford the infrastructure of the 21st century.",NA,"411",NA
"AN HONEST AND FAIR WORKPLACE RELATIONS SYSTEM",NA,"H",NA
"The recent Royal Commission into Trade Union Governance and Corruption found a “widespread” and “deep-seated” culture of lawlessness.",NA,"702",NA
"It concluded: “it is clear that in many parts of the world constituted by Australian trade union officials, there is room for louts, thugs, bullies, thieves, perjurers, those who threaten violence, errant fiduciaries and organisers of boycotts”.",NA,"702",NA
"The Royal Commission referred 93 individuals and entities for further investigation for breach of the civil or criminal law, but conceded “it would be utterly naive to think that what has been uncovered is anything other than the small tip of an enormous iceberg”.",NA,"702",NA
"The Coalition’s Registered Organisations Bill will restore honesty and fairness to the workplace relations system.",NA,"702",NA
"It will strengthen existing financial accounting, disclosure and transparency obligations and establish the Registered Organisations Commission – a new, independent regulator with increased powers to monitor and regulate registered organisations.",NA,"702",NA
"This will ensure union members can be confident their membership fees are being spent lawfully and in their interests – not in the interests of union bosses.",NA,"702",NA
"It will also ensure our workplace relations system delivers more jobs and economic growth.",NA,"410",NA
"Issue 5",NA,"H",NA
"Helping Families Get Ahead",NA,"H",NA
"The Coalition is committed to helping Australian families to get ahead.",NA,"408",NA
"MAKING A START ON INCOME TAX RELIEF",NA,"H",NA
"Middle income Australians are bearing a growing tax burden.",NA,"704",NA
"Without action, the average full time wage earner would face the second highest marginal tax rate this year and nearly half of all taxpayers would be in the top two brackets in ten years’ time.",NA,"704",NA
"The Turnbull Government is giving hard working Australians greater incentive to earn more without being taxed more.",NA,"704",NA
"The Government will prevent average full time wage earners from moving into the second top tax bracket until 2019-20 by increasing the 32.5 per cent tax threshold from $80,000 to $87,000.",NA,"704",NA
"This will stop around 500,000 taxpayers facing the 37 per cent marginal tax rate.",NA,"704",NA
"By pushing up the tax threshold on the middle tax bracket we’ll keep full time average wage earners on the lower rate for longer.",NA,"704",NA
"This will reward hard working Australians for doing more overtime, picking up more shifts, taking a promotion or a better new job, without being penalised by paying more tax through the higher rate.",NA,"704",NA
"This change also builds on the tax cuts provided to those on incomes of less than $80,000 to compensate for the carbon tax.",NA,"503",NA
"By abolishing the carbon tax and keeping this tax relief, we delivered a genuine tax cut for those earning up to $80,000 a year.",NA,"503",NA
"MORE ACCESSIBLE AND AFFORDABLE CHILDCARE",NA,"H",NA
"The Government’s more than $3 billion Jobs for Families child care package will make child care simpler, more affordable and more accessible for almost one million Australian families.",NA,"504",NA
"As a result of these reforms, families with incomes of between $65,000 and $170,000 will be around $30 a week – or $1,500 a year – better off.",NA,"504",NA
"A strong safety net will provide additional learning opportunities for children in low income families or at-risk children, as well as those in the care of their grandparents.",NA,"506",NA
"Under Labor, the cost of childcare increased by over 50% in just 6 years.",NA,"504",NA
"Our reforms will put downward pressure on child care costs.",NA,"504",NA
"To protect children from diseases, our “no-jab, no pay” rule is removing access to family and child care payments for parents who don’t vaccinate their children.",NA,"505",NA
"REAL JOBS FOR YOUNG AUSTRALIANS",NA,"H",NA
"To get more young Australians into work, the Turnbull Government has created a new Youth Jobs PaTH (Prepare-Trial-Hire) Programme.",NA,"411",NA
"Youth Jobs PaTH provides young Australians with intensive pre-employment skills training followed by an internship placement.",NA,"411",NA
"Up to 30,000 job seekers each year will gain a four to twelve week placement in an industry of their choosing.",NA,"411",NA
"And employers who hire an eligible young job seeker in an ongoing job will receive an accelerated wage subsidy of up to $10,000, paid over six months.",NA,"402",NA
"GUARANTEED FUNDING FOR HEALTH AND EDUCATION",NA,"H",NA
"The Government will also provide an additional $1.2 billion between 2018 and 2020 for schools, contingent upon reform efforts by the States and the non-government schools sector to improve education outcomes.",NA,"506",NA
"Because evidence tells us that increased funding alone won’t improve outcomes, we’re focussing on the quality of teachers and teaching, the teaching of reading and maths and the engagement of parents.",NA,"506",NA
"Through a recent agreement with all states and territories, the Turnbull Government will boost funding to public hospitals by around $2.9 billion (an increase of up to 6.5% a year) over the next three years.",NA,"504",NA
"As part of this Agreement, the quality of health care will be improved, with better coordinated care for people with chronic disease and by reducing the number of avoidable hospital readmissions.",NA,"504",NA
"PROTECTING NEGATIVE GEARING",NA,"H",NA
"We will not remove or limit negative gearing – that would increase the tax burden on Australians who are just trying to invest and provide a future for their families.",NA,"401",NA
"Negative gearing is used by over 1 million Australians, two thirds of whom have taxable incomes below $80,000.",NA,"401",NA
"BANNING EXCESSIVE SURCHARGES ON CREDIT CARDS",NA,"H",NA
"The Turnbull Government has passed laws to protect consumers by banning excessive surcharges on credit cards.",NA,"403",NA
"This will ensure customers are charged no more than the amount that reflects the merchant's costs in accepting that payment.",NA,"403",NA
"PROTECTING SAVINGS",NA,"H",NA
"The Coalition has also dumped Labor’s Bank Deposits Tax – to protect the savings of hard-working Australians.",NA,"401",NA
"This would have imposed costs of $1.5 billion on Australians with bank savings.",NA,"401",NA
"We also reversed a decision made by Bill Shorten as Financial Services Minister to take inactive bank accounts and life insurance policies after just 3 years (as opposed to 7 years).",NA,"401",NA
"This raid on savings by Mr Shorten meant $550 million was taken from 156,000 people in 2012-13 alone.",NA,"401",NA
"NO CARBON TAX",NA,"H",NA
"The Coalition will continue to fight Labor’s plans to reintroduce a Carbon Tax, which would put more pressure on family budgets.",NA,"401",NA
"The removal of their last Carbon Tax is saving average households around $550 per year.",NA,"401",NA
"Issue 6",NA,"H",NA
"Supporting Australian Exporters",NA,"H",NA
"Australia's export trade agreements with China, Japan and South Korea – three of our four largest export markets – will set Australia up for the long term.",NA,"407",NA
"These agreements will grow our economy",NA,"410",NA
", create jobs",NA,"701",NA
"and benefit consumers.",NA,"410",NA
"Independent economic modelling has found that together these three free trade agreements will, over the next two decades, create many thousands of new jobs",NA,"701",NA
", make households more than $4,000 better off and boost GDP by almost $25 billion.",NA,"410",NA
"For Australian consumers and businesses, the new trade agreements will also place downward pressure on the prices of some goods, such as vehicles, electronics, clothes and household appliances.",NA,"410",NA
"The Trans-Pacific Partnership Agreement (TPP) promises even greater benefits for Australian exporters and investors in the fast growing Asia-Pacific region.",NA,"407",NA
"We are negotiating further export agreements with India, Indonesia, and regional and Pacific nations",NA,"407",NA
"and have agreed to negotiate an FTA with the 28-member European Union, creating even greater opportunities for Australian businesses.",NA,"407",NA
"CHINA",NA,"H",NA
"Australians are already benefitting from the China-Australia Free Trade Agreement through greater market access for Australian goods and services.",NA,"407",NA
"This is the most liberalising FTA that China has ever undertaken.",NA,"407",NA
"96% of Australian exports to China will be tariff free once this agreement is fully implemented.",NA,"407",NA
"Farmers will benefit with the complete removal of tariffs of key exports such as dairy, beef, lamb, wine, horticulture and seafood.",NA,"703.1",NA
"The China FTA also opens opportunities in China for Australian private hospitals",NA,"402",NA
", providers of aged care services,",NA,"402",NA
"telecommunications companies and a wide range of other service providers.",NA,"402",NA
"JAPAN",NA,"H",NA
"The Japan-Australia Economic Partnership Agreement is the most ambitious trade deal Japan has concluded with any other country.",NA,"407",NA
"When fully implemented, more than 97% of Australian exports will enter Japan – the world’s third-largest economy – duty free or with preferential access.",NA,"407",NA
"The tariffs on our biggest agricultural export to Japan – beef – will almost be halved, while tariffs will be eliminated on other key agricultural exports, including a range of wine, seafood, processed food, fruit, vegetables and nuts.",NA,"703.1",NA
"Australia will also gain new levels of access to the Japanese market for a range of services.",NA,"402",NA
"Australian consumers will also benefit from downward pressure on prices for Japanese cars and parts and a range of household items including whitegoods and electronics through the elimination of tariffs.",NA,"407",NA
"SOUTH KOREA",NA,"H",NA
"Under this agreement, almost 100% of all Australian exports to South Korea will be able to enter duty free on full implementation of the Agreement.",NA,"407",NA
"Independent economic modelling estimates that, by 2030, exports of agricultural goods to South Korea will be 73% higher,",NA,"703.1",NA
"manufacturing exports will be 53% higher and.",NA,"703.1",NA
"mining exports will be 17% higher than would otherwise be the case",NA,"703.1",NA
"TRANS-PACIFIC PARTNERSHIP",NA,"H",NA
"Our goods and services exports to the Trans-Pacific Partnership markets were worth $107 billion in 2014-15 – a third of all our exports.",NA,"407",NA
"The TPP will deliver substantial new trade and investment opportunities and greater access to the world’s most dynamic economies for our service industries.",NA,"402",NA
"Issue 7",NA,"H",NA
"A Stronger Defence Force",NA,"H",NA
"The Government has no higher responsibility than keeping Australia safe and secure.",NA,"104",NA
"The Coalition has a responsible, long-term plan for Australia’s national security.",NA,"104",NA
"The Coalition is committed to building a more potent, agile and engaged Australian Defence Force (ADF), ready to respond whenever our interests are threatened or our help is needed.",NA,"104",NA
"To do this, we will increase Defence funding by $29.9 billion over the next ten years",NA,"104",NA
"and deliver on our 2013 election commitment to return Defence spending to 2 per cent of GDP within the decade.",NA,"104",NA
"We are investing in new capability, including: A continuous naval shipbuilding program, commencing with nine Future Frigates and 12 Offshore Patrol Vessels;",NA,"104",NA
"Twelve new regionally-superior submarines to be built in Adelaide,",NA,"104",NA
"creating around 2,800 jobs;",NA,"701",NA
"Enhanced intelligence, surveillance and reconnaissance, space, electronic warfare and cyber capabilities; and",NA,"104",NA
"Support for Australian Defence Force personnel – providing them with the advanced training, modern equipment and health care they deserve.",NA,"104",NA
"The Government is also undertaking comprehensive upgrades of Defence infrastructure across Australia to support our larger future force, including at key bases.",NA,"104",NA
"This will also see the creation of local jobs.",NA,"701",NA
"A 21ST CENTURY DEFENCE INDUSTRY",NA,"H",NA
"We are helping Australia develop a 21st century Defence industry, by investing $1.6 billion over 10 years in programs to build industry skills and drive competitiveness, while harnessing Australian innovation and expertise.",NA,"411",NA
"Our Defence industry plan will also help to create advanced manufacturing and hi-tech jobs, particularly in regional Australia.",NA,"701",NA
"Unlike Labor, our Defence plans have been independently costed to ensure they are achievable and affordable.",NA,"414",NA
"LABOR’S RECORD",NA,"H",NA
"Labor in government ripped $18 billion out of Defence and cut Defence spending, as a proportion of GDP, to the lowest level since 1938.",NA,"104",NA
"Labor’s decisions led to 119 defence projects being delayed, 43 projects being reduced and eight projects cancelled, risking critical capability gaps.",NA,"104",NA
"Labor also failed to place a single order at an Australian naval shipyard during its six years in office.",NA,"104",NA
"Under Labor the Australian Defence industry shed more than 10% of its workforce because of budget cuts and deferrals, procrastination and lack of opportunity for Australian suppliers",NA,"104",NA
"Issue 8",NA,"H",NA
"Combatting Terrorism",NA,"H",NA
"To protect Australians from the threat of terrorism, the Government has boosted funding for our law enforcement, intelligence and security agencies by $1.3 billion since August 2014.",NA,"605.1",NA
"This investment is improving our intelligence capability and strengthening our border security against terrorism, crime and other threats, originating both here and overseas.",NA,"605.1",NA
"To keep Australians safe, the Government has also established:",NA,"605.1",NA
"The National Disruption Group – bringing together Federal agencies and state and territory police to coordinate counter-terrorism disruption operations;",NA,"605.1",NA
"An AFP Online Targeting Team to identify perpetrators online and collect evidence;",NA,"605.1",NA
"Australian Border Force Counter-Terrorism Units at all eight Australian international airports and fast-tracked biometric screening; and",NA,"605.1",NA
"The Foreign Fighters Task Force which is using its unique coercive powers and wealth of criminal intelligence to uncover terrorist networks.",NA,"605.1",NA
"AUSTRAC is now using advanced data analytics to detect and act against terrorism financing risks.",NA,"605.1",NA
"The Government is increasing its investment in Countering Violent Extremism programs, to protect young people from the risk of online engagement with violent extremists.",NA,"605.1",NA
"We are also contributing to the global fight against terrorism, through Australia’s military operations in Afghanistan, Iraq and Syria.",NA,"104",NA
"The Coalition has also strengthened laws to help our agencies to monitor, investigate, arrest and prosecute home-grown violent extremists and returning foreign fighters.",NA,"605.1",NA
"This includes:The ability to arrest terrorism suspects on lower thresholds (several recent arrests to prevent terrorist attacks would not have been possible without this);",NA,"605.1",NA
"The suspension of passports at short notice where ASIO is concerned an individual represents a security risk;",NA,"605.1",NA
"The ability to cancel welfare payments on security grounds;",NA,"605.1",NA
"The retention of metadata for two years, which agencies say is essential to most counter-terrorism investigations;",NA,"605.1",NA
"The designation of declared areas, making it an offence to travel to certain areas in the conflict zone without a legitimate purpose; and",NA,"605.1",NA
"Legislation to ensure terrorists who are dual nationals can be stripped of their Australian citizenship",NA,"605.1",NA
"We have overseen the introduction of the new National Terrorism Threat Advisory System (NTTAS), which replaces the National Terrorism Threat System and the Public Alert System, to better inform the public about the likelihood and nature of an act of terrorism occurring in Australia.",NA,"605.1",NA
"In addition, the Turnbull Government is also working with the states and territories to introduce new preventative detention protocols.",NA,"605.1",NA
"LABOR’S RECORD",NA,"H",NA
"Labor cut over $700 million from the Customs and Border Protection Service budget.",NA,"605.1",NA
"Despite evidence of the growing terror threat, in six years Labor didn’t pass a single law to strengthen national security agencies.",NA,"605.1",NA
"Issue 9",NA,"H",NA
"Protecting Our Borders",NA,"H",NA
"The Coalition has stopped the boats.",NA,"602.1",NA
"We have restored the integrity of Australia’s borders and have stopped the deaths at sea.",NA,"602.1",NA
"The Coalition removed all children who arrived by boat from detention in Australia.",NA,"305.1",NA
"In contrast, Labor detained more than 8,500 children over six years.",NA,"305.1",NA
"Stopping the boats has also enabled the Government to close 17 detention centres saving the Budget $3 billion.",NA,"303",NA
"The Coalition has re-introduced Temporary Protection Visas,",NA,"601.2",NA
"commenced processing Labor’s legacy caseload of more than 30,000 illegal maritime arrivals and will continue to return those found not to be owed protection and those that commit serious crimes.",NA,"601.2",NA
"The Coalition has also restored integrity to the Refugee and Humanitarian Programme.",NA,"602.2",NA
"According to UNHCR data, Australia is one of the three most generous nations when it comes to permanently resettling refugees.",NA,"602.2",NA
"This year 13,750 places will be made available for resettlement in Australia rising to 18,750 in 2018/19.",NA,"602.2",NA
"Once again these places are going to those most in need around the world, not people arriving by boat.",NA,"605.1",NA
"Stopping the boats also enabled Australia to take an additional 12,000 refugees from the conflicts in Syria and Iraq.",NA,"602.2",NA
"The first of these refugees have arrived and they are starting new lives in Australia.",NA,"602.2",NA
"The Government continues to ensure that all visa grants are subject to strict security and other checks.",NA,"605.1",NA
"The Government has also established the Australian Border Force – streamlining and integrating agencies to better protect the nation’s borders and keep Australia safe and secure.",NA,"605.1",NA
"The Australian Border Force is partnering with the Australian Federal Police to combat border related crime, catch dangerous drugs like Ice at the border and target national security threats with dedicated Counter Terrorism Units at Australia’s major airports.",NA,"605.1",NA
"The Coalition will always be resolute in protecting our borders and we will stick to the policies that work.",NA,"605.1",NA
"LABOR’S RECORD",NA,"H",NA
"In 2008 Labor unpicked the successful border protection policies of the Howard Government.",NA,"601.2",NA
"As a result, over 800 boats carrying more than 50,000 illegal arrivals flooded into Australia.",NA,"601.2",NA
"At least 1,200 people lost their lives at sea.",NA,"602.2",NA
"Failed border polices also led to an $11 billion budget blow-out.",NA,"303",NA
"Australia must never return to this chaos and tragedy.",NA,"303",NA
"Issue 10",NA,"H",NA
"Building Australia’s Infrastructure",NA,"H",NA
"The Turnbull Government is investing a record $50 billion in Australia’s land infrastructure – to improve road and rail links, reduce travel times and support economic growth.",NA,"411",NA
"Roads to Recovery funding for local roads has been increased by 83 per cent, to $3.2 billion over the next four years",NA,"411",NA
"and $500 million has been allocated to fix road black spots, along with $300 million for the Bridges Renewal Programme.",NA,"411",NA
"We are also investing in important public transport projects, including the $95 million Gold Coast Light Rail, the Sydney Metro and the Melbourne Metro to improve access, amenity and liveability.",NA,"411",NA
"The Coalition’s commitment to the Inland Rail will transform freight movements through Victoria, New South Wales and South East Queensland and stimulate growth and prosperity in these regions.",NA,"411",NA
"After five decades of indecision, the Government is getting on with building a second airport for Sydney at Badgerys Creek and planning for a rail link.",NA,"411",NA
"As well, Infrastructure Australia has delivered the first ever 15 Year National Infrastructure Plan.",NA,"411",NA
"NEW SOUTH WALES",NA,"H",NA
"WestConnex",NA,"H",NA
"Linking Western Sydney to the city, airport and ports, with up to 52 traffic lights gone and 40 minutes saved.",NA,"411",NA
"Stage 2 construction commenced ahead of schedule.",NA,"411",NA
"10,000 construction jobs.",NA,"701",NA
"Western Sydney Airport and Road Infrastructure",NA,"H",NA
"Supporting Sydney’s second airport, by building vital road infrastructure first.",NA,"411",NA
"39,000 jobs created by 2035, increasing to 60,000 over time.",NA,"701",NA
"NorthConnex",NA,"H",NA
"Connecting the Central Coast to Sydney, avoiding up to 40 traffic lights on the Pacific Highway and 21 on Pennant Hills Road.",NA,"411",NA
"8,700 jobs.",NA,"701",NA
"Pacific Highway",NA,"H",NA
"Four lane divided road from near Newcastle to Queensland, with crashes reduced and travel times cut by up to 2.5 hours.",NA,"411",NA
"16,500 direct and indirect jobs.",NA,"701",NA
"VICTORIA",NA,"H",NA
"Monash Freeway",NA,"H",NA
"Additional lanes will unlock productivity in Melbourne by reducing congestion along the M1 corridor.",NA,"411",NA
"Murray Basin Rail",NA,"H",NA
"Upgrading over 1000 km of rail line to provide an alternative to road freight.",NA,"411",NA
"276 jobs.",NA,"701",NA
"M80",NA,"H",NA
"Completes the three remaining sections of the M80 Western Ring Road and improves traffic flow along one of Victoria’s critical freight corridors.",NA,"411",NA
"Great Ocean Road",NA,"H",NA
"Strengthening bridges and upgrading pavement, guardrails, cliff and land slip sites.",NA,"411",NA
"Urban Congestion and Regional Roads Packages",NA,"H",NA
"A number of projects that will relieve congestion in urban areas.",NA,"411",NA
"Upgrading rural and regional road infrastructure in Victoria.",NA,"411",NA
"Princes Highway West",NA,"H",NA
"Duplication to help bring regional communities together and link key industries to markets.",NA,"411",NA
"QUEENSLAND",NA,"H",NA
"Bruce Highway",NA,"H",NA
"Upgrades to improve safety, congestion and flood immunity.",NA,"411",NA
"Reducing travel times for motorists and freight – including a range of safety packages and overtaking lane projects, the duplication of the Boundary Road interchange and the upgrade at Yellow Gin Creek south of Ayr.",NA,"411",NA
"Gateway Motorway North",NA,"H",NA
"Widening from 4 to 6 lanes, improving access and better connecting the Bruce Highway, Northern Brisbane and the Port of Brisbane.",NA,"411",NA
"1,000 jobs.",NA,"701",NA
"Toowoomba Range Crossing",NA,"H",NA
"Cutting travel times and removing traffic from Toowoomba Town Centre.",NA,"411",NA
"1,800 jobs.",NA,"701",NA
"WESTERN AUSTRALIA",NA,"H",NA
"Gateway WA",NA,"H",NA
"Reducing congestion around the Perth Airport and surrounding areas.",NA,"411",NA
"1,320 jobs.",NA,"701",NA
"Northlink WA",NA,"H",NA
"A new 40km highway to improve freight and save travel times through the Swan Valley.",NA,"411",NA
"Perth Freight Link",NA,"H",NA
"Providing a direct, free-flowing connection to the Port of Fremantle.",NA,"411",NA
"2,400 jobs.",NA,"701",NA
"SOUTH AUSTRALIA",NA,"H",NA
"North South Corridor and Northern Connector project",NA,"H",NA
"Better connecting Adelaide’s port, airport and freight terminals.",NA,"411",NA
"The construction of a new 15.5 kilometre road linking the Northern Expressway to the northern end of the South Road Superway.",NA,"411",NA
"1,330 jobs.",NA,"701",NA
"TASMANIA",NA,"H",NA
"Midland Highway Upgrade",NA,"H",NA
"Upgrade between Hobart and Launceston, to improve safety and freight delivery.",NA,"411",NA
"234 jobs.",NA,"701",NA
"NORTHERN TERRITORY",NA,"H",NA
"Tiger Brennan Drive",NA,"H",NA
"Duplication to improve safety and congestion.",NA,"411",NA
"120 direct jobs; 30 for Indigenous Australians.",NA,"701",NA
"NORTHERN AUSTRALIA",NA,"H",NA
"Northern Australia Infrastructure Facility",NA,"H",NA
"Unlocking the economic potential of the North through $5 billion in concessional loans that will deliver major economic infrastructure.",NA,"411",NA
"Northern Australia Roads",NA,"H",NA
"Priority road projects in key strategic corridors in Northern Australia",NA,"411",NA
"plus targeted upgrades to key roads necessary for transporting cattle and improving cattle supply chains in Northern Australia.",NA,"703.1",NA
"FIXING THE NATIONAL BROADBAND NETWORK",NA,"H",NA
"We have put the NBN back on track to deliver high-speed broadband to all Australian homes and businesses by 2020.",NA,"411",NA
"In September 2013, fewer than three per cent of Australian premises could obtain a service on the NBN.",NA,"411",NA
