"text","text_en","cmp_code","eu_code"
"Restoring sensible Border Security and Immigration Policy requires many steps, all of which would have been and indeed were taken for granted by prior Generations as obviously necessary and good.",NA,"601.2",NA
"We must secure our Southern Border by completing the Border Wall that President Trump started.",NA,"601.2",NA
"Hundreds of miles have already been built and work magnificently.",NA,"601.2",NA
"The remaining Wall construction can be completed quickly, effectively, and inexpensively.",NA,"601.2",NA
"We must also vigilantly check those who enter our Country by other routes and ensure that no one can enter our Country who does not have the Legal Right to do so,",NA,"601.2",NA
"and we must deport the millions of illegal Migrants who Joe Biden has deliberately encouraged to invade our Country.",NA,"601.2",NA
"We will start by prioritizing the most dangerous criminals and working with local Police.",NA,"605.1",NA
"We must not allow Biden’s Migrant Invasion to alter our Country.",NA,"601.2",NA
"It must not stand.",NA,"601.2",NA
"Under the Trump Administration and a Republican Congress, it will be defeated immediately.",NA,"601.2",NA
"Common Sense tells us clearly that if we don’t have Domestic Manufacturing with low Inflation, not only will our Economy",NA,"406",NA
"—and even our Military Equipment and Supplies—be at the mercy of Foreign Nations,",NA,"104",NA
"but our Towns, Communities, and People cannot thrive.",NA,"406",NA
"The Republican Party must return to its roots as the Party of Industry, Manufacturing, Infrastructure, and Workers.",NA,"701",NA
"President Trump’s economic policy to end Inflation",NA,"414",NA
"and return Manufacturing Jobs",NA,"701",NA
"is not only what the American Economy and American Workers need right now, it is also what they want right now.",NA,"701",NA
"Common Sense tells us clearly that we must unleash American Energy if we want to destroy Inflation and rapidly bring down prices,",NA,"401",NA
"build the Greatest Economy in History,",NA,"408",NA
"revive our Defense Industrial Base,",NA,"104",NA
"fuel Emerging Industries,",NA,"402",NA
"and establish the United States as the Manufacturing Superpower of the World.",NA,"410",NA
"We will DRILL, BABY, DRILL",NA,"410",NA
"and we will become Energy Independent,",NA,"406",NA
"and even Dominant again.",NA,"410",NA
"The United States has more liquid gold under our feet than any other Nation, and it’s not even close.",NA,"601.1",NA
"The Republican Party will harness that potential to power our future.",NA,"305.1",NA
"Common Sense tells us clearly that if we don’t have a Strong Military, we won’t be able to defend our interests",NA,"104",NA
"and we will be at the mercy of Hostile Nations.",NA,"104",NA
"The Policy of the Republican Party must be to ensure that America’s Military is the strongest and best-equipped in the World",NA,"104",NA
"—and that our Government uses that great strength sparingly,",NA,"109",NA
"and only in clear instances where our National Interests are threatened.",NA,"104",NA
"Common Sense tells us clearly that the Republican Party must stand for Equal Treatment for All.",NA,"503",NA
"Likewise, the Republican Party must ensure the equal application of law to all regardless of political affiliation or personal beliefs.",NA,"202.1",NA
"Recent Democrat-led political persecutions threaten to destroy 250 years of American Principle and Practice and must be stopped.",NA,"601.1",NA
"AMERICA FIRST: A RETURN TO COMMON SENSE",NA,"H",NA
"America needs determined Republican Leadership at every level of Government to address the core threats to our very survival:",NA,"305.1",NA
"Our disastrously Open Border,",NA,"601.2",NA
"our weakened Economy,",NA,"410",NA
"crippling restrictions on American Energy Production,",NA,"401",NA
"our depleted Military,",NA,"104",NA
"attacks on the American System of Justice, and much more.",NA,"202.1",NA
"To make clear our commitment, we offer to the American people the 2024 GOP Platform to Make America Great Again!",NA,"305.1",NA
"It is a forward-looking Agenda that begins with the following twenty promises that we will accomplish very quickly when we win the White House and Republican Majorities in the House and Senate.",NA,"305.1",NA
"1 SEAL THE BORDER, AND STOP THE MIGRANT INVASION",NA,"601.2",NA
"2 CARRY OUT THE LARGEST DEPORTATION OPERATION IN AMERICAN HISTORY",NA,"601.2",NA
"3 END INFLATION, AND MAKE AMERICA AFFORDABLE AGAIN",NA,"414",NA
"4 MAKE AMERICA THE DOMINANT ENERGY PRODUCER IN THE WORLD, BY FAR!",NA,"410",NA
"5 STOP OUTSOURCING, AND TURN THE UNITED STATES INTO A MANUFACTURING SUPERPOWER",NA,"406",NA
"6 LARGE TAX CUTS FOR WORKERS, AND NO TAX ON TIPS!",NA,"701",NA
"7 DEFEND OUR CONSTITUTION, OUR BILL OF RIGHTS, AND OUR FUNDAMENTAL FREEDOMS, INCLUDING FREEDOM OF SPEECH, FREEDOM OF RELIGION, AND THE RIGHT TO KEEP AND BEAR ARMS",NA,"201.1",NA
"8 PREVENT WORLD WAR THREE ,",NA,"106",NA
"RESTORE PEACE IN EUROPE AND IN THE MIDDLE EAST,",NA,"106",NA
"AND BUILD A GREAT IRON DOME MISSILE DEFENSE SHIELD OVER OUR ENTIRE COUNTRY --",NA,"104",NA
"ALL MADE IN AMERICA",NA,"104",NA
"9 END THE WEAPONIZATION OF GOVERNMENT AGAINST THE AMERICAN PEOPLE",NA,"202.1",NA
"10 STOP THE MIGRANT CRIME EPIDEMIC,",NA,"605.1",NA
"DEMOLISH THE FOREIGN DRUG CARTELS,",NA,"605.1",NA
"CRUSH GANG VIOLENCE,",NA,"605.1",NA
"AND LOCK UP VIOLENT OFFENDERS",NA,"605.1",NA
"11 REBUILD OUR CITIES, INCLUDING WASHINGTON DC, MAKING THEM SAFE, CLEAN, AND BEAUTIFUL AGAIN",NA,"411",NA
"12 STRENGTHEN AND MODERNIZE OUR MILITARY, MAKING IT, WITHOUT QUESTION, THE STRONGEST AND MOST POWERFUL IN THE WORLD",NA,"104",NA
"13 KEEP THE U.S. DOLLAR AS THE WORLD’S RESERVE CURRENCY",NA,"414",NA
"14 FIGHT FOR AND PROTECT SOCIAL SECURITY AND MEDICARE WITH NO CUTS,",NA,"504",NA
"INCLUDING NO CHANGES TO THE RETIREMENT AGE",NA,"504",NA
"15 CANCEL THE ELECTRIC VEHICLE MANDATE",NA,"401",NA
"AND CUT COSTLY AND BURDENSOME REGULATIONS",NA,"401",NA
"16 CUT FEDERAL FUNDING FOR ANY SCHOOL PUSHING CRITICAL RACE THEORY, RADICAL GENDER IDEOLOGY, AND OTHER INAPPROPRIATE RACIAL, SEXUAL, OR POLITICAL CONTENT ON OUR CHILDREN",NA,"603",NA
"17 KEEP MEN OUT OF WOMEN’S SPORTS",NA,"603",NA
"18 DEPORT PRO-HAMAS RADICALS",NA,"608.2",NA
"AND MAKE OUR COLLEGE CAMPUSES SAFE AND PATRIOTIC AGAIN",NA,"605.1",NA
"19 SECURE OUR ELECTIONS, INCLUDING SAME DAY VOTING, VOTER IDENTIFICATION, PAPER BALLOTS, AND PROOF OF CITIZENSHIP",NA,"202.1",NA
"20 UNITE OUR COUNTRY BY BRINGING IT TO NEW AND RECORD LEVELS OF SUCCESS",NA,"606.1",NA
"When America is united, confident, and committed to our principles, it will never fail.",NA,"606.1",NA
"Today and together, with Love for our Country, Faith in our People, and Trust in God’s Good Grace, we will Make America Great Again!",NA,"601.1",NA
"TABLE OF CONTENTS",NA,"H",NA
"DEFEAT INFLATION, AND QUICKLY BRING DOWN ALL PRICES.",NA,NA,NA
"SEAL THE BORDER, AND STOP THE MIGRANT INVASION.",NA,NA,NA
"BUILD THE GREATEST ECONOMY IN HISTORY.",NA,NA,NA
"BRING BACK THE AMERICAN DREAM AND MAKE IT AFFORDABLE AGAIN FOR FAMILIES, YOUNG PEOPLE, AND EVERYONE.",NA,NA,NA
"PROTECT AMERICAN WORKERS AND FARMERS FROM UNFAIR TRADE.",NA,NA,NA
"PROTECT SENIORS.",NA,NA,NA
"CULTIVATE GREAT K-12 SCHOOLS LEADING TO GREAT JOBS AND GREAT LIVES FOR YOUNG PEOPLE.",NA,NA,NA
"BRING COMMON SENSE TO OUR GOVERNMENT AND RENEW THE PILLARS OF AMERICAN CIVILIZATION.",NA,NA,NA
"GOVERNMENT OF, BY, AND FOR THE PEOPLE.",NA,NA,NA
"RETURN TO PEACE THROUGH STRENGTH.",NA,NA,NA
"CHAPTER ONE",NA,"H",NA
"DEFEAT INFLATION, AND QUICKLY BRING DOWN ALL PRICES",NA,"H",NA
"Our Commitment:",NA,"H",NA
"The Republican Party will reverse the worst Inflation crisis in four decades",NA,"414",NA
"that has crushed the middle class,",NA,"704",NA
"devastated family budgets,",NA,"603",NA
"and pushed the dream of homeownership out of reach for millions.",NA,"401",NA
"We will defeat Inflation,",NA,"414",NA
"tackle the cost-of-living crisis,",NA,"403",NA
"improve fiscal sanity,",NA,"414",NA
"restore price stability,",NA,"403",NA
"and quickly bring down prices.",NA,"403",NA
"Inflation is a crushing tax on American families.",NA,"414",NA
"History shows that Inflation will not magically disappear while policies remain the same.",NA,"414",NA
"We commit to unleashing American Energy,",NA,"401",NA
"reining in wasteful spending,",NA,"414",NA
"cutting excessive Regulations,",NA,"401",NA
"securing our Borders,",NA,"601.2",NA
"and restoring Peace through Strength.",NA,"106",NA
"Together, we will restore Prosperity,",NA,"410",NA
"ensure Economic Security,",NA,"408",NA
"and build a brighter future for American Workers and their families.",NA,"701",NA
"Our dedication to these Policies will make America stronger, more resilient, and more prosperous than ever before.",NA,"601.1",NA
"1. Unleash American Energy",NA,"H",NA
"Under President Trump, the U.S. became the Number One Producer of Oil and Natural Gas in the World —",NA,"410",NA
"and we will soon be again by lifting restrictions on American Energy Production",NA,"401",NA
"and terminating the Socialist Green New Deal.",NA,"401",NA
"Republicans will unleash Energy Production from all sources, including nuclear, to immediately slash Inflation",NA,"414",NA
"and power American homes, cars, and factories with reliable, abundant, and affordable Energy.",NA,"411",NA
"2. Rein in Wasteful Federal Spending",NA,"H",NA
"Republicans will immediately stabilize the Economy by slashing wasteful Government spending",NA,"414",NA
"and promoting Economic Growth.",NA,"410",NA
"3. Cut Costly and Burdensome Regulations",NA,"H",NA
"Republicans will reinstate President Trump’s Deregulation Policies, which saved Americans $11,000 per household,",NA,"401",NA
"and end Democrats’ regulatory onslaught",NA,"401",NA
"that disproportionately harms low and middle-income households.",NA,"704",NA
"4. Stop Illegal Immigration",NA,"H",NA
"Republicans will secure the Border,",NA,"601.2",NA
"deport Illegal Aliens,",NA,"601.2",NA
"and reverse the Democrats’ Open Borders Policies that have driven up the cost of Housing, Education, and Healthcare for American families.",NA,"601.2",NA
"5. Restore Peace through Strength",NA,"H",NA
"War breeds Inflation while geopolitical stability brings price stability.",NA,"106",NA
"Republicans will end the global chaos and restore Peace through Strength,",NA,"106",NA
"reducing geopolitical risks",NA,"104",NA
"and lowering commodity prices.",NA,"412",NA
"CHAPTER TWO",NA,"H",NA
"SEAL THE BORDER, AND STOP THE MIGRANT INVASION",NA,"H",NA
"Our Commitment:",NA,"H",NA
"Republicans offer an aggressive plan to stop the open-border policies that have opened the floodgates to a tidal wave of illegal Aliens, deadly drugs, and Migrant Crime.",NA,"601.2",NA
"We will end the Invasion at the Southern Border,",NA,"601.2",NA
"restore Law and Order,",NA,"605.1",NA
"protect American Sovereignty,",NA,"104",NA
"and deliver a Safe and Prosperous Future for all Americans.",NA,"503",NA
"1. Secure the Border",NA,"H",NA
"Republicans will restore every Border Policy of the Trump administration",NA,"601.2",NA
"and halt all releases of Illegal Aliens into the interior.",NA,"601.2",NA
"We will complete the Border Wall,",NA,"601.2",NA
"shift massive portions of Federal Law Enforcement to Immigration Enforcement,",NA,"601.2",NA
"and use advanced technology to monitor and secure the Border.",NA,"601.2",NA
"We will use all resources needed to stop the Invasion—including moving thousands of Troops currently stationed overseas to our own Southern Border.",NA,"601.2",NA
"We will deploy the U.S. Navy to impose a full Fentanyl Blockade on the waters of our Region—boarding and inspecting ships to look for fentanyl and fentanyl precursors.",NA,"605.1",NA
"Before we defend the Borders of Foreign Countries, we must first secure the Border of our Country.",NA,"104",NA
"2. Enforce Immigration Laws",NA,"H",NA
"Republicans will strengthen ICE,",NA,"601.2",NA
"increase penalties for illegal entry and overstaying Visas,",NA,"605.1",NA
"and reinstate “Remain in Mexico” and other Policies that helped reduce Illegal Immigration to historic lows in President Trump’s first term.",NA,"601.2",NA
"We will also invoke the Alien Enemies Act to remove all known or suspected gang members, drug dealers, or cartel members from the United States,",NA,"605.1",NA
"ending the scourge of Illegal Alien gang violence once and for all.",NA,"605.1",NA
"We will bring back the Travel Ban,",NA,"601.2",NA
"and use Title 42 to end the child trafficking crisis by returning all trafficked children to their families in their Home Countries immediately.",NA,"605.1",NA
"3. Begin Largest Deportation Program in American History",NA,"H",NA
"President Trump and Republicans will reverse the Democrats’ destructive Open Borders Policies that have allowed criminal gangs and Illegal Aliens from around the World to roam the United States without consequences.",NA,"601.2",NA
"The Republican Party is committed to sending Illegal Aliens back home",NA,"601.2",NA
"and removing those who have violated our Laws.",NA,"605.1",NA
"4. Strict Vetting",NA,"H",NA
"Republicans will use existing Federal Law to keep foreign Christian-hating Communists, Marxists, and Socialists out of America.",NA,"601.2",NA
"Those who join our Country must love our Country.",NA,"608.1",NA
"We will use extreme vetting to ensure that jihadists and jihadist sympathizers are not admitted.",NA,"601.2",NA
"5. Stop Sanctuary Cities",NA,"H",NA
"Republicans will cut federal Funding to sanctuary jurisdictions that release dangerous Illegal Alien criminals onto our streets, rather than handing them over to ICE.",NA,"605.1",NA
"We will require local cooperation with Federal Immigration Enforcement.",NA,"605.1",NA
"6. Ensure Our Legal Immigration System Puts American Workers First",NA,"H",NA
"Republicans will prioritize Merit-based immigration, ensuring those admitted to our Country contribute positively to our Society and Economy,",NA,"601.2",NA
"and never become a drain on Public Resources.",NA,"601.2",NA
"We will end Chain Migration,",NA,"601.2",NA
"and put American Workers first!",NA,"701",NA
"CHAPTER THREE",NA,"H",NA
"BUILD THE GREATEST ECONOMY IN HISTORY",NA,"H",NA
"Our Commitment:",NA,"H",NA
"American Workers are the most productive, talented, and innovative on Earth.",NA,"701",NA
"The only thing holding them back is the suffocating policies of the Democrat Party.",NA,"305.1",NA
"Our America First Economic Agenda rests on five pillars:",NA,"408",NA
"Slashing Regulations,",NA,"401",NA
"cutting Taxes,",NA,"402",NA
"securing Fair Trade Deals,",NA,"407",NA
"ensuring Reliable and Abundant Low Cost Energy,",NA,"403",NA
"and championing Innovation.",NA,"411",NA
"Together, we will restore Economic Prosperity",NA,"410",NA
"and Opportunity for all Americans.",NA,"503",NA
"1. Cut Regulations",NA,"H",NA
"Republicans will slash Regulations that stifle Jobs, Freedom, Innovation and make everything more expensive.",NA,"401",NA
"We will implement Transparency and Common Sense in rulemaking.",NA,"202.1",NA
"2. Make Trump Tax Cuts Permanent and No Tax on Tips",NA,"H",NA
"Republicans will make permanent the provisions of the Trump Tax Cuts and Jobs Act that doubled the standard deduction,",NA,"402",NA
"expanded the Child Tax Credit,",NA,"504",NA
"and spurred Economic Growth for all Americans.",NA,"410",NA
"We will eliminate Taxes on Tips for millions of Restaurant and Hospitality Workers,",NA,"701",NA
"and pursue additional Tax Cuts.",NA,"402",NA
"3. Fair and Reciprocal Trade Deals",NA,"H",NA
"Republicans will continue forging an America First Trade Policy as set forth in Chapter 5, standing up to Countries that cheat and prioritizing American Producers over Foreign Outsourcers.",NA,"406",NA
"We will bring our critical Supply Chains back home.",NA,"406",NA
"President Trump will turn American Trade Policy around, protecting U.S. Producers,",NA,"406",NA
"and renegotiating failed agreements.",NA,"406",NA
"4. Reliable and Abundant Low Cost Energy",NA,"H",NA
"Republicans will increase Energy Production across the board,",NA,"410",NA
"streamline the permitting process,",NA,"401",NA
"and end market-distorting restrictions on Oil, Natural Gas, and Coal.",NA,"401",NA
"The Republican Party will once again make America Energy Independent, and then Energy Dominant,",NA,"410",NA
"lowering Energy prices even below the record lows achieved during President Trump’s first term.",NA,"403",NA
"5. Champion Innovation",NA,"H",NA
"Republicans will pave the way for future Economic Greatness by leading the World in Emerging Industries.",NA,"410",NA
"Crypto",NA,"H",NA
"Republicans will end Democrats’ unlawful and unAmerican Crypto crackdown",NA,"401",NA
"and oppose the creation of a Central Bank Digital Currency.",NA,"401",NA
"We will defend the right to mine Bitcoin,",NA,"401",NA
"and ensure every American has the right to self-custody of their Digital Assets,",NA,"401",NA
"and transact free from Government Surveillance and Control.",NA,"401",NA
"Artificial Intelligence (AI)",NA,"H",NA
"We will repeal Joe Biden’s dangerous Executive Order that hinders AI Innovation, and imposes Radical Leftwing ideas on the development of this technology.",NA,"401",NA
"In its place, Republicans support AI Development rooted in Free Speech and Human Flourishing.",NA,"411",NA
"Expanding Freedom, Prosperity and Safety in Space",NA,"H",NA
"Under Republican Leadership, the United States will create a robust Manufacturing Industry in Near Earth Orbit,",NA,"411",NA
"send American Astronauts back to the Moon, and onward to Mars,",NA,"411",NA
"and enhance partnerships with the rapidly expanding Commercial Space sector to revolutionize our ability to access, live in, and develop assets in Space.",NA,"411",NA
"CHAPTER FOUR",NA,"H",NA
"BRING BACK THE AMERICAN DREAM AND MAKE IT AFFORDABLE AGAIN FOR FAMILIES, YOUNG PEOPLE, AND EVERYONE",NA,"H",NA
"Our Commitment:",NA,"H",NA
"Republicans offer a plan to make the American Dream affordable again.",NA,"403",NA
"We commit to reducing Housing, Education, and Healthcare costs, while lowering everyday expenses, and increasing opportunities.",NA,"403",NA
"1. Housing Affordability",NA,"H",NA
"To help new home buyers, Republicans will reduce mortgage rates by slashing Inflation,",NA,"401",NA
"open limited portions of Federal Lands to allow for new home construction,",NA,"401",NA
"promote homeownership through Tax Incentives and support for first-time buyers,",NA,"403",NA
"and cut unnecessary Regulations that raise housing costs.",NA,"401",NA
"2. Accessible Higher Education",NA,"H",NA
"To reduce the cost of Higher Education, Republicans will support the creation of additional, drastically more affordable alternatives to a traditional four-year College degree.",NA,"506",NA
"3. Affordable Healthcare",NA,"H",NA
"Healthcare and prescription drug costs are out of control.",NA,"504",NA
"Republicans will increase Transparency,",NA,"504",NA
"promote Choice and Competition,",NA,"505",NA
"and expand access to new Affordable Healthcare and prescription drug options.",NA,"504",NA
"We will protect Medicare,",NA,"504",NA
"and ensure Seniors receive the care they need without being burdened by excessive costs.",NA,"504",NA
"4. Lower Everyday Costs",NA,"H",NA
"Republicans will reduce the Regulatory burden,",NA,"401",NA
"lower Energy costs,",NA,"412",NA
"and promote Economic Policies that drive down the cost of living and prices for everyday goods and services.",NA,"412",NA
"CHAPTER FIVE",NA,"H",NA
"PROTECT AMERICAN WORKERS AND FARMERS FROM UNFAIR TRADE",NA,"H",NA
"Our Commitment:",NA,"H",NA
"The Republican Party stands for a patriotic “America First” Economic Policy.",NA,"406",NA
"Republicans offer a robust plan to protect American Workers, Farmers, and Industries from unfair Foreign Competition.",NA,"406",NA
"We commit to rebalancing Trade,",NA,"406",NA
"securing Strategic Independence,",NA,"406",NA
"and revitalizing Manufacturing.",NA,"410",NA
"We will prioritize Domestic Production,",NA,"406",NA
"and ensure National Independence in essential goods and services.",NA,"406",NA
"Together, we will build a Strong, Self-reliant, and Prosperous America.",NA,"601.1",NA
"1. Rebalance Trade",NA,"H",NA
"Our Trade deficit in goods has grown to over $1 Trillion Dollars a year.",NA,"406",NA
"Republicans will support baseline Tariffs on Foreign-made goods,",NA,"406",NA
"pass the Trump Reciprocal Trade Act,",NA,"406",NA
"and respond to unfair Trading practices.",NA,"406",NA
"As Tariffs on Foreign Producers go up, Taxes on American Workers, Families, and Businesses can come down.",NA,"406",NA
"2. Secure Strategic Independence from China",NA,"H",NA
"Republicans will revoke China’s Most Favored Nation status,",NA,"406",NA
"phase out imports of essential goods,",NA,"406",NA
"and stop China from buying American Real Estate and Industries.",NA,"406",NA
"3. Save the American Auto Industry",NA,"H",NA
"Republicans will revive the U.S. Auto Industry by reversing harmful Regulations, canceling Biden’s Electric Vehicle and other Mandates, and preventing the importation of Chinese vehicles.",NA,"410",NA
"4. Bring Home Critical Supply Chains",NA,"H",NA
"Republicans will bring critical Supply Chains back to the U.S., ensuring National Security and Economic Stability,",NA,"406",NA
"while also creating Jobs and raising Wages for American Workers.",NA,"701",NA
"5. Buy American and Hire American",NA,"H",NA
"Republicans will strengthen Buy American and Hire American Policies, banning companies that outsource jobs from doing business with the Federal Government.",NA,"406",NA
"6. Become the Manufacturing Superpower",NA,"H",NA
"By protecting American Workers from unfair Foreign Competition and unleashing American Energy, Republicans will restore American Manufacturing, creating Jobs, Wealth, and Investment.",NA,"410",NA
"CHAPTER SIX",NA,"H",NA
"PROTECT SENIORS",NA,"H",NA
"Our Commitment:",NA,"H",NA
"President Trump has made absolutely clear that he will not cut one penny from Medicare or Social Security.",NA,"504",NA
"American Citizens work hard their whole lives, contributing to Social Security and Medicare.",NA,"504",NA
"These programs are promises to our Seniors, ensuring they can live their golden years with dignity.",NA,"504",NA
"Republicans will protect these vital programs",NA,"504",NA
"and ensure Economic Stability.",NA,"414",NA
"We will work with our Great Seniors, in order to allow them to be active and healthy.",NA,"706",NA
"We commit to safeguarding the future for our Seniors and all American families.",NA,"504",NA
"1. Protect Social Security",NA,"H",NA
"Social Security is a lifeline for millions of Retirees,",NA,"504",NA
"yet corrupt politicians have robbed Social Security to fund their pet projects.",NA,"304",NA
"Republicans will restore Economic Stability to ensure the long-term sustainability of Social Security.",NA,"504",NA
"2. Strengthen Medicare",NA,"H",NA
"Republicans will protect Medicare’s finances from being financially crushed by the Democrat plan to add tens of millions of new illegal immigrants to the rolls of Medicare.",NA,"601.2",NA
"We vow to strengthen Medicare for future generations.",NA,"504",NA
"3. Support Active and Healthy Living",NA,"H",NA
"Republicans will support increased focus on Chronic Disease prevention and management,",NA,"504",NA
"Long-Term Care,",NA,"504",NA
"and Benefit flexibility.",NA,"504",NA
"We will expand access to Primary Care",NA,"504",NA
"and support Policies that help Seniors remain in their homes and maintain Financial Security.",NA,"504",NA
"4. Protect Care at Home for the Elderly",NA,"H",NA
"Republicans will shift resources back to at-home Senior Care,",NA,"505",NA
"overturn disincentives that lead to Care Worker shortages,",NA,"504",NA
"and support unpaid Family Caregivers through Tax Credits and reduced red tape.",NA,"504",NA
"5. Protect Economic Foundations for Supporting Seniors",NA,"H",NA
"Republicans will tackle Inflation, unleash American Energy, restore Economic Growth, and secure our Borders to preserve Social Security and Medicare funding for the next Generation and beyond.",NA,"504",NA
"We will ensure these programs remain solvent long into the future by reversing harmful Democrat policies and unleashing a new Economic Boom.",NA,"504",NA
"CHAPTER SEVEN",NA,"H",NA
"CULTIVATE GREAT K-12 SCHOOLS LEADING TO GREAT JOBS AND GREAT LIVES FOR YOUNG PEOPLE",NA,"H",NA
"Our Commitment:",NA,"H",NA
"Republicans offer a plan to cultivate great K-12 schools,",NA,"506",NA
"ensure safe learning environments free from political meddling,",NA,"506",NA
"and restore Parental Rights.",NA,"201.1",NA
"We commit to an Education System that empowers students,",NA,"506",NA
"supports families,",NA,"603",NA
"and promotes American Values.",NA,"601.1",NA
"Our Education System must prepare students for successful lives and well-paying jobs.",NA,"506",NA
"1. Great Principals and Great Teachers",NA,"H",NA
"Republicans will support schools that focus on Excellence",NA,"506",NA
"and Parental Rights.",NA,"201.1",NA
"We will support ending Teacher Tenure,",NA,"507",NA
"adopting Merit pay,",NA,"507",NA
"and allowing various publicly supported Educational models.",NA,"507",NA
"2. Universal School Choice",NA,"H",NA
"Republicans believe families should be empowered to choose the best Education for their children.",NA,"201.1",NA
"We support Universal School Choice in every State in America.",NA,"507",NA
"We will expand 529 Education Savings Accounts",NA,"506",NA
"and support Homeschooling Families equally.",NA,"507",NA
"3. Prepare Students for Jobs and Careers",NA,"H",NA
"Republicans will emphasize Education to prepare students for great jobs and careers, supporting project-based learning and schools that offer meaningful work experience.",NA,"506",NA
"We will expose politicized education models",NA,"202.1",NA
"and fund proven career training programs.",NA,"411",NA
"4. Safe, Secure, and Drug-Free Schools",NA,"H",NA
"Republicans will support overhauling standards on school discipline,",NA,"605.1",NA
"advocate for immediate suspension of violent students,",NA,"605.1",NA
"and support hardening schools to help keep violence away from our places of learning.",NA,"605.1",NA
"5. Restore Parental Rights",NA,"H",NA
"Republicans will restore Parental Rights in Education,",NA,"201.1",NA
"and enforce our Civil Rights Laws to stop schools from discriminating on the basis of Race.",NA,"503",NA
"We trust Parents!",NA,"201.1",NA
"6. Knowledge and Skills, Not CRT and Gender Indoctrination",NA,"H",NA
"Republicans will ensure children are taught fundamentals like Reading, History, Science, and Math, not Leftwing propaganda.",NA,"506",NA
"We will defund schools that engage in inappropriate political indoctrination of our children using Federal Taxpayer Dollars.",NA,"507",NA
"7. Promote Love of Country with Authentic Civics Education",NA,"H",NA
"Republicans will reinstate the 1776 Commission,",NA,"601.1",NA
"promote Fair and Patriotic Civics Education,",NA,"601.1",NA
"and veto efforts to nationalize Civics Education.",NA,"507",NA
"We will support schools that teach America’s Founding Principles and Western Civilization.",NA,"601.1",NA
"8. Freedom to Pray",NA,"H",NA
"Republicans will champion the First Amendment Right to Pray and Read the Bible in school,",NA,"603",NA
"and stand up to those who violate the Religious Freedoms of American students.",NA,"603",NA
"9. Return Education to the States",NA,"H",NA
"The United States spends more money per pupil on Education than any other Country in the World, and yet we are at the bottom of every educational list in terms of results.",NA,"506",NA
"We are going to close the Department of Education in Washington, D.C.",NA,"507",NA
"and send it back to the States, where it belongs, and let the States run our educational system as it should be run.",NA,"301",NA
"Our Great Teachers, who are so important to the future wellbeing of our Country, will be cherished and protected by the Republican Party so that they can do the job of educating our students that they so dearly want to do.",NA,"506",NA
